,author_avatar_img,author_gender,author_handle,author_link,author_name,author_user_id,bucket,canonical,date_found,domain,geo_city,geo_country,geo_featurename,geo_method,geo_name,geo_name_id,geo_point,geo_state,hashcode,identifier,image_src,index_method,lang,last_updated,likes,links,main,main_authoritative,main_checksum,main_format,main_length,mentions,metadata_score,permalink,published,replied,replied_profile_link,replied_profile_title,resource,sentiment,sequence,sequence_range,shared_type,shares,site,source_assigned_tags,source_content_checksum,source_content_length,source_created,source_date_found,source_description,source_favicon_height,source_favicon_width,source_favorites,source_followers,source_following,source_handle,source_hashcode,source_http_status,source_image_height,source_image_src,source_image_width,source_last_posted,source_last_published,source_last_updated,source_likes,source_link,source_location,source_next_update,source_parsed_posts,source_parsed_posts_max,source_profiles,source_publisher_subtype,source_publisher_type,source_resource,source_setting_author_policy,source_setting_index_strategy,source_setting_minimum_content_metadata_score,source_setting_update_strategy,source_spam_probability,source_title,source_update_interval,source_user_interactions,source_verified,tags,type,version,video_player
192,https://abs.twimg.com/sticky/default_profile_images/default_profile_1_bigger.png,UNKNOWN,LCristeros,https://twitter.com/LCristeros,LOS CRISTEROS,4208121912,1483134000057,https://twitter.com/LCristeros/status/796980250064220160,2016-12-30T21:43:53Z,twitter.com,,,,,,,,,_yfGdwZsnYtuls7ZWe0zDtzdthk,796980250064220160,,SOURCE_TASK,en,2016-12-30T21:43:53Z,0,['https://t.co/xLw7YHPN6h'],Priest: Christian Refugees Are 'Iraq's Salt' http://www.aina.org/news/20161109213704.htm#.WCV1TagLkmo.twitter …,True,65ahncfKMNP0fVQY84OXmhNMKqA,TEXT,111,,304,https://twitter.com/LCristeros/status/796980250064220160,2016-11-11T07:37:53Z,False,,,https://twitter.com/LCristeros/status/796980250064220160,NEUTRAL,1483134233205500157,86457,NONE,0,twitter.com,['#UwyjYXbrSTG-lvMt-i6by5kr8S8'],dw_DXlRosPJrcB5ezUPSrr_7Txg,321911,2015-11-11T07:29:00Z,2016-12-30T21:43:15Z,<p></p>,0,0,0,13,10,LCristeros,OBIDtPGfKw_IkizmZyoB6vasmPM,200,0,https://abs.twimg.com/sticky/default_profile_images/default_profile_1_400x400.png,0,2015-11-16T03:18:21Z,2016-12-30T21:43:16Z,2015-11-16T03:18:40Z,0,https://twitter.com/LCristeros,,2016-12-30T21:43:15Z,20,20,,twitter,MICROBLOG,https://twitter.com/LCristeros,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,LOS CRISTEROS,3600000,0,False,,POST,6.5.83,
193,https://abs.twimg.com/sticky/default_profile_images/default_profile_4_bigger.png,MALE,concider8,https://twitter.com/concider8,richard figura,386141354,1483079700038,https://twitter.com/concider8/status/795119046840696832,2016-12-30T06:35:35Z,twitter.com,,,,SOURCE_LOCATION,,,,,rVv5iW70mmkIbEnXGgtk_Saogs4,795119046840696832,,SOURCE_TASK,en,2016-12-30T06:35:35Z,0,,"Refugees ""Threaten"" To Return To Syria If Their Demands Are Not Met - US Chronicle",True,RiTLY19P5eigVKKMEUIqv61Xu-U,TEXT,82,,314,https://twitter.com/concider8/status/795119046840696832,2016-11-06T04:22:08Z,False,,,https://twitter.com/concider8/status/795119046840696832,NEGATIVE,1483079735962200076,35438,NONE,0,twitter.com,['#UwyjYXbrSTG-lvMt-i6by5kr8S8'],S3iSNfPInjwHsoTxXe_dDJzWH7w,312434,2011-10-06T11:47:00Z,2016-12-30T06:33:32Z,"<p>just an honest man wanting to share, make a difference, be there when needed.</p>",0,0,0,5,4,concider8,FJ6g3uCQ3fnhSF5biUEKlGjhHUA,200,0,https://abs.twimg.com/sticky/default_profile_images/default_profile_4_400x400.png,0,2015-01-18T18:14:29Z,2016-12-30T06:33:32Z,2015-09-26T11:30:02Z,0,https://twitter.com/concider8,"downers grove il, 60516",2016-12-30T06:33:32Z,20,20,,twitter,MICROBLOG,https://twitter.com/concider8,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,richard figura,3600000,0,False,,POST,6.5.83,
194,https://pbs.twimg.com/profile_images/2972859772/db67b8b44c90c6efb43d15abb9a1c9c3_bigger.jpeg,UNKNOWN,lucaharvey,https://twitter.com/lucaharvey,luca harvey,61210579,1483073100012,https://twitter.com/lucaharvey/status/796825126117502976,2016-12-30T04:49:41Z,twitter.com,,,,SOURCE_LOCATION,,,,,s4t5AK-WJJ4GSM82EfGmQBNEZMQ,796825126117502976,,SOURCE_TASK,en,2016-12-30T04:49:41Z,0,['https://t.co/ppDN6TdBaU'],Ireland Is Now Officially Accepting Trump Refugees From America http://fb.me/8NEd6duGX ,True,UDkhLDojuuTRq7D7yUBNcyVdub4,TEXT,87,,304,https://twitter.com/lucaharvey/status/796825126117502976,2016-11-10T21:21:29Z,False,,,https://twitter.com/lucaharvey/status/796825126117502976,POSITIVE,1483073381601300008,7012,NONE,0,twitter.com,['#UwyjYXbrSTG-lvMt-i6by5kr8S8'],ZGFv1hWDcqMWg9ppBPYusUqpK4g,308463,2009-07-29T07:44:00Z,2016-12-30T04:49:09Z,<p></p>,0,0,0,24,81,lucaharvey,vdDT3ZecWP0h8t8jykjT0DUeJIQ,200,0,https://pbs.twimg.com/profile_images/2972859772/db67b8b44c90c6efb43d15abb9a1c9c3_400x400.jpeg,0,2016-11-10T02:41:31Z,2016-12-30T04:49:16Z,2016-11-10T15:51:24Z,0,https://twitter.com/lucaharvey,hazlehurst ga,2016-12-30T04:49:09Z,20,20,,twitter,MICROBLOG,https://twitter.com/lucaharvey,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,luca harvey,3600000,0,False,,POST,6.5.83,
195,https://pbs.twimg.com/profile_images/758059356176850944/kXubNmqK_bigger.jpg,UNKNOWN,Sweeps2032,https://twitter.com/Sweeps2032,Hope2016,2911587582,1483073100014,https://twitter.com/Sweeps2032/status/795741616925458432,2016-12-30T04:48:50Z,twitter.com,,,,,,,,,O-UkDq_w1zC1-VDmviSp6N5wAzY,795741616925458432,,SOURCE_TASK,en,2016-12-30T04:48:50Z,0,,@Sweeps2032 Syrian refugees arrive in America and replace Hispanic workers. Vote Trump.,True,GAjAx1--ug04viN2ij9bOwxDo7k,TEXT,87,['Sweeps2032'],304,https://twitter.com/Sweeps2032/status/795741616925458432,2016-11-07T21:36:00Z,True,https://twitter.com/Sweeps2032,2911587582,https://twitter.com/Sweeps2032/status/795741616925458432,POSITIVE,1483073330268500108,48214,NONE,0,twitter.com,['#UwyjYXbrSTG-lvMt-i6by5kr8S8'],PGFJeK7CPd0r9EA82ygLrZnj3oM,357351,2014-11-26T11:10:00Z,2016-12-30T04:47:10Z,<p></p>,0,0,4479,182,378,Sweeps2032,eT_Sz7MWgJV_zoWMCywvxIiR77k,200,0,https://pbs.twimg.com/profile_images/758059356176850944/kXubNmqK_400x400.jpg,0,2015-07-03T14:26:11Z,2016-12-30T04:47:12Z,2015-12-21T03:54:47Z,0,https://twitter.com/Sweeps2032,,2016-12-30T04:47:10Z,20,38,,twitter,MICROBLOG,https://twitter.com/Sweeps2032,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Hope2016,3600000,0,True,,POST,6.5.83,
196,https://pbs.twimg.com/profile_images/708839990655115264/kc3zP_cu_bigger.jpg,UNKNOWN,worldpatriot,https://twitter.com/worldpatriot,jp,47353326,1483074000059,https://twitter.com/worldpatriot/status/797171075180335105,2016-12-30T05:04:50Z,twitter.com,,,,,,,,,D-NboVoVaclH7UrEK_ArLLL2ou8,797171075180335105,,SOURCE_TASK,en,2016-12-30T05:04:50Z,0,,"@oreillyfactor @realDonaldTrump, Australia dumping its Muslim refugees in USA @BarackObama approval, stop now!",True,A5p8IellKJgK5-t1L4YG9T4-2ok,TEXT,110,"['oreillyfactor', 'BarackObama']",303,https://twitter.com/worldpatriot/status/797171075180335105,2016-11-11T20:16:09Z,False,,,https://twitter.com/worldpatriot/status/797171075180335105,NEUTRAL,1483074290604500190,29359,NONE,0,twitter.com,['#UwyjYXbrSTG-lvMt-i6by5kr8S8'],nLLSH3r9qnA2FOcZlKYDfS4hmfs,326576,2009-06-15T07:56:00Z,2016-12-30T05:04:06Z,"<p>Retired US Army....Evolution believing, Pro-Choice, Strong Defense, Pro Law Enforcement, Anti-Religion, Patriotic American! Know your enemy!</p>",0,0,91,38,90,worldpatriot,Z15fp9BcbOLN269c6QSXGRHuIik,200,0,https://pbs.twimg.com/profile_images/708839990655115264/kc3zP_cu_400x400.jpg,0,2014-11-25T23:15:37Z,2016-12-30T05:04:08Z,2015-12-28T09:46:16Z,0,https://twitter.com/worldpatriot,,2016-12-30T05:04:06Z,20,20,,twitter,MICROBLOG,https://twitter.com/worldpatriot,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,jp,3600000,0,False,,POST,6.5.83,
197,https://pbs.twimg.com/profile_images/805521462698319872/y9xRa1Rv_bigger.jpg,MALE,WDoninck,https://twitter.com/WDoninck,Walter Van Doninck,2893830911,1483102500099,https://twitter.com/WDoninck/status/795632282191151104,2016-12-30T12:55:25Z,twitter.com,Brugge,BE,PPL,SOURCE_LOCATION,"Brugge, Provincie West-Vlaanderen, Flanders, Belgium",2800931,"51.20892,3.22424",Flanders,F2Ml0aMnkefCsgGhB_bEsbYrdv8,795632282191151104,,SOURCE_TASK,en,2016-12-30T12:55:25Z,0,['https://t.co/KRP4nWFxVf'],Global Trends 2015: http://www.unhcr.org/global-trends-2015.html … via @refugees,True,P5yh8uNqooNlmhc_yi31uQD58Pg,TEXT,80,['refugees'],314,https://twitter.com/WDoninck/status/795632282191151104,2016-11-07T14:21:32Z,False,,,https://twitter.com/WDoninck/status/795632282191151104,NEUTRAL,1483102525784400161,27999,NONE,0,twitter.com,['#UwyjYXbrSTG-lvMt-i6by5kr8S8'],l0IrXUCUA4n9Pg_MDjVlkveYia8,329913,2014-11-26T12:29:00Z,2016-12-30T12:54:46Z,<p>basketbal-Ivoorkust-Oeganda-biologische producten-klimaat-migratie</p>,0,0,434,4,40,WDoninck,T-yPFTO5dm1QnQKWt2RrwowRido,200,0,https://pbs.twimg.com/profile_images/805521462698319872/y9xRa1Rv_400x400.jpg,0,2015-08-10T15:35:37Z,2016-12-30T12:54:47Z,2016-01-09T12:23:01Z,0,https://twitter.com/WDoninck,Brugge,2016-12-30T12:54:46Z,20,26,,twitter,MICROBLOG,https://twitter.com/WDoninck,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Walter Van Doninck,3600000,0,False,,POST,6.5.83,
198,https://pbs.twimg.com/profile_images/628013329781534720/S6LOFi1-_bigger.jpg,UNKNOWN,415kilonzos,https://twitter.com/415kilonzos,KilonzosChristFamily,3400762708,1483075500091,https://twitter.com/415kilonzos/status/795781238762209280,2016-12-30T05:25:59Z,twitter.com,,,,,,,,,47G0xOGIge9hzU2hfwuJjbwRkKM,795781238762209280,,SOURCE_TASK,en,2016-12-30T05:25:59Z,0,,Federal Judge Concerned About Small Number of Christians Among Syrian Refugees Admitted to US,True,5W-nd9HvimbQg_ssESfgJ1bujwI,TEXT,93,,304,https://twitter.com/415kilonzos/status/795781238762209280,2016-11-08T00:13:26Z,False,,,https://twitter.com/415kilonzos/status/795781238762209280,NEGATIVE,1483075559241300056,72291,NONE,0,twitter.com,['#UwyjYXbrSTG-lvMt-i6by5kr8S8'],XiSozlzFdrx_vfe8xOa4xzeSpiI,323229,2015-08-02T04:50:00Z,2016-12-30T05:25:45Z,<p></p>,0,0,231,32,275,415kilonzos,venfJ1toLm8IvO0zm2E5M_0I9kc,200,0,https://pbs.twimg.com/profile_images/628013329781534720/S6LOFi1-_400x400.jpg,0,2015-08-09T11:26:20Z,2016-12-30T05:25:45Z,2015-12-13T15:52:22Z,0,https://twitter.com/415kilonzos,,2016-12-30T05:25:45Z,16,20,,twitter,MICROBLOG,https://twitter.com/415kilonzos,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,KilonzosChristFamily,3600000,0,False,,POST,6.5.83,
199,https://pbs.twimg.com/profile_images/3105951774/ab508cc80dc323dda278c96bb3114e5e_bigger.jpeg,UNKNOWN,DaniaDeArabia,https://twitter.com/DaniaDeArabia,DrG,311733447,1483068300000,https://twitter.com/DaniaDeArabia/status/796913713018273792,2016-12-30T03:29:03Z,twitter.com,Lawton,US,PPLA2,SOURCE_LOCATION,"Lawton, Comanche County, Oklahoma, United States",4540737,"34.60869,-98.39033",Oklahoma,5z6AG-xA5blsig2dLayF-Pck4zw,796913713018273792,,SOURCE_TASK,en,2016-12-30T03:29:03Z,0,['https://t.co/nfAoKvBTpk'],Ireland Is Now Officially Accepting Trump Refugees From America http://fb.me/7pi9ZeK8g ,True,i451VXOc5c5Y7ok-IjCHDWGhAus,TEXT,87,,303,https://twitter.com/DaniaDeArabia/status/796913713018273792,2016-11-11T03:13:29Z,False,,,https://twitter.com/DaniaDeArabia/status/796913713018273792,POSITIVE,1483068543258400121,90300,NONE,0,twitter.com,['#UwyjYXbrSTG-lvMt-i6by5kr8S8'],LSahKF7dSXv5ERecKYMBBBoBJ9w,313508,2011-06-05T04:46:00Z,2016-12-30T03:27:30Z,<p>I'm ME</p>,0,0,0,12,841,DaniaDeArabia,tHBTlyEYnAW65kiPZ2idj_CC2PQ,200,0,https://pbs.twimg.com/profile_images/3105951774/ab508cc80dc323dda278c96bb3114e5e_400x400.jpeg,0,2015-06-03T23:11:08Z,2016-12-30T03:27:34Z,2015-10-03T16:53:36Z,0,https://twitter.com/DaniaDeArabia,Lawton,2016-12-30T03:27:30Z,20,21,,twitter,MICROBLOG,https://twitter.com/DaniaDeArabia,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,DrG,3600000,0,False,,POST,6.5.83,
200,https://pbs.twimg.com/profile_images/1384882222/155091_143633979021569_100001249028853_244383_4394365_n_bigger.jpg,MALE,HamadaKay,https://twitter.com/HamadaKay,Kay Davy,312294152,1483068600029,https://twitter.com/HamadaKay/status/796362800016850944,2016-12-30T03:34:00Z,twitter.com,,,,SOURCE_LOCATION,,,,,MxzwYSEaSo00BG2VPCRd8WfyeUU,796362800016850944,,SOURCE_TASK,en,2016-12-30T03:34:00Z,0,,"CANADA READY TO RECEIVE 250,000 AMERICAN REFUGEES IN CASE TRUMP IS ELECTED PRESIDENT",True,5RVhvoHlbsj12WN71RxjqhVfOBY,TEXT,84,,314,https://twitter.com/HamadaKay/status/796362800016850944,2016-11-09T14:44:21Z,False,,,https://twitter.com/HamadaKay/status/796362800016850944,POSITIVE,1483068840068000014,15429,NONE,0,twitter.com,['#UwyjYXbrSTG-lvMt-i6by5kr8S8'],WxrmkhwUd83W8ksJlsup2gAKSnI,311088,2011-06-06T03:03:00Z,2016-12-30T03:33:15Z,<p>ឆ្ពោះទៅរកការផ្លាស់ប្តូរជាវិជ្ជមាន</p>,0,0,1,11,8,HamadaKay,uQYTNb5ycM5EBipS5cwewas8fl0,200,0,https://pbs.twimg.com/profile_images/1384882222/155091_143633979021569_100001249028853_244383_4394365_n_400x400.jpg,0,2014-12-25T11:39:19Z,2016-12-30T03:33:16Z,2015-10-08T05:29:17Z,0,https://twitter.com/HamadaKay,ភ្នំពេញ .Cambodia,2016-12-30T03:33:15Z,20,20,['http://hamadacambodia.wordpress.com'],twitter,MICROBLOG,https://twitter.com/HamadaKay,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Kay Davy,3600000,0,False,,POST,6.5.83,
201,https://pbs.twimg.com/profile_images/2165693929/Lasalle_ICON-only-FC-911_bigger.jpg,UNKNOWN,lasallemedical1,https://twitter.com/lasallemedical1,lasallemedical,563215387,1483069500003,https://twitter.com/lasallemedical1/status/796943790749544448,2016-12-30T03:48:41Z,twitter.com,,,,,,,,,m37oetTL7t82125DEEheqjGaRDs,796943790749544448,,SOURCE_TASK,en,2016-12-30T03:48:41Z,0,['https://t.co/siwQ9Ebjsa'],Ireland Is Now Officially Accepting Trump Refugees From America http://fb.me/5dlOHjYOv ,True,ZOXR9c6lxuMgWF2krXJrwyIQ2eI,TEXT,87,,304,https://twitter.com/lasallemedical1/status/796943790749544448,2016-11-11T05:13:00Z,False,,,https://twitter.com/lasallemedical1/status/796943790749544448,POSITIVE,1483069721613400189,43803,NONE,0,twitter.com,['#UwyjYXbrSTG-lvMt-i6by5kr8S8'],firmu2xxuboL8_0rHo2nZ8H7Sjs,315392,2012-04-25T02:40:00Z,2016-12-30T03:47:57Z,<p>LaSalle Medical Associates is one of the largest independent minority owned healthcare companies in Riverside and San Bernardino Counties.</p>,0,0,0,4,6,lasallemedical1,lk0DtqKPS6nJzfjcECnCLcisGv0,200,0,https://pbs.twimg.com/profile_images/2165693929/Lasalle_ICON-only-FC-911_400x400.jpg,0,2014-11-24T02:57:21Z,2016-12-30T03:47:58Z,2015-09-28T01:07:42Z,0,https://twitter.com/lasallemedical1,,2016-12-30T03:47:57Z,20,20,,twitter,MICROBLOG,https://twitter.com/lasallemedical1,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,lasallemedical,3600000,0,False,,POST,6.5.83,
202,https://pbs.twimg.com/profile_images/589909383573733376/I_tDKHzc_bigger.jpg,FEMALE,sherjb,https://twitter.com/sherjb,sherry brown,1320758917,1483113300088,https://twitter.com/sherjb/status/796783781684383746,2016-12-30T15:57:01Z,twitter.com,,,,SOURCE_LOCATION,,,,,bR_pNGIzaYoSOvsjMmpw_deV9vg,796783781684383746,,SOURCE_TASK,en,2016-12-30T15:57:01Z,0,['https://t.co/XSJS1xfEl0'],THOUSANDS OF “REFUGEES” ARE LEAVING U.S. BECAUSE TRUMP HAS WON http://fb.me/ZYS9DaxF ,True,WFeiZRAnT89ULJxyvtO9lU2p3ic,TEXT,85,,314,https://twitter.com/sherjb/status/796783781684383746,2016-11-10T18:37:11Z,False,,,https://twitter.com/sherjb/status/796783781684383746,POSITIVE,1483113421492400064,69688,NONE,0,twitter.com,['#UwyjYXbrSTG-lvMt-i6by5kr8S8'],jUfTDbINKUIFQQjMEq-_Q3Hv9_s,307460,2013-04-01T10:05:00Z,2016-12-30T15:55:51Z,<p></p>,0,0,0,2,13,sherjb,XWi6FepSBQMeeA1MJ94W1GBkGrU,200,0,https://pbs.twimg.com/profile_images/589909383573733376/I_tDKHzc_400x400.jpg,0,2014-12-15T15:01:58Z,2016-12-30T15:55:51Z,2015-09-22T06:14:52Z,0,https://twitter.com/sherjb,lake panasoffkee fl.,2016-12-30T15:55:51Z,20,20,,twitter,MICROBLOG,https://twitter.com/sherjb,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,sherry brown,3600000,0,False,,POST,6.5.83,
203,https://abs.twimg.com/sticky/default_profile_images/default_profile_2_bigger.png,MALE,skeeterhorn1,https://twitter.com/skeeterhorn1,fred davenport,2906867931,1483114500019,https://twitter.com/skeeterhorn1/status/795174210150744064,2016-12-30T16:19:25Z,twitter.com,,,,,,,,,6aMl8H9XFxfAveqs_wyQ9jz6jMs,795174210150744064,,SOURCE_TASK,en,2016-12-30T16:19:25Z,0,,200 Refugees Drown Off Coast of Libya in Last 48 Hours,True,56163L3WhEcyccJL2aSQFoHjsUM,TEXT,54,,314,https://twitter.com/skeeterhorn1/status/795174210150744064,2016-11-06T08:01:19Z,False,,,https://twitter.com/skeeterhorn1/status/795174210150744064,NEUTRAL,1483114765719800036,96619,NONE,0,twitter.com,['#UwyjYXbrSTG-lvMt-i6by5kr8S8'],YMaMJBtl2xkH1eLHG-yLsjlzNlU,309488,2014-12-05T01:40:00Z,2016-12-30T16:17:44Z,<p></p>,0,0,0,3,40,skeeterhorn1,OGFP_xaY1nz2oBUOLDFwv1HxRBI,200,0,https://abs.twimg.com/sticky/default_profile_images/default_profile_2_400x400.png,0,2015-09-10T21:08:22Z,2016-12-30T16:17:44Z,2015-09-10T21:08:42Z,0,https://twitter.com/skeeterhorn1,,2016-12-30T16:17:44Z,20,20,,twitter,MICROBLOG,https://twitter.com/skeeterhorn1,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,fred davenport,3600000,0,False,,POST,6.5.83,
204,https://pbs.twimg.com/profile_images/793651378811867136/Y2_C_zEc_bigger.jpg,UNKNOWN,SDaviesLaird,https://twitter.com/SDaviesLaird, 🇺🇸 Sue  🚂 💨 💨 💨 💨,21900039,1483119300019,https://twitter.com/SDaviesLaird/status/796041896942440448,2016-12-30T17:37:05Z,twitter.com,San Diego,US,PPLA2,SOURCE_LOCATION,"San Diego, San Diego County, California, United States",5391811,"32.71533,-117.15726",California,hIYYIJ5JJzml5-uN16xT4nyUOe8,796041896942440448,,SOURCE_TASK,en,2016-12-30T17:37:05Z,0,['https://t.co/IzbEOVVdzI'],Here is what Refugees get ! Omg #MAGA #AmericaFirst #Trump/Pence #Election2016 https://twitter.com/jaredwyand/status/796040335432486912 …,True,AD1jjY0iFhk_q1CFlPOIlZLQJnM,TEXT,137,,314,https://twitter.com/SDaviesLaird/status/796041896942440448,2016-11-08T17:29:12Z,False,,,https://twitter.com/SDaviesLaird/status/796041896942440448,POSITIVE,1483119425649100244,75919,NONE,0,twitter.com,['#UwyjYXbrSTG-lvMt-i6by5kr8S8'],Ya6y_tsx-OP5LM-e-prpaUqi5QQ,422892,2009-02-25T10:38:00Z,2016-12-30T17:35:55Z,"<p>Motocross Freak, Mom, Wife, Country, USA <img src=""https://abs.twimg.com/emoji/v2/72x72/1f1fa-1f1f8.png"" alt=""🇺🇸"" title=""Flag of United States"" />, Conservative, <img src=""https://abs.twimg.com/emoji/v2/72x72/1f1fa-1f1f8.png"" alt=""🇺🇸"" title=""Flag of United States"" />Trump/Pence<img src=""https://abs.twimg.com/emoji/v2/72x72/1f1fa-1f1f8.png"" alt=""🇺🇸"" title=""Flag of United States"" />, <a href=""https://twitter.com/hashtag/Deplorable?src=hash"">#<b>Deplorable</b></a>, Clinging to My Guns <img src=""https://abs.twimg.com/emoji/v2/72x72/1f52b.png"" alt=""🔫"" title=""Pistol"" /> and My Bible <img src=""https://abs.twimg.com/emoji/v2/72x72/1f4d6.png"" alt=""📖"" title=""Open book"" /> Proudly</p>",0,0,5575,557,1201,SDaviesLaird,yG_PauPYWZJxAMWsC1n7arwVrPU,200,0,https://pbs.twimg.com/profile_images/793651378811867136/Y2_C_zEc_400x400.jpg,0,2015-08-29T18:54:42Z,2016-12-30T17:35:56Z,2015-08-29T18:55:03Z,0,https://twitter.com/SDaviesLaird,"San Diego, CA",2016-12-30T17:35:55Z,16,33,,twitter,MICROBLOG,https://twitter.com/SDaviesLaird,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,🇺🇸 Sue 🚂💨💨💨💨,3600000,0,True,"['AmericaFirst', 'Election2016', 'MAGA', 'Trump']",POST,6.5.83,
205,https://pbs.twimg.com/profile_images/702897813429100545/PH35JUKX_bigger.jpg,UNKNOWN,Brother_sKeeper,https://twitter.com/Brother_sKeeper,Brother's Keeper,702893782170279936,1483225800097,https://twitter.com/Brother_sKeeper/status/796074276340305920,2016-12-31T23:13:07Z,twitter.com,,,,,,,,,mo5o52T9PS4Knop-igDWIz6EQv0,796074276340305920,,SOURCE_TASK,en,2016-12-31T23:13:07Z,0,,"@AsylothekBerlin, join our Berlin storytelling movement: highlighting refugees, our new neighbors, and humans loving each other! :)",True,PKv9xTC2cMJgRcl0-uSvbSELGmU,TEXT,131,,304,https://twitter.com/Brother_sKeeper/status/796074276340305920,2016-11-08T19:37:52Z,False,,,https://twitter.com/Brother_sKeeper/status/796074276340305920,POSITIVE,1483225987471400009,41597,NONE,0,twitter.com,['#UwyjYXbrSTG-lvMt-i6by5kr8S8'],OOxqLSeDtoXBsiAGqOrlz6Nv_5E,327207,2016-02-25T08:31:00Z,2016-12-31T23:13:01Z,"<p>Stories from Near and Far // Read stories of new beginnings and belonging here: <a href=""https://t.co/O0yt2Ti0hc"" rel=""nofollow noopener"" title=""http://medium.com/@BrothersKeeper"">http://medium.com/@BrothersKeeper&nbsp;</a></p>",0,0,43,53,84,Brother_sKeeper,7OXevIPSJeTBLBjxoSwKYQA4zBA,200,0,https://pbs.twimg.com/profile_images/702897813429100545/PH35JUKX_400x400.jpg,0,2016-04-29T22:00:44Z,2016-12-31T23:13:02Z,2016-11-11T20:33:42Z,0,https://twitter.com/Brother_sKeeper,,2016-12-31T23:13:01Z,20,24,,twitter,MICROBLOG,https://twitter.com/Brother_sKeeper,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Brother's Keeper,3600000,0,False,,POST,6.5.84,
206,https://pbs.twimg.com/profile_images/615587429223804928/m7DYEvEr_bigger.jpg,UNKNOWN,KarimiForogh,https://twitter.com/KarimiForogh,Forogh Karimi,3351022463,1483089900050,https://twitter.com/KarimiForogh/status/795868240052420608,2016-12-30T09:26:07Z,twitter.com,London,GB,PPLC,SOURCE_LOCATION,"London, Greater London, England, United Kingdom",2643743,"51.50853,-0.12574",England,hPNGmcgLVLcIozfemMK_bOvqopI,795868240052420608,,SOURCE_TASK,en,2016-12-30T09:26:07Z,0,['https://t.co/vCZoO5J21G'],EU chief: Refugees refusing asylum destinations 'outrageous' https://goo.gl/TU4tRz  #Headline #Reuters #Syria,True,lbITeIsxszCt-N8YDQ_21FEGIBo,TEXT,109,,314,https://twitter.com/KarimiForogh/status/795868240052420608,2016-11-08T05:59:09Z,False,,,https://twitter.com/KarimiForogh/status/795868240052420608,NEGATIVE,1483089967442700097,9650,NONE,0,twitter.com,['#UwyjYXbrSTG-lvMt-i6by5kr8S8'],7-NmtKVC5f51UkB3By2VLFayWro,338543,2015-06-29T11:24:00Z,2016-12-30T09:25:15Z,<p>Human rights</p>,0,0,5,147,31,KarimiForogh,9fsC-WMwDmS_ZNlh603I-4tXzJ0,200,0,https://pbs.twimg.com/profile_images/615587429223804928/m7DYEvEr_400x400.jpg,0,2015-06-29T19:17:11Z,2016-12-30T09:25:16Z,2015-12-11T07:07:01Z,0,https://twitter.com/KarimiForogh,"London, England",2016-12-30T09:25:15Z,20,35,['http://mojahedin.org'],twitter,MICROBLOG,https://twitter.com/KarimiForogh,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Forogh Karimi,3600000,0,False,"['Headline', 'Reuters', 'Syria']",POST,6.5.83,
207,https://abs.twimg.com/sticky/default_profile_images/default_profile_2_bigger.png,FEMALE,Lizajane14,https://twitter.com/Lizajane14,Liza jane,709048951555489792,1483097100023,https://twitter.com/Lizajane14/status/794976695006744577,2016-12-30T11:27:14Z,twitter.com,,,,,,,,,C4-3yRO824-4uqj5VbTZWQBFYGc,794976695006744577,,SOURCE_TASK,en,2016-12-30T11:27:14Z,0,['https://t.co/TTcsfhWveN'],Federal Judge Asks Why Obama Administration Isn’t Admitting Christian Syrian Refugees http://dailysign.al/2eKmBxh  via @HvonSpakovsky,True,O11TL2dpk2s5T9A_STUoVZu7H_A,TEXT,133,['HvonSpakovsky'],314,https://twitter.com/Lizajane14/status/794976695006744577,2016-11-05T18:56:28Z,False,,,https://twitter.com/Lizajane14/status/794976695006744577,NEUTRAL,1483097234785600207,77223,NONE,0,twitter.com,['#UwyjYXbrSTG-lvMt-i6by5kr8S8'],LcfoJ2WmNWESZGA22l0OXsjH1cQ,335158,2016-03-13T09:10:00Z,2016-12-30T11:26:57Z,<p></p>,0,0,225,31,46,Lizajane14,K1iYL37LxiY-9mCA4xAuOcoE9es,200,0,https://abs.twimg.com/sticky/default_profile_images/default_profile_2_400x400.png,0,2016-03-24T00:48:03Z,2016-12-30T11:26:59Z,2016-03-24T00:53:23Z,0,https://twitter.com/Lizajane14,,2016-12-30T11:26:57Z,15,36,,twitter,MICROBLOG,https://twitter.com/Lizajane14,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Liza jane,3600000,0,False,,POST,6.5.83,
