,author_avatar_img,author_gender,author_handle,author_link,author_name,author_user_id,bucket,canonical,comments,date_found,dislikes,domain,geo_city,geo_country,geo_featurename,geo_location,geo_method,geo_name,geo_name_id,geo_point,geo_state,hashcode,identifier,image1_src,image_src,index_method,lang,last_updated,likes,links,main,main_authoritative,main_checksum,main_format,main_length,mentions,metadata_score,metadata_updates,permalink,published,replied,replied_profile_link,replied_profile_title,resource,sentiment,sequence,sequence_range,shared,shared_author_avatar_img,shared_author_handle,shared_author_link,shared_author_name,shared_author_user_id,shared_identifier,shared_permalink,shared_profile_link,shared_profile_title,shared_type,shares,site,source_assigned_tags,source_content_checksum,source_content_length,source_created,source_date_found,source_description,source_favicon_height,source_favicon_width,source_favorites,source_followers,source_following,source_handle,source_hashcode,source_http_status,source_image_height,source_image_src,source_image_width,source_last_posted,source_last_published,source_last_updated,source_likes,source_link,source_location,source_next_update,source_parsed_posts,source_parsed_posts_max,source_profiles,source_publisher_subtype,source_publisher_type,source_resource,source_setting_author_policy,source_setting_index_strategy,source_setting_minimum_content_metadata_score,source_setting_update_strategy,source_spam_probability,source_title,source_update_interval,source_user_interactions,source_verified,tags,type,version,video_player
74,https://pbs.twimg.com/profile_images/828691402804584448/7BA7yX6K_400x400.jpg,UNKNOWN,DeBertuzzz,https://twitter.com/DeBertuzzz,Extreem Realist,784757746331688960,1494182700084,https://twitter.com/DeBertuzzz/status/861253212359340032,,2017-05-07T18:47:03Z,,twitter.com,,,,,,,,,,y-aq2gXxGdsxWLRT5_PackqdT4A,861253212359340032,,,SOURCE_TASK,nl,2017-05-07T18:47:03Z,,,De asielfraudecel van @FranckenTheo betrapte reeds 84 vluchtelingen die op vakantie gingen naar herkomstland.,True,gVbpBwi55vd5UEn5hk0wg16NOmI,TEXT,109,['FranckenTheo'],304,,https://twitter.com/DeBertuzzz/status/861253212359340032,2017-05-07T14:25:46Z,False,,,https://twitter.com/DeBertuzzz/status/861253212359340032,NEUTRAL,1494182823695900430,71584,True,https://pbs.twimg.com/profile_images/801365732063924224/r7fzVlzf_bigger.jpg,SCEPTR_online,https://twitter.com/SCEPTR_online,SCEPTR,783601662904631296,861225549737472006,https://twitter.com/SCEPTR_online/status/861225549737472006,https://twitter.com/SCEPTR_online,SCEPTR,RAW,,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],9WDq1VZyra0BoW0ayPFvmqsuJCk,349755,2016-10-08T07:10:00Z,2017-04-18T21:10:43Z,"<p>Zinloos geweldig | Politiek incorrect actief | Afgrijswekker | 27 in mijn hoofd, 50 in de spiegel | Twitt0rist | Republikein | Extreem realistisch |</p>",0,0,1910,115,74,DeBertuzzz,fyCTyeAAB7paH5Uo5cMlBH7LfUs,200,0,https://pbs.twimg.com/profile_images/828691402804584448/7BA7yX6K_400x400.jpg,0,2017-05-07T15:33:36Z,2017-05-07T18:47:02Z,2017-05-07T15:51:03Z,0,https://twitter.com/debertuzzz,,2017-05-07T18:47:04Z,39,39,['http://bertuzzz.blogspot.nl/?m=1'],twitter,MICROBLOG,https://twitter.com/debertuzzz,,DEFAULT,0,ADAPTIVE,0.0,Extreem Realist,10559858,0,False,,POST,6.5.166,
75,https://pbs.twimg.com/profile_images/845946384272572421/Ws1-MhJs_400x400.jpg,FEMALE,NinaKesar,https://twitter.com/NinaKesar,Nina Kesar,109809203,1494471000058,https://twitter.com/NinaKesar/status/862199136371838976,,2017-05-11T02:52:39Z,,twitter.com,,,,The Hague area,DEFAULT,,,,,3mkg9nVsFIeKACnQYgntEoSNNsY,862199136371838976,,,SOURCE_TASK,nl,2017-05-11T02:52:39Z,,,Zeer verontrustend. Duitse militairen plannen aanslag en willen vluchtelingen de schuld geven. /via @NOS,True,mFHBcCYXg9769xALotsFu_XpOnk,TEXT,104,['NOS'],314,,https://twitter.com/NinaKesar/status/862199136371838976,2017-05-10T06:52:38Z,False,,,https://twitter.com/NinaKesar/status/862199136371838976,NEUTRAL,1494471159029000004,28358,True,https://pbs.twimg.com/profile_images/836520332446019584/MYz_fE8Y_bigger.jpg,EduardNazarski,https://twitter.com/EduardNazarski,Eduard Nazarski,448237993,862198676676124673,https://twitter.com/EduardNazarski/status/862198676676124673,https://twitter.com/EduardNazarski,Eduard Nazarski,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],GPzoCwbcUzc6bnGKSEKfHXnma60,339982,2010-01-30T02:04:00Z,2017-05-11T02:52:34Z,"<p>lawyer | adjunct director <a href=""https://twitter.com/SpeakersAcademy"" rel=""nofollow"">@<b>SpeakersAcademy</b></a> | board member <a href=""https://twitter.com/NJCM_nl"" rel=""nofollow"">@<b>NJCM_nl</b></a> &amp; <a href=""https://twitter.com/LibertiesEU"" rel=""nofollow"">@<b>LibertiesEU</b></a> | <a href=""https://twitter.com/hashtag/privacy?src=hash"">#<b>privacy</b></a> <a href=""https://twitter.com/hashtag/HumanRights?src=hash"">#<b>HumanRights</b></a> <a href=""https://twitter.com/hashtag/digitalrights?src=hash"">#<b>digitalrights</b></a> <a href=""https://twitter.com/hashtag/freedomofspeech?src=hash"">#<b>freedomofspeech</b></a> | <a href=""https://twitter.com/hashtag/TechNerd?src=hash"">#<b>TechNerd</b></a></p>",0,0,438,897,1518,NinaKesar,2Lp4MwF9P1Se1SS2fO1kMZa5b8w,200,0,https://pbs.twimg.com/profile_images/845946384272572421/Ws1-MhJs_400x400.jpg,0,2016-10-28T16:26:54Z,2017-05-11T02:52:34Z,2016-11-11T04:11:47Z,0,https://twitter.com/NinaKesar,The Hague area,2017-05-11T02:52:34Z,33,33,['http://www.linkedin.com/in/ninakesar'],twitter,MICROBLOG,https://twitter.com/NinaKesar,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Nina Kesar,3600000,0,False,,POST,6.5.166,
76,https://pbs.twimg.com/profile_images/808747197080752128/_VOHgy4W_400x400.jpg,UNKNOWN,raoul84,https://twitter.com/raoul84,raoul84,25525049,1494474600011,https://twitter.com/raoul84/status/862415590786576393,,2017-05-11T03:53:31Z,,twitter.com,Alphen aan den Rijn,NL,PPL,"Alphen a/d Rijn, Holland",SOURCE_LOCATION,"Alphen aan den Rijn, Gemeente Alphen aan den Rijn, South Holland, Netherlands",2759875,"52.12917,4.65546",South Holland,RBQjO4DGWn232pXUNqWwvwZsbkc,862415590786576393,,,SOURCE_TASK,nl,2017-05-11T03:53:31Z,,['https://t.co/if5CIQhxcx'],Islamitische vluchtelingen in China vallen vrouw aan – Kijk wat er dan gebeurt http://fb.me/8EyvTyyjY ,True,gt7CUiQ9rEH1mLT-bDPQi5Ptbqk,TEXT,102,,304,,https://twitter.com/raoul84/status/862415590786576393,2017-05-10T21:11:10Z,False,,,https://twitter.com/raoul84/status/862415590786576393,NEUTRAL,1494474811471300080,71111,True,https://pbs.twimg.com/profile_images/691244721033887744/RAaTFW7e_bigger.jpg,LeovZwol,https://twitter.com/LeovZwol,MrMe,238614957,862414734884302848,https://twitter.com/LeovZwol/status/862414734884302848,https://twitter.com/LeovZwol,MrMe,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],hcpPeerfhIgbATF4sqpIuvex1Ps,332438,2009-03-20T08:54:00Z,2017-05-11T03:53:30Z,"<p>Extreem weer - Beheerder @ Meteo-Service - meteo-service.nl // <a href=""https://twitter.com/MeteoServiceNL"" rel=""nofollow"">@<b>MeteoServiceNL</b></a> // <a href=""https://twitter.com/WeerPlatform"" rel=""nofollow"">@<b>WeerPlatform</b></a></p>",0,0,24,666,514,raoul84,CGwcgRpzMmVPP-zAqf5V--ArEY4,200,0,https://pbs.twimg.com/profile_images/808747197080752128/_VOHgy4W_400x400.jpg,0,2017-03-30T21:15:38Z,2017-05-11T03:53:31Z,2017-03-30T22:02:04Z,0,https://twitter.com/raoul84,"Alphen a/d Rijn, Holland",2017-05-11T03:53:30Z,36,36,['http://www.meteo-service.nl'],twitter,MICROBLOG,https://twitter.com/raoul84,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,raoul84,3600000,0,False,,POST,6.5.166,
77,https://pbs.twimg.com/profile_images/795037342088261633/yjR-Lspn_400x400.jpg,UNKNOWN,BetVam,https://twitter.com/BetVam,B. V.,182127605,1494496800062,https://twitter.com/BetVam/status/862594201757855744,,2017-05-11T10:03:02Z,,twitter.com,,,,Vlaming - Vlaanderen,DEFAULT,,,,,0FIpHJgVmVcpkHd9I_rddVS_fcI,862594201757855744,,,SOURCE_TASK,nl,2017-05-11T10:03:02Z,,,"Jawel hoor, steeds gekker. 'Vluchtelingen' vanuit Bangladesh. Enkeltje #EU €. 10.000,- #mensensmokkel",True,mxb554bLrVWEcI-Au8ZRq9KIb_I,TEXT,101,,314,,https://twitter.com/BetVam/status/862594201757855744,2017-05-11T08:16:24Z,True,https://twitter.com/BetVam,182127605,https://twitter.com/BetVam/status/862594201757855744,NEUTRAL,1494496982216200184,26562,True,https://pbs.twimg.com/profile_images/855082817356800000/pwoDc8sB_bigger.jpg,MrUfo66,https://twitter.com/MrUfo66,Ufo,850768143467282433,862582146480955393,https://twitter.com/MrUfo66/status/862582146480955393,https://twitter.com/MrUfo66,Ufo,RAW,,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],1NJFIb3vSncI_129pS3C4LzOSdI,342862,2010-08-23T03:17:00Z,2017-04-18T21:17:05Z,"<p>Ik <img src=""https://abs.twimg.com/emoji/v2/72x72/2764.png"" alt=""❤️"" title=""Heavy red heart""> van Vlaanderen.</p>",0,0,68807,875,645,BetVam,DxZIm9Zyz5pEYLIGaBlerugwVqM,200,0,https://pbs.twimg.com/profile_images/795037342088261633/yjR-Lspn_400x400.jpg,0,2017-05-10T18:14:41Z,2017-05-11T10:03:01Z,2017-05-11T07:51:01Z,0,https://twitter.com/betvam,Vlaming - Vlaanderen,2017-05-11T10:03:13Z,32,32,,twitter,MICROBLOG,https://twitter.com/betvam,,DEFAULT,0,ADAPTIVE,0.0,B. V.,7931628,0,False,"['EU', 'mensensmokkel']",POST,6.5.166,
78,https://pbs.twimg.com/profile_images/414168239778709506/0qWZnyFn_bigger.jpeg,UNKNOWN,1001ptsNL,https://twitter.com/1001ptsNL,1001portails NL,2255626489,1494353100010,https://twitter.com/1001ptsNL/status/862005349422964736,,2017-05-09T18:05:32Z,,twitter.com,,,,,,,,,,WzreTeIsRI3uiHdHHFHUSg8qVCY,862005349422964736,,https://pbs.twimg.com/media/C_Z1S4kXcAAxdPf.jpg,SOURCE_TASK,nl,2017-05-09T18:05:32Z,0.0,['https://t.co/kKtAJw4v17'],Rubberboten lek: bijna 250 vluchtelingen vermist (trouw.nl) http://www.1001portails.com/zzhkkdiilh ,True,O6zWEyidnbr7XXbZ3YF7KKyaOeM,TEXT,99,,314,,https://twitter.com/1001ptsNL/status/862005349422964736,2017-05-09T18:04:25Z,False,,,https://twitter.com/1001ptsNL/status/862005349422964736,NEUTRAL,1494353132563100030,61510,,,,,,,,,,,NONE,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],IYwYMOvVQSEWckJYpfmw6jZyLwU,322599,2013-12-20T02:56:00Z,2017-04-18T21:29:20Z,<p></p>,0,0,17,11645,7880,1001ptsNL,NUeds2o_lT5a3pqUKNV5tMrgBb4,200,0,https://pbs.twimg.com/profile_images/414168239778709506/0qWZnyFn_400x400.jpeg,0,2017-05-09T18:02:22Z,2017-05-09T18:05:31Z,2017-05-09T18:03:01Z,0,https://twitter.com/1001ptsnl,,2017-05-09T18:05:36Z,20,20,,twitter,MICROBLOG,https://twitter.com/1001ptsnl,,DEFAULT,0,ADAPTIVE,0.0,1001portails NL,153949,0,False,,POST,6.5.166,
79,https://pbs.twimg.com/profile_images/469313646/web_4a_bigger.jpg,MALE,dreoudman,https://twitter.com/dreoudman,dré oudman,58759233,1494367800078,https://twitter.com/dreoudman/status/862054934535176198,,2017-05-09T22:13:04Z,,twitter.com,Appingedam,NL,PPL,"appingedam, netherlands",SOURCE_LOCATION,"Appingedam, Gemeente Appingedam, Groningen, Netherlands",2759687,"53.32167,6.85833",Groningen,G5CNCniwqS8tPuf_JfS31Xx_XeY,862054934535176198,,,SOURCE_TASK,nl,2017-05-09T22:13:04Z,0.0,,Opgedoken geluidsfragment onthult hoe Italiaanse kustwacht tientallen vluchtelingen liet verdrinken. Ik: Dàs #EU !!,True,XQX1FIRWFeq4A7Fg7kq5rxziV8I,TEXT,115,,324,,https://twitter.com/dreoudman/status/862054934535176198,2017-05-09T21:21:27Z,False,,,https://twitter.com/dreoudman/status/862054934535176198,NEUTRAL,1494367984498900235,63078,,,,,,,,,,,NONE,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],4XagXmSQvjq11xCog6KtE4kuxUU,322823,2009-07-21T03:16:00Z,2017-04-18T21:14:32Z,<p>Doctorandus in de Veelzijdigheid. Verder: Dol op kliederen met toetjes. Zie uiteraard ook m'n weblog. Datwast!</p>,0,0,60,3418,2441,dreoudman,QF1a-7ak8Kj-rq4b6PHPBFDztmw,200,0,https://pbs.twimg.com/profile_images/469313646/web_4a_400x400.jpg,0,2017-05-09T20:50:03Z,2017-05-09T22:13:02Z,2017-05-09T20:51:00Z,0,https://twitter.com/dreoudman,"appingedam, netherlands",2017-05-09T22:13:37Z,20,20,['http://dreoudman.wordpress.com'],twitter,MICROBLOG,https://twitter.com/dreoudman,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,dré oudman,4954375,0,False,['EU'],POST,6.5.166,
80,https://pbs.twimg.com/profile_images/414168239778709506/0qWZnyFn_bigger.jpeg,UNKNOWN,1001ptsNL,https://twitter.com/1001ptsNL,1001portails NL,2255626489,1494339900081,https://twitter.com/1001ptsNL/status/861949980428382209,,2017-05-09T14:25:48Z,,twitter.com,,,,,,,,,,l3dI3hPC4NtXuKHJvixo38z0lHU,861949980428382209,,https://pbs.twimg.com/media/C_ZC8BXXoAE5aIf.jpg,SOURCE_TASK,nl,2017-05-09T14:25:48Z,0.0,['https://t.co/4NBIxD2aiZ'],Zoon van vluchtelingen uit het noorden leidt Zuid-Korea (trouw.nl) http://www.1001portails.com/zzhkkddkmh ,True,yys6g5_kWp6tPF4XAbwyowXVbRA,TEXT,106,,314,,https://twitter.com/1001ptsNL/status/861949980428382209,2017-05-09T14:24:24Z,False,,,https://twitter.com/1001ptsNL/status/861949980428382209,NEUTRAL,1494339948563100045,45781,,,,,,,,,,,NONE,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],d72ZbD-tVfviDhMo9Zhf0pBXNgM,327299,2013-12-20T02:56:00Z,2017-04-18T21:29:20Z,<p></p>,0,0,17,11645,7879,1001ptsNL,NUeds2o_lT5a3pqUKNV5tMrgBb4,200,0,https://pbs.twimg.com/profile_images/414168239778709506/0qWZnyFn_400x400.jpeg,0,2017-05-09T14:23:21Z,2017-05-09T14:25:47Z,2017-05-09T14:23:48Z,0,https://twitter.com/1001ptsnl,,2017-05-09T14:25:46Z,20,20,,twitter,MICROBLOG,https://twitter.com/1001ptsnl,,DEFAULT,0,ADAPTIVE,0.0,1001portails NL,116770,0,False,,POST,6.5.166,
81,https://pbs.twimg.com/profile_images/836520332446019584/MYz_fE8Y_bigger.jpg,MALE,EduardNazarski,https://twitter.com/EduardNazarski,Eduard Nazarski,448237993,1494459900060,https://twitter.com/EduardNazarski/status/862198676676124673,,2017-05-10T23:47:58Z,,twitter.com,,,,,,,,,,5-Wpvo6Nx0kFc-BpFLbAh4RSpgQ,862198676676124673,,,SOURCE_TASK,nl,2017-05-10T23:47:58Z,2.0,,Zeer verontrustend. Duitse militairen plannen aanslag en willen vluchtelingen de schuld geven. /via @NOS,True,mFHBcCYXg9769xALotsFu_XpOnk,TEXT,104,['NOS'],316,,https://twitter.com/EduardNazarski/status/862198676676124673,2017-05-10T06:52:38Z,False,,,https://twitter.com/EduardNazarski/status/862198676676124673,NEUTRAL,1494460078341200026,45060,,,,,,,,,,,NONE,6.0,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],xDjt9ANxBeV_24YJ96pL4auZlAM,392421,2011-12-27T11:39:00Z,2017-05-10T23:47:56Z,<p>Directeur Amnesty International Nederland</p>,0,0,1778,3734,445,EduardNazarski,EcSF15vOItnlC6EYhd6Vz4YuATg,200,0,https://pbs.twimg.com/profile_images/836520332446019584/MYz_fE8Y_400x400.jpg,0,2017-03-22T16:45:09Z,2017-05-10T23:47:56Z,2017-03-30T21:43:07Z,0,https://twitter.com/EduardNazarski,,2017-05-10T23:47:56Z,34,34,['http://www.amnesty.nl'],twitter,MICROBLOG,https://twitter.com/EduardNazarski,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Eduard Nazarski,3600000,0,False,,POST,6.5.166,
82,https://pbs.twimg.com/profile_images/854083123365257221/ufA4RKbo_bigger.jpg,UNKNOWN,AmoorahNL,https://twitter.com/AmoorahNL,Amoorah,132093383,1494265500073,https://twitter.com/AmoorahNL/status/861348592627462145,,2017-05-08T17:45:02Z,,twitter.com,,,,tussen 0320 en 010,DEFAULT,,,,,UsYKLK2g5bzLawLSWqlom5Raphk,861348592627462145,,,SOURCE_TASK,nl,2017-05-08T17:45:02Z,0.0,,Trouw noemt 't herformuleren van vluchtelingen (dobbernegers) & vrouwen (neukobjecten) een verrijking van onze taal.,True,p6HXr3aSQCvuXYjtTcDn2w4Q-Ac,TEXT,116,,304,,https://twitter.com/AmoorahNL/status/861348592627462145,2017-05-07T22:34:42Z,False,,,https://twitter.com/AmoorahNL/status/861348592627462145,NEUTRAL,1494265502136900172,19673,,,,,,,,,,,NONE,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],8eifeWM3nLjFIKDVCxmZjgedazs,338396,2010-04-12T12:44:00Z,2017-04-18T21:17:54Z,"<p><img src=""https://abs.twimg.com/emoji/v2/72x72/264b.png"" alt=""♋"" title=""Cancer""> | redacteur | ondernemer | doet dingen met mensen op stoelen &amp; tafels <a href=""https://twitter.com/stoel22"" rel=""nofollow"">@<b>stoel22</b></a> | <a href=""https://twitter.com/hashtag/elkedag22?src=hash"">#<b>elkedag22</b></a>, <a href=""https://twitter.com/hashtag/22alles?src=hash"">#<b>22alles</b></a> | <img src=""https://abs.twimg.com/emoji/v2/72x72/2665.png"" alt=""♥"" title=""Heart suit""> P | De&amp;Het-revolutionair | <a href=""https://twitter.com/DanderDivers"" rel=""nofollow"">@<b>DanderDivers</b></a></p>",0,0,2301,1657,470,AmoorahNL,2BxCDEVEZPR17KT_iB9zEa0uP68,200,0,https://pbs.twimg.com/profile_images/854083123365257221/ufA4RKbo_400x400.jpg,0,2017-05-01T11:38:51Z,2017-05-08T17:45:01Z,2017-05-06T09:45:02Z,0,https://twitter.com/amoorahnl,tussen 0320 en 010,2017-05-08T17:58:31Z,24,24,['http://www.amoorah.nl'],twitter,MICROBLOG,https://twitter.com/amoorahnl,,DEFAULT,0,ADAPTIVE,0.0,Amoorah,202407568,0,False,,POST,6.5.166,
83,https://pbs.twimg.com/profile_images/776867832458014720/TXgvjEgK_400x400.jpg,FEMALE,MarjaBergevoet,https://twitter.com/MarjaBergevoet,Marja Bergevoet,329613127,1495647600022,https://twitter.com/MarjaBergevoet/status/862584124162400256,,2017-05-24T17:42:42Z,,twitter.com,,,,Ulft,DEFAULT,,,,,3cM9SIF4XqsXP59WyZWnQd7NFp4,862584124162400256,,https://pbs.twimg.com/media/C_iC1yhWAAQJUxW.jpg,SOURCE_TASK,nl,2017-05-24T17:42:42Z,,,Vanuit het @WaterRijnIJssel vanmorgen bezoek van jonge vluchtelingen die meer leren over water. #oudeijssel #achterhoek #water,True,gxbKZzVOIzn9QKLCp5mRvn3rOzo,TEXT,126,['WaterRijnIJssel'],334,,https://twitter.com/MarjaBergevoet/status/862584124162400256,2017-05-11T08:21:02Z,False,,,https://twitter.com/MarjaBergevoet/status/862584124162400256,NEUTRAL,1495647762058500016,98622,True,https://pbs.twimg.com/profile_images/589006701283713024/1ijQDsCO_bigger.jpg,wsvDeAnk,https://twitter.com/wsvDeAnk,wsv De Ank,284923950,862583315005665280,https://twitter.com/wsvDeAnk/status/862583315005665280,https://twitter.com/wsvDeAnk,wsv De Ank,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],KWGcI4rUX3YQwe1Eq8pl17s9FMA,341707,2011-07-05T04:00:00Z,2017-05-24T17:42:41Z,<p>Achterhoek Natuur Kunst Cultuur Varen Gezondheid Koken Muziek Dansen Schilderen</p>,0,0,41,198,396,MarjaBergevoet,lA_F8jSScPWkXRRXicr_ZssgMKg,200,0,https://pbs.twimg.com/profile_images/776867832458014720/TXgvjEgK_400x400.jpg,0,2016-11-05T08:34:28Z,2017-05-24T17:42:41Z,2017-05-11T02:02:01Z,0,https://twitter.com/MarjaBergevoet,Ulft,2017-05-24T17:42:41Z,25,25,['http://www.marjabergevoet.nl'],twitter,MICROBLOG,https://twitter.com/MarjaBergevoet,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Marja Bergevoet,3600000,0,False,"['achterhoek', 'oudeijssel', 'water']",POST,6.5.166,
84,https://pbs.twimg.com/profile_images/1173224030/paraaf_weblog_zwolle_500px_bigger.jpg,UNKNOWN,WeblogZwolle,https://twitter.com/WeblogZwolle,Weblog Zwolle,28219825,1494421500074,https://twitter.com/WeblogZwolle/status/862254897453867008,,2017-05-10T13:09:03Z,,twitter.com,Zwolle,NL,PPLA,"Zwolle, NL",SOURCE_LOCATION,"Zwolle, Gemeente Zwolle, Overijssel, Netherlands",2743477,"52.5125,6.09444",Overijssel,kUYJhoyBgJy6ZiTHmfPtSyL2v6I,862254897453867008,,,SOURCE_TASK,nl,2017-05-10T13:09:03Z,0.0,['https://t.co/78GFEvO4SL'],'Weer toekomst!' over integratie van vluchtelingen http://dlvr.it/P6D4W2  #Zwolle #Nieuws,True,1Q7W6F_kp2TacKddfqEfq5kshpA,TEXT,89,,314,,https://twitter.com/WeblogZwolle/status/862254897453867008,2017-05-10T10:36:02Z,False,,,https://twitter.com/WeblogZwolle/status/862254897453867008,NEUTRAL,1494421743386000325,14274,,,,,,,,,,,NONE,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],S-tJSzbCEMThRUpxV4OWwnKaNKE,324515,2009-04-01T03:59:00Z,2017-04-18T21:06:34Z,"<p>Het nieuwsportal voor de stad Zwolle - Nieuws uit Zwolle, snel bij u thuis!</p>",0,0,267,16867,14168,WeblogZwolle,VP3OlsbMf6mp9XdDboaCilyLsCw,200,0,https://pbs.twimg.com/profile_images/1173224030/paraaf_weblog_zwolle_500px_400x400.jpg,0,2017-05-09T22:08:23Z,2017-05-10T13:09:02Z,2017-05-10T07:47:02Z,0,https://twitter.com/weblogzwolle,"Zwolle, NL",2017-05-10T13:09:45Z,20,20,['https://www.weblogzwolle.nl'],twitter,MICROBLOG,https://twitter.com/weblogzwolle,,DEFAULT,0,ADAPTIVE,0.0,Weblog Zwolle,19362744,0,False,"['Nieuws', 'Zwolle']",POST,6.5.166,
85,https://pbs.twimg.com/profile_images/414168239778709506/0qWZnyFn_bigger.jpeg,UNKNOWN,1001ptsNL,https://twitter.com/1001ptsNL,1001portails NL,2255626489,1494120900093,https://twitter.com/1001ptsNL/status/861031402481082370,,2017-05-07T01:38:32Z,,twitter.com,,,,,,,,,,iqM0eqT2pxTI3fDBBXEqXGPeYnU,861031402481082370,,,SOURCE_TASK,nl,2017-05-07T01:38:32Z,0.0,['https://t.co/VfyTgihhfs'],Vluchtelingen vernoemen baby naar Justin Trudeau (ad.nl) http://www.1001portails.com/zzhkjhhmee ,True,QQzaMt5IKUO5ITR-mwDhx32R4rw,TEXT,96,,304,,https://twitter.com/1001ptsNL/status/861031402481082370,2017-05-07T01:34:18Z,False,,,https://twitter.com/1001ptsNL/status/861031402481082370,NEUTRAL,1494121112702300009,71893,,,,,,,,,,,NONE,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],Cm_QH2nvbIboeh9hnTNtm2Q6tas,326407,2013-12-20T02:56:00Z,2017-04-18T21:29:20Z,<p></p>,0,0,17,11648,7881,1001ptsNL,NUeds2o_lT5a3pqUKNV5tMrgBb4,200,0,https://pbs.twimg.com/profile_images/414168239778709506/0qWZnyFn_400x400.jpeg,0,2017-05-07T01:12:20Z,2017-05-07T01:38:31Z,2017-05-07T01:21:01Z,0,https://twitter.com/1001ptsnl,,2017-05-07T01:38:36Z,20,20,,twitter,MICROBLOG,https://twitter.com/1001ptsnl,,DEFAULT,0,ADAPTIVE,0.0,1001portails NL,1053523,0,False,,POST,6.5.166,
86,https://pbs.twimg.com/profile_images/414168239778709506/0qWZnyFn_bigger.jpeg,UNKNOWN,1001ptsNL,https://twitter.com/1001ptsNL,1001portails NL,2255626489,1494344400085,https://twitter.com/1001ptsNL/status/861968849570279426,,2017-05-09T15:40:03Z,,twitter.com,,,,,,,,,,jfdIkYUST87ZEj0QaeDmyjJMbU0,861968849570279426,,https://pbs.twimg.com/media/C_ZUGVHW0AAmGgV.jpg,SOURCE_TASK,nl,2017-05-09T15:40:03Z,0.0,['https://t.co/DQiW5QD1xu'],Zoon van vluchtelingen uit het noorden leidt Zuid-Korea (trouw.nl) http://www.1001portails.com/zzhkkdfkdd ,True,h-7zQO1PR5e93xSrhU9DGw9hhGo,TEXT,106,,314,,https://twitter.com/1001ptsNL/status/861968849570279426,2017-05-09T15:39:23Z,False,,,https://twitter.com/1001ptsNL/status/861968849570279426,NEUTRAL,1494344403386000348,22285,,,,,,,,,,,NONE,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],UZXBqDrX9LbNs5wCnhi-XxE68ww,327569,2013-12-20T02:56:00Z,2017-04-18T21:29:20Z,<p></p>,0,0,17,11646,7879,1001ptsNL,NUeds2o_lT5a3pqUKNV5tMrgBb4,200,0,https://pbs.twimg.com/profile_images/414168239778709506/0qWZnyFn_400x400.jpeg,0,2017-05-09T15:36:23Z,2017-05-09T15:40:02Z,2017-05-09T15:36:45Z,0,https://twitter.com/1001ptsnl,,2017-05-09T15:40:10Z,20,20,,twitter,MICROBLOG,https://twitter.com/1001ptsnl,,DEFAULT,0,ADAPTIVE,0.0,1001portails NL,203554,0,False,,POST,6.5.166,
