,author_avatar_img,author_gender,author_handle,author_link,author_name,author_user_id,bucket,canonical,comments,date_found,dislikes,domain,geo_city,geo_country,geo_featurename,geo_location,geo_method,geo_name,geo_name_id,geo_point,geo_state,hashcode,identifier,image1_src,image2_src,image3_src,image_src,index_method,lang,last_updated,likes,links,main,main_authoritative,main_checksum,main_format,main_length,mentions,metadata_score,metadata_updates,permalink,pinned,published,replied,replied_link,replied_profile_link,replied_profile_title,resource,sentiment,sequence,sequence_range,shared,shared_author_avatar_img,shared_author_handle,shared_author_link,shared_author_name,shared_author_user_id,shared_identifier,shared_permalink,shared_profile_link,shared_profile_title,shared_type,shares,site,source_assigned_tags,source_content_checksum,source_content_length,source_created,source_date_found,source_description,source_favicon_height,source_favicon_width,source_favorites,source_followers,source_following,source_handle,source_hashcode,source_http_status,source_image_height,source_image_src,source_image_width,source_last_posted,source_last_published,source_last_updated,source_likes,source_link,source_location,source_next_update,source_parsed_posts,source_parsed_posts_max,source_profiles,source_publisher_subtype,source_publisher_type,source_resource,source_setting_author_policy,source_setting_index_strategy,source_setting_minimum_content_metadata_score,source_setting_update_strategy,source_spam_probability,source_title,source_update_interval,source_user_interactions,source_verified,tags,type,version,video_player
81,https://pbs.twimg.com/profile_images/796663713864491008/WeKq2B9w_bigger.jpg,UNKNOWN,Knack,https://twitter.com/Knack,Knack,260169083,1497414300003,https://twitter.com/Knack/status/874836338981441536,0.0,2017-06-14T04:26:04Z,0.0,twitter.com,Brussels,BE,PPLC,"Brussels, Belgium",SOURCE_LOCATION,"Brussels, Bruxelles-Capitale, Brussels Capital, Belgium",2800866,"50.85045,4.34878",Brussels Capital,EuAhENt6EDHu7uXFfojEqPR8Uis,874836338981441536,,,,https://pbs.twimg.com/media/DCQLAz4W0AAqhwG.jpg,SOURCE_TASK,nl,2017-06-14T07:02:03Z,0.0,['https://t.co/ntA6IHwC7m'],Australië sluit deal van 47 miljoen euro met vluchtelingen http://ebx.sh/2t0rlG4 ,True,T3WTK49xjzlCvKO6N-8BeDpshRk,TEXT,81,,315,1.0,https://twitter.com/Knack/status/874836338981441536,,2017-06-14T03:50:11Z,False,,,,https://twitter.com/Knack/status/874836338981441536,NEUTRAL,1497414364918200110,63403,False,,,,,,,,,,NONE,2.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],WgPLrl9ThR4od_q10d7-VWn3p8U,358438,2011-03-03T02:13:00Z,2017-05-29T19:43:52Z,<p>De hele dag nieuws op de officiële twitteraccount van Knack.be</p>,0,0,15,63266,1860,Knack,nmVE8VM1v9ACaXwmaIQ4ouBCPQM,200,0,https://pbs.twimg.com/profile_images/796663713864491008/WeKq2B9w_400x400.jpg,0,2017-06-14T03:07:16Z,2017-06-14T04:26:03Z,2017-06-14T03:14:47Z,0,https://twitter.com/knack,"Brussels, Belgium",2017-06-14T04:26:03Z,20,20,['http://www.knack.be'],twitter,MICROBLOG,https://twitter.com/knack,,DEFAULT,0,ADAPTIVE,0.0,Knack,4275615,0,True,,POST,6.5.183,
82,https://pbs.twimg.com/profile_images/1443986682/ava_bigger.png,UNKNOWN,Krapuul,https://twitter.com/Krapuul,krapuul.nl,53372492,1497096300017,https://twitter.com/Krapuul/status/873503956835721216,,2017-06-10T12:06:02Z,,twitter.com,,NL,,Nederland,SOURCE_LOCATION,Netherlands,2750405,"52.37403,4.88969",,nYjvfCk9OhmZx6kws9cvFaQCYKk,873503956835721216,,,,,SOURCE_TASK,nl,2017-06-10T12:06:02Z,0.0,['https://t.co/ebH17kpMlV'],Vluchtelingen in Duinkerke en Calais opnieuw aan hun lot overgelaten - | Krapuul http://tinyurl.com/yddygqbf ,True,F1B6kz8-G1Hsll73qABfESFBPWk,TEXT,109,,304,,https://twitter.com/Krapuul/status/873503956835721216,,2017-06-10T11:35:46Z,False,,,,https://twitter.com/Krapuul/status/873503956835721216,NEUTRAL,1497096362179800104,71017,,,,,,,,,,,NONE,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],xsLg5dg55QlV85qTrjlfxB7Y0Nk,335408,2009-07-03T05:33:00Z,2017-05-29T19:20:27Z,<p>Automatisch feed van berichten op Krapuul.nl. Dit account gaat niet in discussie. Waarom niet? Omdat de auto feed van krapuul niet alles schrijft of leest.</p>,0,0,3,2499,511,Krapuul,HwgxhTBNlG1q0b5vqZ8fQxF8Vuo,200,0,https://pbs.twimg.com/profile_images/1443986682/ava_400x400.png,0,2017-06-10T08:35:41Z,2017-06-10T12:06:01Z,2017-06-10T10:59:01Z,0,https://twitter.com/krapuul,Nederland,2017-06-10T12:06:52Z,20,20,['http://krapuul.nl'],twitter,MICROBLOG,https://twitter.com/krapuul,,DEFAULT,0,ADAPTIVE,0.0,krapuul.nl,4069902,0,False,,POST,6.5.180,
83,https://pbs.twimg.com/profile_images/852964510717673474/VpPRusq0_bigger.jpg,FEMALE,AnasCortezReina,https://twitter.com/AnasCortezReina,Anaïs Cortez-Reina,325548512,1497470400043,https://twitter.com/AnasCortezReina/status/874979443332304898,,2017-06-14T20:00:08Z,,twitter.com,,,,,,,,,,lnVmZiew6P26wI1mgclZ-xhF8bc,874979443332304898,,,,,SOURCE_TASK,nl,2017-06-14T20:00:08Z,0.0,,Gaat u ook eens een keertje 'geluk zoeken' mensen die wat tegen vluchtelingen hebben?,True,YG02BDF-j4xM3RrBPqAaZ0OrbEs,TEXT,85,,315,,https://twitter.com/AnasCortezReina/status/874979443332304898,,2017-06-14T13:18:50Z,False,,,,https://twitter.com/AnasCortezReina/status/874979443332304898,NEUTRAL,1497470408728500116,17943,,,,,,,,,,,NONE,1.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],RK2gpvUZKOapxxw4dCNzLNxMP2A,375936,2011-06-28T06:44:00Z,2017-05-29T19:17:56Z,"<p>Politiek mee bezig. Nazaat vluchtelingen co-host <a href=""https://twitter.com/hashtag/JointRadio?src=hash"">#<b>JointRadio</b></a>/ <a href=""https://twitter.com/hashtag/JointPolitics?src=hash"">#<b>JointPolitics</b></a> <a href=""https://t.co/RkFTUWTkWH"" rel=""nofollow noopener"" title=""https://www.youtube.com/channel/UCA4kOoANa2JnwcwzEZYWcag""><span>https://www.</span><span>youtube.com/channel/UCA4kO</span><span>oANa2JnwcwzEZYWcag</span><span><span>&nbsp;</span>…</span></a></p>",0,0,338,3210,2464,AnasCortezReina,LPqWzgnPUfaIHap6J0SDsUhHGNk,200,0,https://pbs.twimg.com/profile_images/852964510717673474/VpPRusq0_400x400.jpg,0,2017-06-13T14:14:19Z,2017-06-14T20:00:07Z,2017-06-13T14:41:02Z,0,https://twitter.com/anascortezreina,,2017-06-14T20:14:41Z,31,31,['https://www.facebook.com/Jointpoliticsradio/'],twitter,MICROBLOG,https://twitter.com/anascortezreina,,DEFAULT,0,ADAPTIVE,0.0,Anaïs Cortez-Reina,106416000,0,False,,POST,6.5.188,
84,https://pbs.twimg.com/profile_images/844036281625710592/Ev3ylRY5_bigger.jpg,UNKNOWN,JinekLive,https://twitter.com/JinekLive,Jinek,1701698089,1497392100045,https://twitter.com/JinekLive/status/874729369884807170,0.0,2017-06-13T22:18:03Z,0.0,twitter.com,,,,,,,,,,eZb5OS9eyZptGfUEb3nkeQzDrdU,874729369884807170,,,,https://pbs.twimg.com/media/DCOpuBxVYAAZ0GQ.jpg,SOURCE_TASK,nl,2017-06-15T19:35:04Z,264.0,,"Politieke vluchtelingen weigeren? ''Daar pas ik voor,'' aldus @jesseklaver bij #jinek",True,QYsupQiy1PBJrXNri5Tq-V3xBmo,TEXT,85,['jesseklaver'],336,18.0,https://twitter.com/JinekLive/status/874729369884807170,,2017-06-13T20:45:08Z,False,,,,https://twitter.com/JinekLive/status/874729369884807170,NEUTRAL,1497392283212500233,25845,False,,,,,,,,,,NONE,149.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],wYyhFpeYmP-32tMoPDgtO13Ge30,361414,2013-08-26T04:28:00Z,2017-05-29T19:44:22Z,"<p>Jinek I Elke dag Eva's nieuws op <a href=""https://t.co/oCClzuNHsk"" rel=""nofollow noopener"" title=""http://www.evajinek.nl""><span>http://www.</span><span>evajinek.nl</span><span><span>&nbsp;</span></span></a> I <a href=""https://twitter.com/KroNcrv"" rel=""nofollow"">@<b>KroNcrv</b></a> I NPO1I jinek@kro-ncrv.nl</p>",0,0,173,33047,1422,JinekLive,s1oTcN3A8DdbIc7brDrCZi3c95Y,200,0,https://pbs.twimg.com/profile_images/844036281625710592/Ev3ylRY5_400x400.jpg,0,2017-06-13T17:16:05Z,2017-06-13T22:18:02Z,2017-06-13T20:12:01Z,0,https://twitter.com/jineklive,,2017-06-13T22:18:40Z,20,20,['http://www.evajinek.nl'],twitter,MICROBLOG,https://twitter.com/jineklive,,DEFAULT,0,ADAPTIVE,0.0,Jinek,7597533,0,True,['jinek'],POST,6.5.183,https://twitter.com/i/videos/874729369884807170
85,https://pbs.twimg.com/profile_images/873579993082851329/u9HW5a50_bigger.jpg,MALE,HansdeBoer18,https://twitter.com/HansdeBoer18,Hans de Boer,460899280,1497346500089,https://twitter.com/HansdeBoer18/status/874527401723789312,,2017-06-13T09:37:03Z,,twitter.com,Zoetermeer,NL,PPL,Zoetermeer,SOURCE_LOCATION,"Zoetermeer, Gemeente Zoetermeer, South Holland, Netherlands",2743856,"52.0575,4.49306",South Holland,C2ejCvoUimXdy_DAdl2KiQQCWT0,874527401723789312,,,,,SOURCE_TASK,nl,2017-06-13T09:37:03Z,1.0,,Waarom komen er geen economische vluchtelingen vanuit Israël naar de EU.,True,fwo_Dynl5tPn8IXKZLaVjicWHfQ,TEXT,72,,315,,https://twitter.com/HansdeBoer18/status/874527401723789312,,2017-06-13T07:22:35Z,False,,,,https://twitter.com/HansdeBoer18/status/874527401723789312,NEUTRAL,1497346623188700308,52189,,,,,,,,,,,NONE,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],-zJscmJr5ZE_jgbtzy1t1bcQe6o,364141,2012-01-10T11:32:00Z,2017-05-29T19:17:53Z,"<p>Organisatie adviseur ,visionair, strateeg, generalist, verbinder, maatschappelijk ondernemer, daadkracht, bedrijfspychologie, filosoof.</p>",0,0,9,3970,4389,HansdeBoer18,qOj5V2pxYiUAFlENkemKj1xD2xU,200,0,https://pbs.twimg.com/profile_images/873579993082851329/u9HW5a50_400x400.jpg,0,2017-06-13T07:11:32Z,2017-06-13T09:37:02Z,2017-06-13T07:15:02Z,0,https://twitter.com/hansdeboer18,Zoetermeer,2017-06-13T09:37:10Z,22,22,,twitter,MICROBLOG,https://twitter.com/hansdeboer18,,DEFAULT,0,ADAPTIVE,0.0,Hans de Boer,8527503,0,False,,POST,6.5.182,
86,https://pbs.twimg.com/profile_images/1443986682/ava_bigger.png,UNKNOWN,Krapuul,https://twitter.com/Krapuul,krapuul.nl,53372492,1497154800095,https://twitter.com/Krapuul/status/873745736197955584,0.0,2017-06-11T04:22:05Z,0.0,twitter.com,,NL,,Nederland,SOURCE_LOCATION,Netherlands,2750405,"52.37403,4.88969",,FYATgQzfNarS6Ccz7U6YRRrf_Jc,873745736197955584,,,,,SOURCE_TASK,nl,2017-06-11T05:29:04Z,0.0,['https://t.co/ebH17kpMlV'],Vluchtelingen in Duinkerke en Calais opnieuw aan hun lot overgelaten - | Krapuul http://tinyurl.com/yddygqbf ,True,F1B6kz8-G1Hsll73qABfESFBPWk,TEXT,109,,304,1.0,https://twitter.com/Krapuul/status/873745736197955584,,2017-06-11T03:36:31Z,False,,,,https://twitter.com/Krapuul/status/873745736197955584,NEUTRAL,1497154925026600140,67095,False,,,,,,,,,,NONE,1.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],7laGBUmlIIBFU6B5p1GwUWj6SQs,335774,2009-07-03T05:33:00Z,2017-05-29T19:20:27Z,<p>Automatisch feed van berichten op Krapuul.nl. Dit account gaat niet in discussie. Waarom niet? Omdat de auto feed van krapuul niet alles schrijft of leest.</p>,0,0,3,2497,511,Krapuul,HwgxhTBNlG1q0b5vqZ8fQxF8Vuo,200,0,https://pbs.twimg.com/profile_images/1443986682/ava_400x400.png,0,2017-06-11T00:36:28Z,2017-06-11T04:22:04Z,2017-06-11T03:26:31Z,0,https://twitter.com/krapuul,Nederland,2017-06-11T04:22:02Z,20,20,['http://krapuul.nl'],twitter,MICROBLOG,https://twitter.com/krapuul,,DEFAULT,0,ADAPTIVE,0.0,krapuul.nl,3330236,0,False,,POST,6.5.180,
87,https://pbs.twimg.com/profile_images/864258192104198144/irIE2yFp_bigger.jpg,MALE,Kanteldenker,https://twitter.com/Kanteldenker,Marcel Kolder  🖌,22127427,1497427200038,https://twitter.com/Kanteldenker/status/874889191544455170,,2017-06-14T08:00:11Z,,twitter.com,Almere Stad,NL,PPL,Almere,SOURCE_LOCATION,"Almere Stad, Gemeente Almere, Flevoland, Netherlands",2759879,"52.37025,5.21413",Flevoland,4kJomtBzaxsVf_uznn-vxnwB4r4,874889191544455170,,,,https://pbs.twimg.com/media/DCQ7FCxWsAMSFY5.jpg,SOURCE_TASK,nl,2017-06-14T08:00:11Z,5.0,,Vluchtelingen-deals maken met dubieuze regimes In burgeroorlog is natuurlijk van den zotte.,True,uW_l2pb6Pg4ZyLW2MURozcrTKxE,TEXT,91,,326,,https://twitter.com/Kanteldenker/status/874889191544455170,,2017-06-14T07:20:12Z,False,,,,https://twitter.com/Kanteldenker/status/874889191544455170,NEUTRAL,1497427211420200149,41438,,,,,,,,,,,NONE,6.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],7mXQ5zjejcgqTe0aJHhS_oWGyn8,387637,2009-02-27T02:31:00Z,2017-05-29T19:26:44Z,<p>Organisaties en publieke ruimte opschudden | Communicatie | Strategie | Merkkracht.nl | nomadkiosks.nl | Minimono.nl | Citysenses.nl | degelukkigestad.nl</p>,0,0,21692,16800,17764,Kanteldenker,t21AETVXVlhUOZPVHz3K40k16bM,200,0,https://pbs.twimg.com/profile_images/864258192104198144/irIE2yFp_400x400.jpg,0,2017-06-12T17:50:36Z,2017-06-14T08:00:09Z,2017-06-12T18:30:02Z,0,https://twitter.com/kanteldenker,Almere,2017-06-14T08:00:33Z,30,30,['http://www.kanteldenker.nl'],twitter,MICROBLOG,https://twitter.com/kanteldenker,,DEFAULT,0,ADAPTIVE,0.0,Marcel Kolder 🖌,135028188,0,False,,POST,6.5.183,
88,https://pbs.twimg.com/profile_images/1443986682/ava_bigger.png,UNKNOWN,Krapuul,https://twitter.com/Krapuul,krapuul.nl,53372492,1497441000032,https://twitter.com/Krapuul/status/874939559020310529,,2017-06-14T11:50:02Z,,twitter.com,,NL,,Nederland,SOURCE_LOCATION,Netherlands,2750405,"52.37403,4.88969",,YdmdVYwbIESm-5xusa7V6NEC1jw,874939559020310529,,,,,SOURCE_TASK,nl,2017-06-14T11:50:02Z,0.0,['https://t.co/EA5VRhg5fx'],"Het weren van vluchtelingen, prioriteit nr.1 voor CVVD66A - | Krapuul http://tinyurl.com/y9dndcxp ",True,k-n3dPkbaJJ_y-VJ7xvkCimWamQ,TEXT,98,,304,,https://twitter.com/Krapuul/status/874939559020310529,,2017-06-14T10:40:21Z,False,,,,https://twitter.com/Krapuul/status/874939559020310529,NEUTRAL,1497441002532800109,83932,,,,,,,,,,,NONE,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],t2f7FiVwO3LObcuzTd1qlLcQ95w,339814,2009-07-03T05:33:00Z,2017-05-29T19:20:27Z,<p>Automatisch feed van berichten op Krapuul.nl. Dit account gaat niet in discussie. Waarom niet? Omdat de auto feed van krapuul niet alles schrijft of leest.</p>,0,0,3,2495,511,Krapuul,HwgxhTBNlG1q0b5vqZ8fQxF8Vuo,200,0,https://pbs.twimg.com/profile_images/1443986682/ava_400x400.png,0,2017-06-14T09:40:18Z,2017-06-14T11:50:01Z,2017-06-14T10:36:01Z,0,https://twitter.com/krapuul,Nederland,2017-06-14T11:50:02Z,20,20,['http://krapuul.nl'],twitter,MICROBLOG,https://twitter.com/krapuul,,DEFAULT,0,ADAPTIVE,0.0,krapuul.nl,4439220,0,False,,POST,6.5.188,
89,https://pbs.twimg.com/profile_images/1443986682/ava_bigger.png,UNKNOWN,Krapuul,https://twitter.com/Krapuul,krapuul.nl,53372492,1497363900013,https://twitter.com/Krapuul/status/874622286703276033,,2017-06-13T14:29:34Z,,twitter.com,,NL,,Nederland,SOURCE_LOCATION,Netherlands,2750405,"52.37403,4.88969",,rmwCj7dt_eUSNG8Wc2yf_i-7wcU,874622286703276033,,,,,SOURCE_TASK,nl,2017-06-13T14:29:34Z,0.0,['https://t.co/EA5VRhg5fx'],"Het weren van vluchtelingen, prioriteit nr.1 voor CVVD66A - | Krapuul http://tinyurl.com/y9dndcxp ",True,k-n3dPkbaJJ_y-VJ7xvkCimWamQ,TEXT,98,,305,,https://twitter.com/Krapuul/status/874622286703276033,,2017-06-13T13:39:37Z,False,,,,https://twitter.com/Krapuul/status/874622286703276033,NEUTRAL,1497364174470900036,75813,,,,,,,,,,,NONE,1.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],0Ys4kkjs7WSLWkHzc5ZnKrS8atk,336247,2009-07-03T05:33:00Z,2017-05-29T19:20:27Z,<p>Automatisch feed van berichten op Krapuul.nl. Dit account gaat niet in discussie. Waarom niet? Omdat de auto feed van krapuul niet alles schrijft of leest.</p>,0,0,3,2494,511,Krapuul,HwgxhTBNlG1q0b5vqZ8fQxF8Vuo,200,0,https://pbs.twimg.com/profile_images/1443986682/ava_400x400.png,0,2017-06-13T12:39:35Z,2017-06-13T14:29:33Z,2017-06-13T13:34:01Z,0,https://twitter.com/krapuul,Nederland,2017-06-13T14:29:32Z,20,20,['http://krapuul.nl'],twitter,MICROBLOG,https://twitter.com/krapuul,,DEFAULT,0,ADAPTIVE,0.0,krapuul.nl,3329210,0,False,,POST,6.5.182,
90,https://pbs.twimg.com/profile_images/458510209930240000/BlB9r657_bigger.jpeg,MALE,Michel1401,https://twitter.com/Michel1401,Michel,63408927,1497462300098,https://twitter.com/Michel1401/status/875037313591640065,,2017-06-14T17:47:03Z,,twitter.com,,,,Rotterdammer,DEFAULT,,,,,0rjJZfoNtqarl76PXI0ss66W3tI,875037313591640065,,,,,SOURCE_TASK,nl,2017-06-14T17:47:03Z,0.0,,"Inzake het onderwerp ""vluchtelingen"" leven Groenlinks en Klaver écht in een sprookjeswereld. Wàt een naïevelingen.",True,UBoPrBhLassgYsQqFxThDZI9BBY,TEXT,114,,314,,https://twitter.com/Michel1401/status/875037313591640065,,2017-06-14T17:08:47Z,False,,,,https://twitter.com/Michel1401/status/875037313591640065,NEUTRAL,1497462423096300103,10898,,,,,,,,,,,NONE,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],fOAtkUMV48tQLOljXLi0QYpHDW0,334301,2009-08-06T12:43:00Z,2017-05-29T19:36:40Z,<p>Finance - Paarden - Dressuur - Volkswagen - Louboutin - Dierenliefhebber - BBC Detectives - Realist - Onzin - (ont)volgt terug</p>,0,0,6243,2480,2427,Michel1401,sfw2jWWRNbSP-ASzu7mPyISpicM,200,0,https://pbs.twimg.com/profile_images/458510209930240000/BlB9r657_400x400.jpeg,0,2017-06-14T14:18:33Z,2017-06-14T17:47:02Z,2017-06-14T15:46:02Z,0,https://twitter.com/michel1401,Rotterdammer,2017-06-14T17:47:07Z,22,22,,twitter,MICROBLOG,https://twitter.com/michel1401,,DEFAULT,0,ADAPTIVE,0.0,Michel,7263131,0,False,,POST,6.5.188,
91,https://pbs.twimg.com/profile_images/2568760973/image_bigger.jpg,UNKNOWN,Jan58541694,https://twitter.com/Jan58541694,Jan Leune,797861275,1497469800008,https://twitter.com/Jan58541694/status/875061952837558274,0.0,2017-06-14T19:54:02Z,0.0,twitter.com,,,,Warmond,DEFAULT,,,,,Dm5WzhDUCTo4TQ3nIgiyvdNZZ5Q,875061952837558274,,,,,SOURCE_TASK,nl,2017-06-14T23:44:02Z,1.0,,Klaver: 'De zuidgrens op slot voor vluchtelingen? Dat hebben ze zelfs Wilders niet gevraagd',True,YVqRzzAngMHbvd-uzVk_xT2cPdQ,TEXT,92,,306,1.0,https://twitter.com/Jan58541694/status/875061952837558274,,2017-06-14T18:46:42Z,False,,,,https://twitter.com/Jan58541694/status/875061952837558274,NEUTRAL,1497470042046200335,65108,False,,,,,,,,,,NONE,2.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],QdRbz0OeyaPVm4znLGXiC48rziU,359450,2012-09-02T01:58:00Z,2017-05-29T19:16:39Z,"<p>Oud-krantenman: journalist Leidse Crt., Het Vaderland, Het Binnenhof (dir.-hoofdred.); dagbladmanager Sijthoff Pers (Haagsche Crt.); logistiek manager Wegener.</p>",0,0,34159,2681,1955,Jan58541694,GOcuSQwok6YZJOWsqV82EKnhTz0,200,0,https://pbs.twimg.com/profile_images/2568760973/image_400x400.jpg,0,2017-06-14T11:14:27Z,2017-06-14T19:54:01Z,2017-06-14T16:02:00Z,0,https://twitter.com/jan58541694,Warmond,2017-06-14T19:54:05Z,22,22,['http://www.leune.nl'],twitter,MICROBLOG,https://twitter.com/jan58541694,,DEFAULT,0,ADAPTIVE,0.0,Jan Leune,13923613,0,False,,POST,6.5.188,
92,https://pbs.twimg.com/profile_images/1443986682/ava_bigger.png,UNKNOWN,Krapuul,https://twitter.com/Krapuul,krapuul.nl,53372492,1497231600026,https://twitter.com/Krapuul/status/874078286216876033,,2017-06-12T01:44:32Z,,twitter.com,,NL,,Nederland,SOURCE_LOCATION,Netherlands,2750405,"52.37403,4.88969",,ue8cfkvaqniBOSYVDa1MFueoyvY,874078286216876033,,,,,SOURCE_TASK,nl,2017-06-12T01:44:32Z,0.0,['https://t.co/ebH17kpMlV'],Vluchtelingen in Duinkerke en Calais opnieuw aan hun lot overgelaten - | Krapuul http://tinyurl.com/yddygqbf ,True,F1B6kz8-G1Hsll73qABfESFBPWk,TEXT,109,,304,,https://twitter.com/Krapuul/status/874078286216876033,,2017-06-12T01:37:57Z,False,,,,https://twitter.com/Krapuul/status/874078286216876033,NEUTRAL,1497231872167200011,35126,,,,,,,,,,,NONE,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],piMwTExVy32x1L3xMSXNd75YQaA,336145,2009-07-03T05:33:00Z,2017-05-29T19:20:27Z,<p>Automatisch feed van berichten op Krapuul.nl. Dit account gaat niet in discussie. Waarom niet? Omdat de auto feed van krapuul niet alles schrijft of leest.</p>,0,0,3,2496,511,Krapuul,HwgxhTBNlG1q0b5vqZ8fQxF8Vuo,200,0,https://pbs.twimg.com/profile_images/1443986682/ava_400x400.png,0,2017-06-12T00:37:43Z,2017-06-12T01:44:31Z,2017-06-12T00:55:18Z,0,https://twitter.com/krapuul,Nederland,2017-06-12T01:44:40Z,20,20,['http://krapuul.nl'],twitter,MICROBLOG,https://twitter.com/krapuul,,DEFAULT,0,ADAPTIVE,0.0,krapuul.nl,2960610,0,False,,POST,6.5.180,
93,https://pbs.twimg.com/profile_images/762252728760406016/SvCkeHn-_bigger.jpg,UNKNOWN,ADnl,https://twitter.com/ADnl,AD.nl,134810937,1497165300087,https://twitter.com/ADnl/status/873798506603008001,0.0,2017-06-11T07:15:02Z,0.0,twitter.com,,NL,,Nederland,SOURCE_LOCATION,Netherlands,2750405,"52.37403,4.88969",,L9hbDGx46lcmpQfz_oyYe6jp-B8,873798506603008001,,,,,SOURCE_TASK,nl,2017-06-11T09:46:02Z,0.0,,Bij een grote brand in een opvangcentrum voor vluchtelingen in Bremen zijn 37 gewonden gevallen,True,jrylEUGBlQvCfgekZa0eBpbh2fI,TEXT,95,,303,2.0,https://twitter.com/ADnl/status/873798506603008001,,2017-06-11T07:06:13Z,False,,,,https://twitter.com/ADnl/status/873798506603008001,NEUTRAL,1497165302806700151,14687,False,,,,,,,,,,NONE,4.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],RKillICSQgXvQuPH5xXB4Jbaju0,363421,2010-04-19T07:20:00Z,2017-05-29T19:23:41Z,"<p>Officieel Twitteraccount van het AD. 24/7 het laatste nieuws, volg ook <a href=""https://twitter.com/ADsportwereld"" rel=""nofollow"">@<b>ADsportwereld</b></a> en <a href=""https://twitter.com/ADshownieuws"" rel=""nofollow"">@<b>ADshownieuws</b></a>. Mail: internet@ad.nl. Webcare: <a href=""https://twitter.com/Webcare_AD"" rel=""nofollow"">@<b>Webcare_AD</b></a>.</p>",0,0,113,311814,1006,ADnl,EeMT7cU4OuYU2ImoN9JyZvmHl_8,200,0,https://pbs.twimg.com/profile_images/762252728760406016/SvCkeHn-_400x400.jpg,0,2017-06-11T05:49:37Z,2017-06-11T07:15:01Z,2017-06-11T06:05:01Z,0,https://twitter.com/adnl,Nederland,2017-06-11T07:15:32Z,27,27,['http://Instagram.com/ad_nl/'],twitter,MICROBLOG,https://twitter.com/adnl,,DEFAULT,0,ADAPTIVE,0.0,AD.nl,4229841,0,True,,POST,6.5.180,
94,https://pbs.twimg.com/profile_images/1443986682/ava_bigger.png,UNKNOWN,Krapuul,https://twitter.com/Krapuul,krapuul.nl,53372492,1497444600099,https://twitter.com/Krapuul/status/874969780545040384,,2017-06-14T12:51:06Z,,twitter.com,,NL,,Nederland,SOURCE_LOCATION,Netherlands,2750405,"52.37403,4.88969",,GGyv7Hh4mGbjLI4_FMmNo07HRDM,874969780545040384,,,,,SOURCE_TASK,nl,2017-06-14T12:51:06Z,0.0,['https://t.co/eK9XnnKRbE'],Steungroep streeft via petitie naar verblijfsrecht voor alle LHBT vluchtelingen - | Krapuul http://tinyurl.com/y9afd466 ,True,oK3dCIDFnji_G6WMgu9QHLuQ1es,TEXT,120,,304,,https://twitter.com/Krapuul/status/874969780545040384,,2017-06-14T12:40:26Z,False,,,,https://twitter.com/Krapuul/status/874969780545040384,NEUTRAL,1497444666362500084,98899,,,,,,,,,,,NONE,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],OWTkmKN3qnjPFP0jZQUcSxvFma0,339878,2009-07-03T05:33:00Z,2017-05-29T19:20:27Z,<p>Automatisch feed van berichten op Krapuul.nl. Dit account gaat niet in discussie. Waarom niet? Omdat de auto feed van krapuul niet alles schrijft of leest.</p>,0,0,3,2495,511,Krapuul,HwgxhTBNlG1q0b5vqZ8fQxF8Vuo,200,0,https://pbs.twimg.com/profile_images/1443986682/ava_400x400.png,0,2017-06-14T11:40:28Z,2017-06-14T12:51:03Z,2017-06-14T11:50:01Z,0,https://twitter.com/krapuul,Nederland,2017-06-14T12:51:42Z,20,20,['http://krapuul.nl'],twitter,MICROBLOG,https://twitter.com/krapuul,,DEFAULT,0,ADAPTIVE,0.0,krapuul.nl,3700272,0,False,,POST,6.5.188,
