,author_avatar_img,author_gender,author_handle,author_link,author_name,author_user_id,bucket,canonical,comments,date_found,dislikes,domain,geo_city,geo_country,geo_featurename,geo_location,geo_method,geo_name,geo_name_id,geo_point,geo_state,hashcode,identifier,image1_src,image2_src,image3_src,image_src,index_method,lang,last_updated,likes,links,main,main_authoritative,main_checksum,main_format,main_length,mentions,metadata_score,metadata_updates,permalink,pinned,published,replied,replied_profile_link,replied_profile_title,resource,sentiment,sequence,sequence_range,shared,shared_author_avatar_img,shared_author_handle,shared_author_link,shared_author_name,shared_author_user_id,shared_identifier,shared_permalink,shared_profile_link,shared_profile_title,shared_type,shares,site,source_assigned_tags,source_content_checksum,source_content_length,source_created,source_date_found,source_description,source_favicon_height,source_favicon_width,source_favorites,source_followers,source_following,source_handle,source_hashcode,source_http_status,source_image_height,source_image_src,source_image_width,source_last_posted,source_last_published,source_last_updated,source_likes,source_link,source_location,source_next_update,source_parsed_posts,source_parsed_posts_max,source_profiles,source_publisher_subtype,source_publisher_type,source_resource,source_setting_author_policy,source_setting_index_strategy,source_setting_minimum_content_metadata_score,source_setting_update_strategy,source_spam_probability,source_title,source_update_interval,source_user_interactions,source_verified,tags,type,version,video_player
50,https://pbs.twimg.com/profile_images/378800000783164047/105f94be693d25b6cd44ab283cc08300_bigger.jpeg,MALE,PieterStienstra,https://twitter.com/PieterStienstra,Pieter Stienstra,200475572,1494455700076,https://twitter.com/PieterStienstra/status/860501840823164928,,2017-05-10T22:39:13Z,,twitter.com,Delft,NL,PPL,"Delft, Nederland, Europa",SOURCE_LOCATION,"Delft, Gemeente Delft, South Holland, Netherlands",2757345,"52.00667,4.35556",South Holland,3USFyQM3gJPcIvvcnB1wZCKLasg,860501840823164928,,,,,SOURCE_TASK,nl,2017-05-10T22:39:13Z,0.0,,#Vluchtelingen op weg naar werk en #integratie,True,IEX1vYoyJ7jPmFsjiNe5s-T87Mc,TEXT,46,,324,,https://twitter.com/PieterStienstra/status/860501840823164928,,2017-05-05T14:30:00Z,False,,,https://twitter.com/PieterStienstra/status/860501840823164928,NEUTRAL,1494455953935000043,51176,,,,,,,,,,,NONE,0.0,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],bsaB2rT2jpRgLLpKwTBVM30OVTE,343218,2010-10-09T04:54:00Z,2017-05-10T22:39:08Z,"<p>partner voor verbeteren, vernieuwen en innoveren; zelfstandig professional; raadslid D66 Delft. Verbinden voor goed samenleven in Delft <a href=""http://t.co/wZctKrt2NG"" rel=""nofollow noopener"" title=""http://pieterstienstrad66.blogspot.nl""><span>http://</span><span>pieterstienstrad66.blogspot.nl</span><span><span>&nbsp;</span></span></a></p>",0,0,3963,862,1139,PieterStienstra,EmbKnEq5O_vbmhz62tyDMTsTUzc,200,0,https://pbs.twimg.com/profile_images/378800000783164047/105f94be693d25b6cd44ab283cc08300_400x400.jpeg,0,2016-11-09T10:39:35Z,2017-05-10T22:39:09Z,2016-11-10T18:30:17Z,0,https://twitter.com/PieterStienstra,"Delft, Nederland, Europa",2017-05-10T22:39:08Z,22,22,['http://stienstradevelopment.blogspot.com/'],twitter,MICROBLOG,https://twitter.com/PieterStienstra,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Pieter Stienstra,3600000,0,False,"['Vluchtelingen', 'integratie']",POST,6.5.166,
51,https://pbs.twimg.com/profile_images/706106708570013696/5e3USlzN_bigger.jpg,MALE,P_Heine,https://twitter.com/P_Heine,Peter Heine,710702810,1494454800085,https://twitter.com/P_Heine/status/859074352008093697,,2017-05-10T22:21:51Z,,twitter.com,Spijkenisse,NL,PPL,"Spijkenisse, Netherlands.",SOURCE_LOCATION,"Spijkenisse, Nissewaard, South Holland, Netherlands",2746932,"51.845,4.32917",South Holland,mFXQdcbUyiwO-_I8Atd9mSWNrMk,859074352008093697,,,,,SOURCE_TASK,nl,2017-05-10T22:21:51Z,0.0,,CIDI: op 4 mei geen vluchtelingen herdenken,True,ZrZYJ6PQY253y0-06Hyu-QHFHBQ,TEXT,43,,314,,https://twitter.com/P_Heine/status/859074352008093697,,2017-05-01T15:57:41Z,False,,,https://twitter.com/P_Heine/status/859074352008093697,NEUTRAL,1494454911520000016,18985,,,,,,,,,,,NONE,0.0,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],_qO9BuT-ZZpJAv9Rq034FwJ6Zv0,314971,2012-07-22T06:37:00Z,2017-05-10T22:21:49Z,<p>Geboren in Rotterdam op 8 juni 1953. Beroep: Graficus.</p>,0,0,145,71,111,P_Heine,kgTnc3wkfn2a3X3LVEXkhrv113o,200,0,https://pbs.twimg.com/profile_images/706106708570013696/5e3USlzN_400x400.jpg,0,2017-03-30T05:23:57Z,2017-05-10T22:21:49Z,2017-03-30T21:04:13Z,0,https://twitter.com/P_Heine,"Spijkenisse, Netherlands.",2017-05-10T22:21:49Z,20,20,['http://www.peterheine.com'],twitter,MICROBLOG,https://twitter.com/P_Heine,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Peter Heine,3600000,0,False,,POST,6.5.166,
52,https://pbs.twimg.com/profile_images/769263620358299648/Ek6amAeJ_bigger.jpg,UNKNOWN,HKH,https://twitter.com/HKH,!Gor S.,10275552,1493951400048,https://twitter.com/HKH/status/860190047299137540,,2017-05-05T02:30:04Z,,twitter.com,,,,gitzwart,DEFAULT,,,,,OxHQpLJqTq_mrbhF8mFMXspmjfg,860190047299137540,,,,,SOURCE_TASK,nl,2017-05-05T02:30:04Z,0.0,,Denk er om: NIET DE VLUCHTELINGEN!,True,f7ysDrSM-mIJfG8AVksUipumXm4,TEXT,34,,304,,https://twitter.com/HKH/status/860190047299137540,,2017-05-04T17:51:03Z,False,,,https://twitter.com/HKH/status/860190047299137540,NEUTRAL,1493951404471400198,83448,,,,,,,,,,,NONE,1.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],cApbm8d1zWajAlzkX61fyr7MTpU,335264,2007-11-15T03:56:00Z,2017-04-18T21:20:03Z,<p>CYCLST</p>,0,0,16,1356,333,HKH,CiJpeiHWUntGnRVJyabFwpg1zAM,200,0,https://pbs.twimg.com/profile_images/769263620358299648/Ek6amAeJ_400x400.jpg,0,2017-05-03T17:30:01Z,2017-05-05T02:30:02Z,2017-05-03T21:15:00Z,0,https://twitter.com/hkh,gitzwart,2017-05-05T02:38:19Z,21,21,['https://www.last.fm/user/pjhkh'],twitter,MICROBLOG,https://twitter.com/hkh,,DEFAULT,0,ADAPTIVE,0.0,!Gor S.,105796935,0,False,,POST,6.5.166,
53,https://pbs.twimg.com/profile_images/838542513094942720/d-jWjjT0_400x400.jpg,FEMALE,Helennetherland,https://twitter.com/Helennetherland,Helen OPRUIER #1002,208132243,1493898300050,https://twitter.com/Helennetherland/status/860093225264177153,,2017-05-04T11:47:02Z,,twitter.com,,,,,,,,,,71f8ly0vcXuTO---iDbhuDJLe3o,860093225264177153,,,,https://pbs.twimg.com/media/C--hJCFXUAAT7Mf.jpg,SOURCE_TASK,nl,2017-05-04T11:47:02Z,,,#respect Vluchtelingen niet in mijn achtertuin,True,RaQXi8J81FUGkDCnLoUiQAXNNvg,TEXT,46,,334,,https://twitter.com/Helennetherland/status/860093225264177153,,2017-05-04T10:47:03Z,True,https://twitter.com/Helennetherland,208132243,https://twitter.com/Helennetherland/status/860093225264177153,NEUTRAL,1493898422334800378,41050,True,https://pbs.twimg.com/profile_images/860080168571998208/naDi8n3e_bigger.jpg,gunternoa,https://twitter.com/gunternoa,Gunter Noa,51687040,860083345161691136,https://twitter.com/gunternoa/status/860083345161691136,https://twitter.com/gunternoa,Gunter Noa,RAW,,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],1b1SDubQN8ciUGkwMjGkkI5tnMc,353590,2010-10-26T11:01:00Z,2017-04-18T21:04:08Z,<p>I add only interesting humans and those who loves animals !! Happily married and mother ! Say what i think and....DO NOT ADD ME TO LISTS=BLOCK</p>,0,0,4151,1384,971,Helennetherland,Pm9F6HOr9zUZrF3BCTqqtP59JOM,200,0,https://pbs.twimg.com/profile_images/838542513094942720/d-jWjjT0_400x400.jpg,0,2017-05-04T11:09:26Z,2017-05-04T11:47:01Z,2017-05-04T11:17:04Z,0,https://twitter.com/helennetherland,,2017-05-04T11:47:06Z,37,37,,twitter,MICROBLOG,https://twitter.com/helennetherland,,DEFAULT,0,ADAPTIVE,0.0,Helen OPRUIER #1002,1799791,0,False,['respect'],POST,6.5.166,
54,https://pbs.twimg.com/profile_images/469313646/web_4a_bigger.jpg,MALE,dreoudman,https://twitter.com/dreoudman,dré oudman,58759233,1494015000022,https://twitter.com/dreoudman/status/860584664930582528,,2017-05-05T20:10:04Z,,twitter.com,Appingedam,NL,PPL,"appingedam, netherlands",SOURCE_LOCATION,"Appingedam, Gemeente Appingedam, Groningen, Netherlands",2759687,"53.32167,6.85833",Groningen,CEaMzJku2c1cUeq7M1T0Qy86dco,860584664930582528,,,,,SOURCE_TASK,nl,2017-05-05T20:10:04Z,0.0,['https://t.co/T6pIDlNmaj'],"Meer honger, meer vluchtelingen https://www.trouw.nl/home/meer-honger-meer-vluchtelingen~a938653d/ … via @trouw",True,SKOxFYxxiBmEtKUMKDDPO3PG7zI,TEXT,111,['trouw'],314,,https://twitter.com/dreoudman/status/860584664930582528,,2017-05-05T19:59:07Z,False,,,https://twitter.com/dreoudman/status/860584664930582528,NEUTRAL,1494015004563100060,50922,,,,,,,,,,,NONE,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],jHyuTfTj6r49vVbhEV87AZP5zyc,325767,2009-07-21T03:16:00Z,2017-04-18T21:14:32Z,<p>Doctorandus in de Veelzijdigheid. Verder: Dol op kliederen met toetjes. Zie uiteraard ook m'n weblog. Datwast!</p>,0,0,60,3415,2436,dreoudman,QF1a-7ak8Kj-rq4b6PHPBFDztmw,200,0,https://pbs.twimg.com/profile_images/469313646/web_4a_400x400.jpg,0,2017-05-05T19:35:32Z,2017-05-05T20:10:02Z,2017-05-05T19:36:17Z,0,https://twitter.com/dreoudman,"appingedam, netherlands",2017-05-05T20:10:02Z,20,20,['http://dreoudman.wordpress.com'],twitter,MICROBLOG,https://twitter.com/dreoudman,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,dré oudman,2023484,0,False,,POST,6.5.166,
55,https://pbs.twimg.com/profile_images/843751191251238912/2bq9fTpF_400x400.jpg,MALE,AxelWeydts,https://twitter.com/AxelWeydts,Axel Weydts,49975452,1493939700071,https://twitter.com/AxelWeydts/status/860239638816063489,,2017-05-04T23:15:05Z,,twitter.com,Kortrijk,BE,PPL,Kortrijk,SOURCE_LOCATION,"Kortrijk, Provincie West-Vlaanderen, Flanders, Belgium",2794055,"50.82803,3.26487",Flanders,tK2NqdCSFo9khGk8PotPW0QeyIs,860239638816063489,,,,https://pbs.twimg.com/media/C_AfPejXsAA7mEO.jpg,SOURCE_TASK,nl,2017-05-04T23:15:05Z,,,"In @8500Kortrijk, stad van de buddies voor vluchtelingen, openen vluchtelingen het Festival van Vlaanderen. #enigmooi",True,dFA3qHGA8KYfmmvUgIbK5Bb-NlA,TEXT,117,,334,,https://twitter.com/AxelWeydts/status/860239638816063489,,2017-05-04T19:57:33Z,False,,,https://twitter.com/AxelWeydts/status/860239638816063489,NEUTRAL,1493939705451200098,41771,True,https://pbs.twimg.com/profile_images/860241197813596167/VpL-c-J6_bigger.jpg,philippedecoene,https://twitter.com/philippedecoene,Philippe De Coene,39721851,860221882032959488,https://twitter.com/philippedecoene/status/860221882032959488,https://twitter.com/philippedecoene,Philippe De Coene,RAW,,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],OLh-IyYjetjeWcP9qAGxRYYhRxs,338573,2009-06-23T06:33:00Z,2017-04-18T21:02:19Z,"<p>Schepen van mobiliteit en openbare werken <a href=""https://twitter.com/hashtag/Kortrijk?src=hash"">#<b>Kortrijk</b></a> | Provincieraadslid WVL | I Love <a href=""https://twitter.com/John_Deloof"" rel=""nofollow"">@<b>John_Deloof</b></a>, food, wine, politics, <a href=""https://twitter.com/hashtag/KortrijkFietst?src=hash"">#<b>KortrijkFietst</b></a>, running &amp; <a href=""https://twitter.com/hashtag/KVKortrijk?src=hash"">#<b>KVKortrijk</b></a></p>",0,0,1071,2262,1617,AxelWeydts,uVouO9eryGbz7MF8kgkUkhUUcnk,200,0,https://pbs.twimg.com/profile_images/843751191251238912/2bq9fTpF_400x400.jpg,0,2017-05-02T18:04:21Z,2017-05-04T23:15:03Z,2017-05-03T02:10:02Z,0,https://twitter.com/axelweydts,Kortrijk,2017-05-04T23:21:38Z,32,32,['http://www.axelweydts.be'],twitter,MICROBLOG,https://twitter.com/axelweydts,,DEFAULT,0,ADAPTIVE,0.0,Axel Weydts,162694795,0,False,['enigmooi'],POST,6.5.166,
56,https://pbs.twimg.com/profile_images/180609810/work-kills_bigger.jpg,MALE,vasilis,https://twitter.com/vasilis,Vasilis,7694572,1494465900010,https://twitter.com/vasilis/status/860193277290717184,,2017-05-11T01:29:22Z,,twitter.com,Amsterdam,NL,PPLC,Amsterdam,SOURCE_LOCATION,"Amsterdam, Gemeente Amsterdam, North Holland, Netherlands",2759794,"52.37403,4.88969",North Holland,iulOwz7AAA4ODHT1IobWbiVSZko,860193277290717184,,,,,SOURCE_TASK,nl,2017-05-11T01:29:22Z,7.0,,Stiekem toch ook de vluchtelingen herdacht.,True,EcF7FLJ-fZw8Yhx-ImMpaxAAOBc,TEXT,43,,316,,https://twitter.com/vasilis/status/860193277290717184,,2017-05-04T18:03:53Z,False,,,https://twitter.com/vasilis/status/860193277290717184,NEUTRAL,1494466162287000024,69610,,,,,,,,,,,NONE,1.0,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],1u4W8VRWO1gEOTrd3v7n0tijMxM,308710,2007-07-24T01:52:00Z,2017-05-11T01:29:20Z,<p>Lazy creator of things.</p>,0,0,14020,2516,223,vasilis,fA6nn_oDVwaAv5ttyuCWLdJrfdk,200,0,https://pbs.twimg.com/profile_images/180609810/work-kills_400x400.jpg,0,2017-03-29T18:17:23Z,2017-05-11T01:29:20Z,2017-03-30T22:24:14Z,0,https://twitter.com/vasilis,Amsterdam,2017-05-11T01:29:20Z,22,22,['http://vasilis.nl/'],twitter,MICROBLOG,https://twitter.com/vasilis,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Vasilis,3600000,0,False,,POST,6.5.166,
57,https://pbs.twimg.com/profile_images/838542513094942720/d-jWjjT0_400x400.jpg,FEMALE,Helennetherland,https://twitter.com/Helennetherland,Helen OPRUIER #1002,208132243,1493574600094,https://twitter.com/Helennetherland/status/858687649359552512,,2017-04-30T17:51:04Z,,twitter.com,,,,,,,,,,4TLfDrLlMMytKsf-eu7ce-KhQoI,858687649359552512,,,,,SOURCE_TASK,nl,2017-04-30T17:51:04Z,,['https://t.co/jgNQUk3UjL'],Omgekomen vluchtelingen herdacht met kruisen op dodenherdenking http://www.nu.nl/amsterdam/4657605/omgekomen-vluchtelingen-herdacht-met-kruisen-dodenherdenking.html … via @NUnl,True,gI7IhlH9KJp_z1G6ZIiEaxNClfE,TEXT,176,['NUnl'],314,,https://twitter.com/Helennetherland/status/858687649359552512,,2017-04-30T14:07:39Z,False,,,https://twitter.com/Helennetherland/status/858687649359552512,NEUTRAL,1493574664922800237,3394,True,https://pbs.twimg.com/profile_images/835438211660906496/0pSkAdp-_bigger.jpg,RiavdOetelaar,https://twitter.com/RiavdOetelaar,Ria van den Oetelaar,306728269,858684275654262784,https://twitter.com/RiavdOetelaar/status/858684275654262784,https://twitter.com/RiavdOetelaar,Ria van den Oetelaar,RAW,,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],StrpDqPAc9SCR4ASxLtEyKQz6dA,337519,2010-10-26T11:01:00Z,2017-04-18T21:04:08Z,<p>I add only interesting humans and those who loves animals !! Happily married and mother ! Say what i think and....DO NOT ADD ME TO LISTS=BLOCK</p>,0,0,4125,1378,970,Helennetherland,Pm9F6HOr9zUZrF3BCTqqtP59JOM,200,0,https://pbs.twimg.com/profile_images/838542513094942720/d-jWjjT0_400x400.jpg,0,2017-04-30T10:26:45Z,2017-04-30T17:51:03Z,2017-04-30T13:53:01Z,0,https://twitter.com/helennetherland,,2017-04-30T17:51:22Z,35,35,,twitter,MICROBLOG,https://twitter.com/helennetherland,,DEFAULT,0,ADAPTIVE,0.0,Helen OPRUIER #1002,14299636,0,False,,POST,6.5.166,
58,https://pbs.twimg.com/profile_images/800377797407547393/lOz1ZaB1_400x400.jpg,MALE,asifonly1,https://twitter.com/asifonly1,Eduard,2747752279,1493754300012,https://twitter.com/asifonly1/status/859488766939062273,,2017-05-02T19:47:03Z,,twitter.com,,,,Rotterdam NL,DEFAULT,,,,,0WU0UgePQQ0EpnEE5iqRiPXOPaQ,859488766939062273,,,,,SOURCE_TASK,nl,2017-05-02T19:47:03Z,,,Helemaal niemand wil ‘vluchtelingen herdenken’ op 4 mei,True,f8R1xKT1p8bVuUI9zZCxsefCjtI,TEXT,55,,314,,https://twitter.com/asifonly1/status/859488766939062273,,2017-05-02T15:50:18Z,False,,,https://twitter.com/asifonly1/status/859488766939062273,NEUTRAL,1493754423121600179,19812,True,https://pbs.twimg.com/profile_images/3170514706/494b108b392a62e0c06187964c98bd64_bigger.jpeg,TPOnl,https://twitter.com/TPOnl,ThePostOnline,69407602,859434883759964163,https://twitter.com/TPOnl/status/859434883759964163,https://twitter.com/TPOnl,ThePostOnline,RAW,,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],EzRfAazPYfZl7HV8bfsVD2rW2gg,354335,2014-08-19T07:19:00Z,2017-04-18T20:59:58Z,"<p>Ex-inspecteur. Ex-coördinator, Ex-Maasstad. Ervaringsdeskundige zonder coach. Geradicaliseerd midden.</p>",0,0,14917,1523,1216,asifonly1,AxaylnAM6WxrSyaiHZu6PMOqPlw,200,0,https://pbs.twimg.com/profile_images/800377797407547393/lOz1ZaB1_400x400.jpg,0,2017-05-02T13:37:07Z,2017-05-02T19:47:02Z,2017-05-02T15:43:01Z,0,https://twitter.com/asifonly1,Rotterdam NL,2017-05-02T19:47:06Z,39,39,,twitter,MICROBLOG,https://twitter.com/asifonly1,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Eduard,14643269,0,False,,POST,6.5.166,
59,https://pbs.twimg.com/profile_images/858409609085820928/XmyzN44P_400x400.jpg,FEMALE,LinekeK,https://twitter.com/LinekeK,Lineke,305608619,1493648100005,https://twitter.com/LinekeK/status/858977536117755904,,2017-05-01T14:15:07Z,,twitter.com,,,,,,,,,,azkNtKEmEm1WFuBsLx93Fbxt58k,858977536117755904,,,,,SOURCE_TASK,nl,2017-05-01T14:15:07Z,,,"Vluchtelingen herdenken is prima, maar niet op 4 mei.",True,WPn7oQVa23hK2ROKEC8aeuv2jHg,TEXT,53,,314,,https://twitter.com/LinekeK/status/858977536117755904,,2017-05-01T09:13:26Z,False,,,https://twitter.com/LinekeK/status/858977536117755904,NEUTRAL,1493648107525900063,32105,True,https://pbs.twimg.com/profile_images/855362185522032645/6nORc3pM_bigger.jpg,Jongderik,https://twitter.com/Jongderik,Rik de Jong,1066424348,858972621735698434,https://twitter.com/Jongderik/status/858972621735698434,https://twitter.com/Jongderik,Rik de Jong,RAW,,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],xVDdJ2qsZLpxUdNkARvhFZixmIQ,343478,2011-05-26T07:16:00Z,2017-04-18T21:32:49Z,"<p>Verslindt nieuws, politiek, en boeken. Humor is zuurstof, Twitter een inloophuis, en Vrijheid het hoogste goed. Groningsche in Overijssel.</p>",0,0,13312,1420,595,LinekeK,TAhlyDv_zrIKfi7keVcYhMpPNHE,200,0,https://pbs.twimg.com/profile_images/858409609085820928/XmyzN44P_400x400.jpg,0,2017-04-30T19:59:33Z,2017-05-01T14:15:04Z,2017-05-01T07:00:03Z,0,https://twitter.com/linekek,,2017-05-01T14:15:03Z,39,39,,twitter,MICROBLOG,https://twitter.com/linekek,,DEFAULT,0,ADAPTIVE,0.0,Lineke,26097357,0,False,,POST,6.5.166,
60,https://pbs.twimg.com/profile_images/858409609085820928/XmyzN44P_400x400.jpg,FEMALE,LinekeK,https://twitter.com/LinekeK,Lineke,305608619,1493813400061,https://twitter.com/LinekeK/status/859732817499930624,,2017-05-03T12:13:05Z,,twitter.com,,,,,,,,,,hgZVDuSqCeDaQDNJnyiHNB0YFE0,859732817499930624,,,,https://pbs.twimg.com/media/C-5hb32WAAAljv9.jpg,SOURCE_TASK,nl,2017-05-03T12:13:05Z,,['https://t.co/G4se6dYUt3'],Herdenking vluchtelingen naar andere plek http://telegraaf.nl/r/28094570 ,True,tRCrJdoOOqcuht_I6zIaXaIbjKM,TEXT,73,,324,,https://twitter.com/LinekeK/status/859732817499930624,,2017-05-03T11:29:48Z,False,,,https://twitter.com/LinekeK/status/859732817499930624,NEUTRAL,1493813585952200030,68461,True,https://pbs.twimg.com/profile_images/739763105996111872/bXv-uriR_bigger.jpg,telegraaf,https://twitter.com/telegraaf,De Telegraaf,2902821,859731712959549440,https://twitter.com/telegraaf/status/859731712959549440,https://twitter.com/telegraaf,De Telegraaf,RAW,,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],cI1XmxBWqvPqSGcMep0NCz1SMKM,346462,2011-05-26T07:16:00Z,2017-04-18T21:32:49Z,"<p>Verslindt nieuws, politiek, en boeken. Humor is zuurstof, Twitter een inloophuis, en Vrijheid het hoogste goed. Groningsche in Overijssel.</p>",0,0,13412,1425,594,LinekeK,TAhlyDv_zrIKfi7keVcYhMpPNHE,200,0,https://pbs.twimg.com/profile_images/858409609085820928/XmyzN44P_400x400.jpg,0,2017-05-03T07:27:05Z,2017-05-03T12:13:03Z,2017-05-03T07:51:01Z,0,https://twitter.com/linekek,,2017-05-03T12:13:40Z,33,33,,twitter,MICROBLOG,https://twitter.com/linekek,,DEFAULT,0,ADAPTIVE,0.0,Lineke,15757524,0,False,,POST,6.5.166,
61,https://pbs.twimg.com/profile_images/739763105996111872/bXv-uriR_bigger.jpg,UNKNOWN,telegraaf,https://twitter.com/telegraaf,De Telegraaf,2902821,1493811000044,https://twitter.com/telegraaf/status/859731712959549440,0.0,2017-05-03T11:30:17Z,0.0,twitter.com,Amsterdam,NL,PPLC,Amsterdam,SOURCE_LOCATION,"Amsterdam, Gemeente Amsterdam, North Holland, Netherlands",2759794,"52.37403,4.88969",North Holland,cu1UlfC5M6KibSfhEBOzNk9_Zzw,859731712959549440,,,,https://pbs.twimg.com/media/C-5hb32WAAAljv9.jpg,SOURCE_TASK,nl,2017-05-03T22:19:06Z,8.0,['https://t.co/G4se6dYUt3'],Herdenking vluchtelingen naar andere plek http://telegraaf.nl/r/28094570 ,True,tRCrJdoOOqcuht_I6zIaXaIbjKM,TEXT,73,,314,8.0,https://twitter.com/telegraaf/status/859731712959549440,,2017-05-03T11:29:48Z,False,,,https://twitter.com/telegraaf/status/859731712959549440,NEUTRAL,1493811017808700007,90044,False,,,,,,,,,,NONE,9.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],-EFZeaYWOcHK9_-B7Djzy9t_V-4,333315,2007-03-29T03:29:00Z,2017-04-18T21:02:42Z,<p>Officiële account van de krant met het nieuws van ons land | dagelijks het laatste nieuws | binnenland | buitenland | financieel | privé | sport | DM voor tips</p>,0,0,547,530757,179,telegraaf,lE7ueVqOZ8XXz1w_u0DzPax4hVo,200,0,https://pbs.twimg.com/profile_images/739763105996111872/bXv-uriR_400x400.jpg,0,2017-05-03T10:36:27Z,2017-05-03T11:30:16Z,2017-05-03T11:19:01Z,0,https://twitter.com/telegraaf,Amsterdam,2017-05-03T11:30:23Z,22,22,['http://www.telegraaf.nl'],twitter,MICROBLOG,https://twitter.com/telegraaf,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,De Telegraaf,680768,0,True,,POST,6.5.166,
62,https://pbs.twimg.com/profile_images/414168239778709506/0qWZnyFn_bigger.jpeg,UNKNOWN,1001ptsNL,https://twitter.com/1001ptsNL,1001portails NL,2255626489,1493812500082,https://twitter.com/1001ptsNL/status/859738134501892100,0.0,2017-05-03T11:57:32Z,0.0,twitter.com,,,,,,,,,,W4qSF_JP94pcLy2-J-wOEfnJ86o,859738134501892100,,,,https://pbs.twimg.com/media/C-5nRqEXYAAc_ti.jpg,SOURCE_TASK,nl,2017-05-03T12:08:32Z,0.0,['https://t.co/fnSvmjMe4n'],Herdenking vluchtelingen verplaatst naar Nieuwmarkt (parool.nl) http://www.1001portails.com/zzhkijeimi ,True,TwXRskMlAFowpo9aLLlYk0bQTw0,TEXT,103,,314,2.0,https://twitter.com/1001ptsNL/status/859738134501892100,,2017-05-03T11:55:19Z,False,,,https://twitter.com/1001ptsNL/status/859738134501892100,NEUTRAL,1493812652702300044,48682,False,,,,,,,,,,NONE,2.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],I4k6oqaOIkkr6QUlgQnYrmXUqC4,332177,2013-12-20T02:56:00Z,2017-04-18T21:29:20Z,<p></p>,0,0,17,11649,7881,1001ptsNL,NUeds2o_lT5a3pqUKNV5tMrgBb4,200,0,https://pbs.twimg.com/profile_images/414168239778709506/0qWZnyFn_400x400.jpeg,0,2017-05-03T11:52:22Z,2017-05-03T11:57:31Z,2017-05-03T11:54:02Z,0,https://twitter.com/1001ptsnl,,2017-05-03T11:57:33Z,20,20,,twitter,MICROBLOG,https://twitter.com/1001ptsnl,,DEFAULT,0,ADAPTIVE,0.0,1001portails NL,210026,0,False,,POST,6.5.166,
