,author_avatar_img,author_gender,author_handle,author_link,author_name,author_user_id,bucket,canonical,comments,date_found,dislikes,domain,geo_city,geo_country,geo_featurename,geo_location,geo_method,geo_name,geo_name_id,geo_point,geo_state,hashcode,identifier,image1_src,image2_src,image3_src,image_src,index_method,lang,last_updated,likes,links,main,main_authoritative,main_checksum,main_format,main_length,mentions,metadata_score,metadata_updates,permalink,published,replied,replied_profile_link,replied_profile_title,resource,sentiment,sequence,sequence_range,shared,shared_author_avatar_img,shared_author_handle,shared_author_link,shared_author_name,shared_author_user_id,shared_identifier,shared_permalink,shared_profile_link,shared_profile_title,shared_type,shares,site,source_assigned_tags,source_content_checksum,source_content_length,source_created,source_date_found,source_description,source_favicon_height,source_favicon_width,source_favorites,source_followers,source_following,source_handle,source_hashcode,source_http_status,source_image_height,source_image_src,source_image_width,source_last_posted,source_last_published,source_last_updated,source_likes,source_link,source_location,source_next_update,source_parsed_posts,source_parsed_posts_max,source_profiles,source_publisher_subtype,source_publisher_type,source_resource,source_setting_author_policy,source_setting_index_strategy,source_setting_minimum_content_metadata_score,source_setting_update_strategy,source_spam_probability,source_title,source_update_interval,source_user_interactions,source_verified,tags,type,version
46,https://pbs.twimg.com/profile_images/458940946067898368/ZB640rn8_400x400.png,UNKNOWN,NOS,https://twitter.com/NOS,NOS,7174972,1492150800065,https://twitter.com/NOS/status/852766564919025664,,2017-04-14T06:22:47Z,,twitter.com,Hilversum,NL,PPL,Hilversum,SOURCE_LOCATION,"Hilversum, Gemeente Hilversum, North Holland, Netherlands",2754064,"52.22333,5.17639",North Holland,A-8sRe2GPtyUoOYg3nhWaL28rm0,852766564919025664,,,,,SOURCE_TASK,nl,2017-04-14T06:22:47Z,,,De vluchtelingen in Vadsø willen één ding weten: wanneer ze weg kunnen uit Vadsø.,True,iOVQ_WEE4A5p12_b1nbxBFb5MD8,TEXT,81,,302,,https://twitter.com/NOS/status/852766564919025664,2017-04-14T06:11:21Z,False,,,https://twitter.com/NOS/status/852766564919025664,NEUTRAL,1492150967729000058,87565,True,https://pbs.twimg.com/profile_images/435531371012845568/fsfvcfoQ_bigger.png,nosop3,https://twitter.com/nosop3,NOS op 3,19386691,852766203080605697,https://twitter.com/nosop3/status/852766203080605697,https://twitter.com/nosop3,NOS op 3,RAW,,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],xdDyiEV9n3nK5DgtskuzqEsdR3o,326088,2007-06-30T11:31:00Z,2017-04-06T20:52:08Z,<p>Altijd. Overal. NOS. Volg ons voor het laatste nieuws.</p>,0,0,343,884213,431,NOS,3Q2WxRCYJLOqfamHLedWZ6pOqeQ,200,0,https://pbs.twimg.com/profile_images/458940946067898368/ZB640rn8_400x400.png,0,2017-04-14T05:15:50Z,2017-04-14T06:22:46Z,2017-04-14T05:25:31Z,0,https://twitter.com/nos,Hilversum,2017-04-14T06:22:57Z,21,21,['http://www.nos.nl'],twitter,MICROBLOG,https://twitter.com/nos,,DEFAULT,0,ADAPTIVE,0.0,NOS,3444749,0,True,,POST,6.5.159
47,https://pbs.twimg.com/profile_images/518842660514041857/UfMxSSQc_400x400.jpeg,MALE,andreastirez,https://twitter.com/andreastirez,Andreas Tirez,149831530,1492142400033,https://twitter.com/andreastirez/status/852270801172803584,,2017-04-14T04:00:15Z,,twitter.com,,BE,,Belgium,SOURCE_LOCATION,Belgium,2802361,"50.85045,4.34878",,LrCakCc7t6zQP-M0W58NxPl8ckU,852270801172803584,,,,,SOURCE_TASK,nl,2017-04-14T04:00:15Z,,,Waarom de uitleg van @LiesbethHomans dat toename van vluchtelingen het stagnerend armoedecijfer verklaart niet klopt,True,4-XrS2PFJqDKfbXhI1_lj7bte0Q,TEXT,116,['LiesbethHomans'],314,,https://twitter.com/andreastirez/status/852270801172803584,2017-04-11T20:29:01Z,False,,,https://twitter.com/andreastirez/status/852270801172803584,NEUTRAL,1492142415950500231,57733,True,https://pbs.twimg.com/profile_images/1247070617/n758562019_1498132_6870975_bigger.jpg,wvlancker,https://twitter.com/wvlancker,Wim Van Lancker,102712414,851894881178013696,https://twitter.com/wvlancker/status/851894881178013696,https://twitter.com/wvlancker,Wim Van Lancker,RAW,,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],bSHpHaR5o7mf-6Ww0V0G5cDr4a8,344844,2010-05-30T03:10:00Z,2017-04-06T21:05:10Z,<p>Blog op Economieblog.be. Schrijf 2-wekelijkse column voor De Tijd. Kernlid Liberales. Twitter is mijn hobby. Energie mijn job. Ik tweet niet over mijn job.</p>,0,0,15111,3804,456,andreastirez,El_25_x8rJZOnt3hpGm-4c_H7pQ,200,0,https://pbs.twimg.com/profile_images/518842660514041857/UfMxSSQc_400x400.jpeg,0,2017-04-06T20:07:35Z,2017-04-14T04:00:11Z,2017-04-06T21:05:10Z,0,https://twitter.com/andreastirez,Belgium,2017-04-14T06:46:29Z,30,30,['http://www.economieblog.be/'],twitter,MICROBLOG,https://twitter.com/andreastirez,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Andreas Tirez,639676095,0,False,,POST,6.5.159
48,https://pbs.twimg.com/profile_images/563674286640992259/ueCNYKJ4_400x400.jpeg,UNKNOWN,FrontaalNaakt,https://twitter.com/FrontaalNaakt,Je Suis Peter Breedv,50394985,1491653700032,https://twitter.com/FrontaalNaakt/status/850649017923063808,,2017-04-08T12:16:03Z,,twitter.com,,,,,,,,,,WTkBqexZMlFNx30Siet4L9f5S-Q,850649017923063808,,,,,SOURCE_TASK,nl,2017-04-08T12:16:03Z,,,Niemand hoeft bang te zijn dat de nieuwsberichten over gruwelijke aanslagen en parasitaire vluchtelingen stopt,True,Kr9J_2XsOyzsDNlTw9HsynHo4mA,TEXT,110,,304,,https://twitter.com/FrontaalNaakt/status/850649017923063808,2017-04-08T09:35:42Z,False,,,https://twitter.com/FrontaalNaakt/status/850649017923063808,NEUTRAL,1491653763202700064,15332,True,https://pbs.twimg.com/profile_images/378800000817549606/902dcddea1dd1d471edc8952e4249381_bigger.jpeg,Hassnae,https://twitter.com/Hassnae,Hassnae Bouazza,79718776,850643305750724609,https://twitter.com/Hassnae/status/850643305750724609,https://twitter.com/Hassnae,Hassnae Bouazza,RAW,,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],AhGuT9tBu-YBGvkkiVWSNbFRHSE,348846,2009-06-24T11:47:00Z,2017-04-06T21:07:39Z,"<p>Baas van de Enge Breedveldkliek, Anne Fleur-fan.</p>",0,0,4002,8524,757,FrontaalNaakt,uQWEZ1FC4NcG2bwygWFJk_GqooQ,200,0,https://pbs.twimg.com/profile_images/563674286640992259/ueCNYKJ4_400x400.jpeg,0,2017-04-07T21:04:26Z,2017-04-08T12:16:02Z,2017-04-08T01:01:03Z,0,https://twitter.com/frontaalnaakt,,2017-04-08T12:16:31Z,26,26,['http://www.frontaalnaakt.nl/'],twitter,MICROBLOG,https://twitter.com/frontaalnaakt,,DEFAULT,0,ADAPTIVE,0.0,Je Suis Peter Breedv,40524402,0,False,,POST,6.5.159
49,https://pbs.twimg.com/profile_images/814179300467425280/Uzod2DzW_bigger.jpg,UNKNOWN,vonTips,https://twitter.com/vonTips,Tips,42890515,1491960600026,https://twitter.com/vonTips/status/851849712638582784,,2017-04-12T01:30:03Z,,twitter.com,,,,Rube Goldberg Instituut,DEFAULT,,,,,hTDTbsnTwKi_N7Gtmt9RToEfvn4,851849712638582784,,,,,SOURCE_TASK,nl,2017-04-12T01:30:03Z,0.0,,Marktplaats wilde niet? ‘Vluchtelingen verkocht op slavenmarkten in Niger en Libië’ http://bit.ly/2oV8GfR ,True,_c6Vtj-28_1TkgcoMwkiB2VowiY,TEXT,106,,303,,https://twitter.com/vonTips/status/851849712638582784,2017-04-11T17:29:32Z,False,,,https://twitter.com/vonTips/status/851849712638582784,NEUTRAL,1491960603832500197,53726,True,,Joop_nl,https://twitter.com/Joop_nl,Joop,76619082,851849188228960256,https://twitter.com/Joop_nl/status/851849188228960256,https://twitter.com/Joop_nl,Joop,REPLY,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],2BKqWKfKzvTdwKCS_MWPqDOZ-58,315790,2009-05-27T07:16:00Z,2017-04-06T21:05:26Z,"<p>Hoofd Bijzaken bij het RGI. Voormalig manager Deleted Items. Goede raad is duur, goede tips ook. Te hooi. Te gras.</p>",0,0,95,2118,253,vonTips,MhteX9AqtyKlpLb2MQxVXucqZR0,200,0,https://pbs.twimg.com/profile_images/814179300467425280/Uzod2DzW_400x400.jpg,0,2017-04-10T17:16:17Z,2017-04-12T01:30:01Z,2017-04-10T21:23:02Z,0,https://twitter.com/vontips,Rube Goldberg Instituut,2017-04-12T01:32:08Z,21,21,['https://toytravellers.wordpress.com/'],twitter,MICROBLOG,https://twitter.com/vontips,,DEFAULT,0,ADAPTIVE,0.0,Tips,101345380,0,False,,POST,6.5.159
50,https://pbs.twimg.com/profile_images/847882277841510401/SEsj0xoi_400x400.jpg,FEMALE,HenriketerH,https://twitter.com/HenriketerH,Henrike ter Horst,229850103,1491993900090,https://twitter.com/HenriketerH/status/852081852311625728,,2017-04-12T10:45:03Z,,twitter.com,,,,026 (houdt van 010 en Londen),DEFAULT,,,,,Vg636VmEYD5rO3YoP1bM9lHSnOY,852081852311625728,,,,https://pbs.twimg.com/media/C9Msi9QXYAAizox.jpg,SOURCE_TASK,nl,2017-04-12T10:45:03Z,,,@HenriketerH Jeugdarts vertelt het verhaal over de zorg voor vluchtelingen #ncvgz2017 Straks meer in de workshop!,True,wmU1IHERKPf_I3moVf_DbefFTXg,TEXT,113,['HenriketerH'],334,,https://twitter.com/HenriketerH/status/852081852311625728,2017-04-12T08:19:54Z,False,,,https://twitter.com/HenriketerH/status/852081852311625728,NEUTRAL,1491993903851900056,95590,True,https://pbs.twimg.com/profile_images/788272217360662528/bCHQ6p5X_bigger.jpg,NCVGZ,https://twitter.com/NCVGZ,NCVGZ,374515917,852073779996110849,https://twitter.com/NCVGZ/status/852073779996110849,https://twitter.com/NCVGZ,NCVGZ,RAW,,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],xIXQJDfls2MBOpaQgbFDHqSUc-A,355424,2010-12-23T06:09:00Z,2017-04-06T20:53:44Z,"<p>3 zonen | <a href=""https://twitter.com/PatrickvHoof"" rel=""nofollow"">@<b>PatrickvHoof</b></a> | jeugdarts met passie <img src=""https://abs.twimg.com/emoji/v2/72x72/1f496.png"" alt=""💖"" title=""Sparkling heart""> | AIOS JGZ | landelijk bestuur AJN | wine&amp;dine | fortyish | Youth Health Care physician <a href=""https://twitter.com/hashtag/vaccinateyourkids?src=hash"">#<b>vaccinateyourkids</b></a></p>",0,0,8238,1430,1393,HenriketerH,He8Wtq-UtmHW76W7DLWFOJV2ckU,200,0,https://pbs.twimg.com/profile_images/847882277841510401/SEsj0xoi_400x400.jpg,0,2017-04-09T10:32:37Z,2017-04-12T10:45:01Z,2017-04-09T12:15:02Z,0,https://twitter.com/henriketerh,026 (houdt van 010 en Londen),2017-04-12T10:45:21Z,31,31,['http://www.ajnjeugdartsen.nl'],twitter,MICROBLOG,https://twitter.com/henriketerh,,DEFAULT,0,ADAPTIVE,0.0,Henrike ter Horst,253817152,0,False,['ncvgz2017'],POST,6.5.159
51,https://pbs.twimg.com/profile_images/684508116394897409/T8dU9d9k_400x400.png,UNKNOWN,gijs19054075,https://twitter.com/gijs19054075,TEUN,1628713843,1491683400089,https://twitter.com/gijs19054075/status/850772031410974720,,2017-04-08T20:31:02Z,,twitter.com,,,,,,,,,,F0VgejTBhybz4_Ov52CRDzO5EKk,850772031410974720,,,,,SOURCE_TASK,nl,2017-04-08T20:31:02Z,,,"Hee, als vluchtelingen over de grens mogen gaan, mag iedereen het maat",True,99vpQefdldW0YahVRZ80UT04H7g,TEXT,70,,303,,https://twitter.com/gijs19054075/status/850772031410974720,2017-04-08T15:25:02Z,True,https://twitter.com/gijs19054075,1628713843,https://twitter.com/gijs19054075/status/850772031410974720,NEUTRAL,1491683462057800167,38889,True,https://pbs.twimg.com/profile_images/845265531477352452/LAeMegXp_bigger.jpg,Rosssen,https://twitter.com/Rosssen,Rossen,306705089,850731214654906368,https://twitter.com/Rosssen/status/850731214654906368,https://twitter.com/Rosssen,Rossen,RAW,,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],6ySrVm6eLKyok9O-w59SraSKqf0,344223,2013-07-28T01:31:00Z,2017-04-06T20:49:40Z,"<p>ik geef <a href=""https://twitter.com/hashtag/Feiten?src=hash"">#<b>Feiten</b></a> en daar heeft links het altijd moeilijk mee</p>",0,0,154,3608,3368,gijs19054075,J8qBCiXQgAqllqxBvUR_yzYN3qQ,200,0,https://pbs.twimg.com/profile_images/684508116394897409/T8dU9d9k_400x400.png,0,2017-04-07T10:00:27Z,2017-04-08T20:31:01Z,2017-04-08T15:18:01Z,0,https://twitter.com/gijs19054075,,2017-04-08T20:31:54Z,32,32,,twitter,MICROBLOG,https://twitter.com/gijs19054075,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,TEUN,18831427,0,False,,POST,6.5.159
52,https://pbs.twimg.com/profile_images/769263620358299648/Ek6amAeJ_400x400.jpg,UNKNOWN,HKH,https://twitter.com/HKH,!Gor S.,10275552,1492286400093,https://twitter.com/HKH/status/851288376384684032,,2017-04-15T20:00:16Z,,twitter.com,,,,gitzwart,DEFAULT,,,,,Ja24cdHcgaePS75ei582uka_2B0,851288376384684032,,,,,SOURCE_TASK,nl,2017-04-15T20:00:16Z,,,Dus zelfs Roosevelt wilde geen Joodse vluchtelingen opnemen in verband met mogelijk kwaadwillenden #HimmlershersenshetenHeydricht @vpro,True,dYRtd-YGzBxq09bOg8mKpKznn98,TEXT,135,['vpro'],313,,https://twitter.com/HKH/status/851288376384684032,2017-04-09T19:03:19Z,False,,,https://twitter.com/HKH/status/851288376384684032,NEUTRAL,1492286416117600010,50493,True,https://pbs.twimg.com/profile_images/378800000265944708/5079c75c9d1e2fba3b8a8b2fb56765fc_bigger.jpeg,hcouzijn,https://twitter.com/hcouzijn,Hans Couzijn,20897778,851148535353540613,https://twitter.com/hcouzijn/status/851148535353540613,https://twitter.com/hcouzijn,Hans Couzijn,RAW,,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],ZOPtAB27whTNOnlhOu6KGWu_-Ik,334428,2007-11-15T03:56:00Z,2017-04-06T21:07:15Z,<p>CYCLST</p>,0,0,16,1354,333,HKH,CiJpeiHWUntGnRVJyabFwpg1zAM,200,0,https://pbs.twimg.com/profile_images/769263620358299648/Ek6amAeJ_400x400.jpg,0,2017-04-06T10:54:43Z,2017-04-15T20:00:10Z,2017-04-06T21:07:15Z,0,https://twitter.com/hkh,gitzwart,2017-04-15T20:08:49Z,29,29,['https://www.last.fm/user/pjhkh'],twitter,MICROBLOG,https://twitter.com/hkh,,DEFAULT,0,ADAPTIVE,0.0,!Gor S.,774092946,0,False,['HimmlershersenshetenHeydricht'],POST,6.5.159
53,https://pbs.twimg.com/profile_images/803263387346075649/jqrq6S9L_400x400.jpg,FEMALE,judithineuropa,https://twitter.com/judithineuropa,Judith Sargentini,19763877,1492022700092,https://twitter.com/judithineuropa/status/852011309394558977,,2017-04-12T18:45:04Z,,twitter.com,,,,Amsterdam / Brussel,DEFAULT,,,,,Cke1HgSMVLO3SVWBiVKovaD0zCw,852011309394558977,,,,,SOURCE_TASK,nl,2017-04-12T18:45:04Z,,['https://t.co/UHw0Oz64HA'],Judith Sargentini @judithineuropa: Europa laat vluchtelingen in Griekenland zitten. http://www.nporadio1.nl/langs-de-lijn-en-omstreken/onderwerpen/404014-europa-is-kieskeurig-over-vluchtelingen … #ldleo,True,UB9MhPBtq8ZRKDgKcw2_O2mewnw,TEXT,202,,324,,https://twitter.com/judithineuropa/status/852011309394558977,2017-04-11T20:21:09Z,False,,,https://twitter.com/judithineuropa/status/852011309394558977,NEUTRAL,1492022704486000046,61292,True,https://pbs.twimg.com/profile_images/683999974091259904/a8BzWQtk_bigger.png,LangsdeLijnEO,https://twitter.com/LangsdeLijnEO,Langs de Lijn EO,240676371,851892900107608069,https://twitter.com/LangsdeLijnEO/status/851892900107608069,https://twitter.com/LangsdeLijnEO,Langs de Lijn EO,RAW,,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],p66UiSNx5W95iy22IjBg75ZVVZw,333616,2009-01-30T03:41:00Z,2017-04-06T21:19:18Z,<p>Europarlementariër voor GroenLinks in het Europees Parlement.</p>,0,0,551,11143,1918,judithineuropa,C-gN9-1tHrmpFdUiui-J-bVVbQ4,200,0,https://pbs.twimg.com/profile_images/803263387346075649/jqrq6S9L_400x400.jpg,0,2017-04-11T08:37:18Z,2017-04-12T18:45:02Z,2017-04-11T11:30:00Z,0,https://twitter.com/judithineuropa,Amsterdam / Brussel,2017-04-12T18:49:53Z,25,25,['http://www.judithsargentini.nl'],twitter,MICROBLOG,https://twitter.com/judithineuropa,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Judith Sargentini,112791260,0,True,['ldleo'],POST,6.5.159
54,https://pbs.twimg.com/profile_images/695361912020664322/VJp5ToHW_400x400.jpg,UNKNOWN,BLIKOPENERteam,https://twitter.com/BLIKOPENERteam,BLIKOPENER333 NEWS,1343361229,1491747900096,https://twitter.com/BLIKOPENERteam/status/851005681817792513,,2017-04-09T14:25:02Z,,twitter.com,,NL,,Nederland,SOURCE_LOCATION,Netherlands,2750405,"52.37403,4.88969",,_ZJBGNjSS9cWkFZlxbtA2ZX3glQ,851005681817792513,,,,https://pbs.twimg.com/media/C850lVeXYAIJ3uh.jpg,SOURCE_TASK,nl,2017-04-09T14:25:02Z,,,"Gevoel voor timing kan je Merkel niet ontzeggen. ""Merkel wil vluchtelingen inzetten als vrachtwagenchauffeur""",True,QICCqlRsdLa4NhoceD4pQX6r7P8,TEXT,109,,314,,https://twitter.com/BLIKOPENERteam/status/851005681817792513,2017-04-08T16:22:05Z,False,,,https://twitter.com/BLIKOPENERteam/status/851005681817792513,NEUTRAL,1491747902835700002,72596,True,https://pbs.twimg.com/profile_images/721422886234386432/3zVx8dYJ_bigger.jpg,The_W_J,https://twitter.com/The_W_J,Arthur,720708747509776385,850745571543592960,https://twitter.com/The_W_J/status/850745571543592960,https://twitter.com/The_W_J,Arthur,RAW,,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],iUPRi0Imj0geLKPRaP1pPVobn24,368516,2013-04-10T07:29:00Z,2017-04-06T21:19:21Z,<p>BLIKOPENER333 NEWS SPECIALS</p>,0,0,9825,9353,10188,BLIKOPENERteam,NsWxvS9QWR-ysXZrUUhN5OQteCE,200,0,https://pbs.twimg.com/profile_images/695361912020664322/VJp5ToHW_400x400.jpg,0,2017-04-08T22:23:48Z,2017-04-09T14:25:00Z,2017-04-09T01:20:02Z,0,https://twitter.com/blikopenerteam,Nederland,2017-04-09T14:28:26Z,37,37,,twitter,MICROBLOG,https://twitter.com/blikopenerteam,,DEFAULT,0,ADAPTIVE,0.0,BLIKOPENER333 NEWS,47301667,0,False,,POST,6.5.159
55,https://pbs.twimg.com/profile_images/845722527280312320/WfcOIvdd_bigger.jpg,UNKNOWN,Prikkerr,https://twitter.com/Prikkerr,Prikkerr,496161685,1491804900071,https://twitter.com/Prikkerr/status/851129310509494273,,2017-04-10T06:15:02Z,,twitter.com,,,,,,,,,,7s9M1gW-iFhwyINIXLVhDxB4N7s,851129310509494273,,,,,SOURCE_TASK,nl,2017-04-10T06:15:02Z,0.0,,Wat erg. Amstelveense dames maken ontbijt voor 1000 vluchtelingen op Lesbos http://bit.ly/2oPns87 ,True,gRfg53SxhLwDAQ0x164OmNgBSF8,TEXT,98,,304,,https://twitter.com/Prikkerr/status/851129310509494273,2017-04-09T17:46:55Z,False,,,https://twitter.com/Prikkerr/status/851129310509494273,NEUTRAL,1491804902215200115,38171,True,,NHNieuws,https://twitter.com/NHNieuws,NH Nieuws,121711132,851128592771813376,https://twitter.com/NHNieuws/status/851128592771813376,https://twitter.com/NHNieuws,NH Nieuws,REPLY,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],n8yB9DDSx0tSA72sUFzWKF_ELJw,338242,2012-02-18T09:36:00Z,2017-04-06T21:03:28Z,<p></p>,0,0,73,1507,1350,Prikkerr,NzxfmKcOINs_tZi39H1OSL3PDVs,200,0,https://pbs.twimg.com/profile_images/845722527280312320/WfcOIvdd_400x400.jpg,0,2017-04-09T14:45:27Z,2017-04-10T06:15:01Z,2017-04-09T17:10:02Z,0,https://twitter.com/prikkerr,,2017-04-10T06:19:26Z,19,19,,twitter,MICROBLOG,https://twitter.com/prikkerr,,DEFAULT,0,ADAPTIVE,0.0,Prikkerr,47362478,0,False,,POST,6.5.159
56,https://pbs.twimg.com/profile_images/702943882938597377/F3J3ZrOn_bigger.jpg,MALE,RuttenWillem,https://twitter.com/RuttenWillem,Willem Rutten,1001992369,1492109100008,https://twitter.com/RuttenWillem/status/852594566238744578,,2017-04-13T18:49:48Z,,twitter.com,Cranendonck,NL,PPL,Cranendonck,SOURCE_LOCATION,"Cranendonck, Gemeente Cranendonck, North Brabant, Netherlands",2757890,"51.30417,5.58889",North Brabant,vc3jZV_CMOfrvEB4MP3lSIAXLCg,852594566238744578,,,,,SOURCE_TASK,nl,2017-04-13T18:49:48Z,0.0,['https://t.co/e9tQmHGrZC'],EU eist dat “onbegeleide minderjarige vluchtelingen” in pleeggezinnen worden ondergebracht https://ejbron.wordpress.com/2017/04/13/eu-eist-dat-onbegeleide-minderjarige-vluchtelingen-in-pleeggezinnen-worden-ondergebracht/ … via @wordpressdotcom,True,Z-NM5iWfh-FRJXKgfabojMuL8Gc,TEXT,243,['wordpressdotcom'],314,,https://twitter.com/RuttenWillem/status/852594566238744578,2017-04-13T18:49:19Z,False,,,https://twitter.com/RuttenWillem/status/852594566238744578,NEUTRAL,1492109388543300010,92808,,,,,,,,,,,NONE,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],yzM7m-ynECb1gkPEctOkBV0YbZg,341718,2012-12-10T08:16:00Z,2017-04-06T21:17:08Z,<p></p>,0,0,939,2360,1352,RuttenWillem,te5bj-tFgV6_znfqze_YBzUAIMg,200,0,https://pbs.twimg.com/profile_images/702943882938597377/F3J3ZrOn_400x400.jpg,0,2017-04-13T18:47:40Z,2017-04-13T18:49:47Z,2017-04-13T18:47:47Z,0,https://twitter.com/ruttenwillem,Cranendonck,2017-04-13T18:49:51Z,25,25,,twitter,MICROBLOG,https://twitter.com/ruttenwillem,,DEFAULT,0,ADAPTIVE,0.0,Willem Rutten,122856,0,False,,POST,6.5.159
57,https://pbs.twimg.com/profile_images/828691402804584448/7BA7yX6K_400x400.jpg,UNKNOWN,DeBertuzzz,https://twitter.com/DeBertuzzz,Beterzzz 💠,784757746331688960,1492229700019,https://twitter.com/DeBertuzzz/status/852762441301741568,,2017-04-15T04:15:03Z,,twitter.com,,,,,,,,,,EjH5YgvvDR8CAYQoHWQOYdkowQs,852762441301741568,,,,,SOURCE_TASK,nl,2017-04-15T04:15:03Z,,,"Ik vind getraumatiseerde vluchtelingen prachtig, maar vind het intens verdrietig dat ze véél vaker terreur plegen dan pandaberen. Ik vind panda's prachtig, maar vind het intens verdrietig dat ze een véél warmer welkom krijgen dan getraumatiseerde vluchtelingen.",True,XRedt2vjsSQpP5aII6f52dRlYKk,TEXT,261,,304,,https://twitter.com/DeBertuzzz/status/852762441301741568,2017-04-13T08:52:04Z,False,,,https://twitter.com/DeBertuzzz/status/852762441301741568,NEUTRAL,1492229703450300202,3019,True,https://pbs.twimg.com/profile_images/556066880830443521/_Yscs0ui_bigger.jpeg,ANanninga,https://twitter.com/ANanninga,Annabel Nanninga,48107395,852444262004400128,https://twitter.com/ANanninga/status/852444262004400128,https://twitter.com/ANanninga,Annabel Nanninga,RAW,,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],tcy9zdM2jC2XIZvMZtoLX0_kyus,363268,2016-10-08T07:10:00Z,2017-04-06T20:59:29Z,"<p>Zinloos geweldig | Politiek incorrect actief | Afgrijswekker | 27 in mijn hoofd, 50 in de spiegel | Twitt0rist | Republikein | Partijloos geëngageerd |</p>",0,0,1687,100,76,DeBertuzzz,fyCTyeAAB7paH5Uo5cMlBH7LfUs,200,0,https://pbs.twimg.com/profile_images/828691402804584448/7BA7yX6K_400x400.jpg,0,2017-04-12T19:20:25Z,2017-04-15T04:15:02Z,2017-04-12T21:37:01Z,0,https://twitter.com/debertuzzz,,2017-04-15T04:27:25Z,34,34,['http://bertuzzz.blogspot.nl/?m=1'],twitter,MICROBLOG,https://twitter.com/debertuzzz,,DEFAULT,0,ADAPTIVE,0.0,Beterzzz💠,197422160,0,False,,POST,6.5.159
58,https://pbs.twimg.com/profile_images/2986373135/4ac16d4a6d5343acfffd36845c2a5252_bigger.png,UNKNOWN,VPROboeken,https://twitter.com/VPROboeken,VPRO Boeken,68241085,1491842700068,https://twitter.com/VPROboeken/status/851367789940154368,,2017-04-10T16:45:02Z,,twitter.com,Hilversum,NL,PPL,Hilversum,SOURCE_LOCATION,"Hilversum, Gemeente Hilversum, North Holland, Netherlands",2754064,"52.22333,5.17639",North Holland,gyc4zSCq36_NN_S4YgGFILBvg1g,851367789940154368,,,,,SOURCE_TASK,nl,2017-04-10T16:45:02Z,0.0,['https://t.co/3ONRcw36Kn'],"Gister op de radio en altijd online, de @OVTradio1-docu 'Shakespeare's vluchtelingen'. Luister via http://bit.ly/ovt-shakespeare  Morgen herhaalt @OVTradio1 Shakespeare's vluchtelingen. 11:25, radio 1. pic.twitter.com/6KqOaevjae",True,ovpNkRH1aBUe59W7qHewIv2FsvQ,TEXT,228,['OVTradio1'],304,,https://twitter.com/VPROboeken/status/851367789940154368,2017-04-10T09:34:33Z,False,,,https://twitter.com/VPROboeken/status/851367789940154368,NEUTRAL,1491842702483300038,28568,True,,mathijsd1,https://twitter.com/mathijsd1,mathijs deen,47683669,850667879632711680,https://twitter.com/mathijsd1/status/850667879632711680,https://twitter.com/mathijsd1,mathijs deen,REPLY,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],PxmvnPdMCacmoNydQ0Zxa24DhWo,331744,2009-08-23T02:28:00Z,2017-04-06T21:02:28Z,"<p><a href=""https://twitter.com/hashtag/vproboeken?src=hash"">#<b>vproboeken</b></a> is het wekelijkse televisieprogramma op de zondagochtend. Maar ook de verzamelnaam voor alles wat de VPRO verder aan boeken doet.</p>",0,0,179,9842,302,VPROboeken,a5an2XWqwyaBn85jCoT_cg2dRGY,200,0,https://pbs.twimg.com/profile_images/2986373135/4ac16d4a6d5343acfffd36845c2a5252_400x400.png,0,2017-04-08T21:00:00Z,2017-04-10T16:45:01Z,2017-04-09T08:00:00Z,0,https://twitter.com/vproboeken,Hilversum,2017-04-10T16:51:25Z,21,21,['http://vpro.nl/boeken'],twitter,MICROBLOG,https://twitter.com/vproboeken,,DEFAULT,0,ADAPTIVE,0.0,VPRO Boeken,118283384,0,False,,POST,6.5.159
