,author_avatar_img,author_gender,author_handle,author_link,author_name,author_user_id,bucket,canonical,comments,date_found,dislikes,domain,geo_city,geo_country,geo_featurename,geo_location,geo_method,geo_name,geo_name_id,geo_point,geo_state,hashcode,identifier,image1_src,image2_src,image3_src,image_src,index_method,lang,last_updated,likes,links,main,main_authoritative,main_checksum,main_format,main_length,mentions,metadata_score,metadata_updates,permalink,published,replied,replied_profile_link,replied_profile_title,resource,sentiment,sequence,sequence_range,shared,shared_author_avatar_img,shared_author_handle,shared_author_link,shared_author_name,shared_author_user_id,shared_identifier,shared_permalink,shared_profile_link,shared_profile_title,shared_type,shares,site,source_assigned_tags,source_content_checksum,source_content_length,source_created,source_date_found,source_description,source_favicon_height,source_favicon_width,source_favorites,source_followers,source_following,source_handle,source_hashcode,source_http_status,source_image_height,source_image_src,source_image_width,source_last_posted,source_last_published,source_last_updated,source_likes,source_link,source_location,source_next_update,source_parsed_posts,source_parsed_posts_max,source_profiles,source_publisher_subtype,source_publisher_type,source_resource,source_setting_author_policy,source_setting_index_strategy,source_setting_minimum_content_metadata_score,source_setting_update_strategy,source_spam_probability,source_title,source_update_interval,source_user_interactions,source_verified,tags,type,version,video_player
93,https://pbs.twimg.com/profile_images/597034383871213568/ryRp3asv_400x400.jpg,FEMALE,g_werkman,https://twitter.com/g_werkman,Geesje Werkman,3240756515,1496196000085,https://twitter.com/g_werkman/status/868094234238357504,,2017-05-31T02:01:35Z,,twitter.com,,NL,,"Utrecht, The Netherlands",SOURCE_LOCATION,"Utrecht, Netherlands",2745909,"52.37403,4.88969",Utrecht,8MBSK40eL5_GwWPDv7Ci5vjpMdU,868094234238357504,,,,https://pbs.twimg.com/media/DAtDEtLXYAQElvg.jpg,SOURCE_TASK,nl,2017-05-31T02:01:35Z,,,Een bijzondere uitvoering van 'A night like this' van @caroemerald samen met Syrische vluchtelingen. #SoundsOfChange #Pauw,True,BVmEu0j6t8KspFP5fzw01Gmna8o,TEXT,122,['caroemerald'],344,,https://twitter.com/g_werkman/status/868094234238357504,2017-05-25T21:53:07Z,False,,,https://twitter.com/g_werkman/status/868094234238357504,NEUTRAL,1496196095330900151,50485,True,https://pbs.twimg.com/profile_images/843984436333101057/xnHwtjHo_bigger.jpg,pauwnl,https://twitter.com/pauwnl,Pauw,17022916,867861109243498497,https://twitter.com/pauwnl/status/867861109243498497,https://twitter.com/pauwnl,Pauw,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],hbylVBWjN_B1E3oBRtB9idESSuI,366828,2015-05-07T10:11:00Z,2017-05-31T02:00:14Z,"<p>1951, vanaf 2000 vluchtelingen asielzoekers specialist Kerk in Actie, Protestantse Kerk Nederland. Vanaf mei 2017 gepensioneerd</p>",0,0,5028,1410,1254,g_werkman,0WCEjHDJKKq9UIxwWX20O0BAmxg,200,0,https://pbs.twimg.com/profile_images/597034383871213568/ryRp3asv_400x400.jpg,0,2017-05-25T09:11:35Z,2017-05-31T02:01:31Z,2017-05-26T08:56:55Z,0,https://twitter.com/g_werkman,"Utrecht, The Netherlands",2017-05-31T02:00:14Z,38,38,,twitter,MICROBLOG,https://twitter.com/g_werkman,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Geesje Werkman,3600000,0,False,"['Pauw', 'SoundsOfChange']",POST,6.5.177,https://twitter.com/i/videos/867861109243498497
94,https://pbs.twimg.com/profile_images/863071509446889472/sq-HID8a_400x400.jpg,UNKNOWN,doc_damage,https://twitter.com/doc_damage,Riesjart,319154113,1495811700062,https://twitter.com/doc_damage/status/867765408312553473,,2017-05-26T15:17:48Z,,twitter.com,,NL,,Groningen,SOURCE_LOCATION,"Groningen, Netherlands",2755249,"52.37403,4.88969",Groningen,YNESiLF3ssFUH9-tKhFkz9jU_Yo,867765408312553473,,,,,SOURCE_TASK,nl,2017-05-26T15:17:48Z,,,De lichaamsdelen zijn amper geïdentificeerd en #Groenlinks gaat uit wandelen voor vluchtelingen,True,p_msSQ_tCTjdC0Bn_lO41P8tPFo,TEXT,95,,314,,https://twitter.com/doc_damage/status/867765408312553473,2017-05-25T13:25:16Z,False,,,https://twitter.com/doc_damage/status/867765408312553473,NEUTRAL,1495811868752200016,48362,True,https://pbs.twimg.com/profile_images/843400949435715586/PPFe0Np8_bigger.jpg,La_Moonnn,https://twitter.com/La_Moonnn,LaMoon,484043565,867733306607104004,https://twitter.com/La_Moonnn/status/867733306607104004,https://twitter.com/La_Moonnn,LaMoon,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],MWowTtfk9deCaZTTENQ6ltDSLk4,368360,2011-06-17T10:01:00Z,2017-05-26T15:17:47Z,"<p>Veracht religie, aanbid wetenschap. <a href=""https://twitter.com/hashtag/generationidentity?src=hash"">#<b>generationidentity</b></a> <a href=""https://twitter.com/hashtag/mgtow?src=hash"">#<b>mgtow</b></a> Stands with 1 country: NL.</p>",0,0,9186,309,206,doc_damage,n4sRsP3alllvk-SLNr0AEiWMnBU,200,0,https://pbs.twimg.com/profile_images/863071509446889472/sq-HID8a_400x400.jpg,0,2017-05-24T13:23:15Z,2017-05-26T15:17:47Z,2017-05-24T13:33:42Z,0,https://twitter.com/doc_damage,Groningen,2017-05-26T15:17:47Z,35,35,,twitter,MICROBLOG,https://twitter.com/doc_damage,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Riesjart,3600000,0,False,['Groenlinks'],POST,6.5.171,
95,https://pbs.twimg.com/profile_images/824556956975329280/WljgnQHj_bigger.jpg,UNKNOWN,Repelsteel16,https://twitter.com/Repelsteel16,Repelsteel,812863092,1495605300049,https://twitter.com/Repelsteel16/status/867068131814060032,,2017-05-24T05:55:52Z,,twitter.com,The Hague,NL,PPLG,Den Haag,SOURCE_LOCATION,"The Hague, Gemeente Den Haag, South Holland, Netherlands",2747373,"52.07667,4.29861",South Holland,_TaCjVooOS3dZzanAdm5jdk14_k,867068131814060032,,,,,SOURCE_TASK,nl,2017-05-24T05:55:52Z,0.0,,Opzouten dan... Meer Haagse vluchtelingen hebben klachten over hun leefomstandigheden http://owst.nl/VxO7 ,True,dV2r2uZ35tZcnzei0tFns_NDZsg,TEXT,106,,304,,https://twitter.com/Repelsteel16/status/867068131814060032,2017-05-23T17:22:06Z,False,,,https://twitter.com/Repelsteel16/status/867068131814060032,NEUTRAL,1495605352066000012,1849,True,,omroepwest,https://twitter.com/omroepwest,Omroep West,20972663,867062336527491072,https://twitter.com/omroepwest/status/867062336527491072,https://twitter.com/omroepwest,Omroep West,REPLY,0.0,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],88Mt1wIgq2hAWqHSQZDjtziX9pQ,356848,2012-09-09T03:41:00Z,2017-05-24T05:55:49Z,<p>Nederlander met Nederlandse achtergrond...</p>,0,0,112,356,517,Repelsteel16,XhtnJyFhqU0Z4gwWyvk9akVPCwk,200,0,https://pbs.twimg.com/profile_images/824556956975329280/WljgnQHj_400x400.jpg,0,2017-05-10T18:38:59Z,2017-05-24T05:55:51Z,2017-05-10T23:34:26Z,0,https://twitter.com/Repelsteel16,Den Haag,2017-05-24T05:55:49Z,29,29,,twitter,MICROBLOG,https://twitter.com/Repelsteel16,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Repelsteel,3600000,0,False,,POST,6.5.166,
96,https://pbs.twimg.com/profile_images/860573451425394688/6jBMKrM4_400x400.jpg,UNKNOWN,tilned,https://twitter.com/tilned,Klaagblondy,236370429,1495863600088,https://twitter.com/tilned/status/868224669115174913,,2017-05-27T05:42:18Z,,twitter.com,,NL,,Nederland,SOURCE_LOCATION,Netherlands,2750405,"52.37403,4.88969",,wXx1DsaOG58hQFwaoiRe1rLCMfg,868224669115174913,,,,https://pbs.twimg.com/media/DAyI0VlXoAEwfzA.jpg,SOURCE_TASK,nl,2017-05-27T05:42:18Z,,['https://t.co/BuqCMy4kci'],"""Huichelaars"", deelnemer evangelische kerkendag doorbreekt 1minuut stilte voor vluchtelingen. BRD https://youtu.be/TaPxvhCJ1ag  via @YouTube",True,N3VF0gW9sVTctOaivKaPt0SudE4,TEXT,140,['YouTube'],314,,https://twitter.com/tilned/status/868224669115174913,2017-05-26T21:36:49Z,False,,,https://twitter.com/tilned/status/868224669115174913,NEUTRAL,1495863738414800012,83288,True,https://pbs.twimg.com/profile_images/495270588114432001/ENUkRJl2_bigger.jpeg,Nieuwsprik_neus,https://twitter.com/Nieuwsprik_neus,remco42,66475242,868219395402813441,https://twitter.com/Nieuwsprik_neus/status/868219395402813441,https://twitter.com/Nieuwsprik_neus,remco42,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],PXliicW8744v0XpVTR9YrU-XAHw,367913,2011-01-10T04:41:00Z,2017-05-27T05:42:17Z,<p>Stewy. Never run back to what broke you.</p>,0,0,108521,446,484,tilned,RZnU7xRtgMTEIMLXEyUnD9S3caE,200,0,https://pbs.twimg.com/profile_images/860573451425394688/6jBMKrM4_400x400.jpg,0,2017-05-24T21:40:03Z,2017-05-27T05:42:17Z,2017-05-25T00:59:58Z,0,https://twitter.com/tilned,Nederland,2017-05-27T05:42:17Z,38,38,,twitter,MICROBLOG,https://twitter.com/tilned,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Klaagblondy,3600000,0,False,,POST,6.5.171,
97,https://pbs.twimg.com/profile_images/839226623148900352/ST9KOATr_400x400.jpg,MALE,SveSfa,https://twitter.com/SveSfa,Pepe Vlaanderen  🐸,3700854017,1495667400017,https://twitter.com/SveSfa/status/867083959263518722,,2017-05-24T23:12:44Z,,twitter.com,,,,"Vlaanderen, Zuid-Nederland",DEFAULT,,,,,VwayUNE_FWNAW_SSvYgUH_uXVBE,867083959263518722,,,,https://pbs.twimg.com/media/DAiAK6QWsAITMNG.jpg,SOURCE_TASK,nl,2017-05-24T23:12:44Z,,,"Dader is zoon van Libische vluchtelingen, destijds opgevangen door het VK om hen te beschermen.",True,GMKGVqXgFOm-FEy0GTPjiEPHWaI,TEXT,95,,324,,https://twitter.com/SveSfa/status/867083959263518722,2017-05-23T18:24:39Z,False,,,https://twitter.com/SveSfa/status/867083959263518722,NEUTRAL,1495667564487500007,20017,True,https://pbs.twimg.com/profile_images/783260510493999104/_3lqMJPv_bigger.jpg,tomvangrieken,https://twitter.com/tomvangrieken,Tom Van Grieken,145611608,867083872680509441,https://twitter.com/tomvangrieken/status/867083872680509441,https://twitter.com/tomvangrieken,Tom Van Grieken,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],jCJZODFIu2ffYF9Wapjtksgc5jM,378486,2015-09-18T03:29:00Z,2017-05-24T23:12:41Z,"<p>Vlaams-nationalist || Rechts || Rebels || Groot-Nederlander || alt-right || Pepe the Frog || Open de jacht op links <a href=""https://twitter.com/hashtag/Nationalism?src=hash"">#<b>Nationalism</b></a>(e)</p>",0,0,8773,336,819,SveSfa,IKuc_2NX-RJkAraNmZxsiaHLesE,200,0,https://pbs.twimg.com/profile_images/839226623148900352/ST9KOATr_400x400.jpg,0,2017-05-10T22:04:43Z,2017-05-24T23:12:43Z,2017-05-11T03:03:34Z,0,https://twitter.com/SveSfa,"Vlaanderen, Zuid-Nederland",2017-05-24T23:12:41Z,33,33,['https://www.facebook.com/VlaanderenEerstVL/?ref=aymt_homepage_panel'],twitter,MICROBLOG,https://twitter.com/SveSfa,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Pepe Vlaanderen 🐸,3600000,0,False,,POST,6.5.171,
98,https://pbs.twimg.com/profile_images/793054774727933953/jrOuAkwh_400x400.jpg,UNKNOWN,Reinder2013,https://twitter.com/Reinder2013,Reinder 🏳️‍🌈Lanjouw,1223074506,1495837800058,https://twitter.com/Reinder2013/status/867861253649305600,,2017-05-26T22:33:55Z,,twitter.com,Rotterdam,NL,PPL,Rotterdam,SOURCE_LOCATION,"Rotterdam, Gemeente Rotterdam, South Holland, Netherlands",2747891,"51.9225,4.47917",South Holland,tLg0uK2-gF3Y49oIBe7sDhq1NZ4,867861253649305600,,,,https://pbs.twimg.com/media/DAtDEtLXYAQElvg.jpg,SOURCE_TASK,nl,2017-05-26T22:33:55Z,,,Een bijzondere uitvoering van 'A night like this' van @caroemerald samen met Syrische vluchtelingen. #SoundsOfChange #Pauw,True,BVmEu0j6t8KspFP5fzw01Gmna8o,TEXT,122,['caroemerald'],334,,https://twitter.com/Reinder2013/status/867861253649305600,2017-05-25T21:53:07Z,False,,,https://twitter.com/Reinder2013/status/867861253649305600,NEUTRAL,1495838035122100005,19358,True,https://pbs.twimg.com/profile_images/843984436333101057/xnHwtjHo_bigger.jpg,pauwnl,https://twitter.com/pauwnl,Pauw,17022916,867861109243498497,https://twitter.com/pauwnl/status/867861109243498497,https://twitter.com/pauwnl,Pauw,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],oq_-PHWan4t3oN_zuQhX6GGafzU,380094,2013-02-26T02:24:00Z,2017-05-26T22:33:54Z,"<p>Beeldende Kunst / <img src=""https://abs.twimg.com/emoji/v2/72x72/1f3f3-fe0f-200d-1f308.png"" alt=""🏳️‍🌈"" title=""Rainbow flag""></p>",0,0,3098,432,427,Reinder2013,KS0-aTIzpP9YsaO_LvQl0oC3PoQ,200,0,https://pbs.twimg.com/profile_images/793054774727933953/jrOuAkwh_400x400.jpg,0,2017-05-24T11:54:06Z,2017-05-26T22:33:54Z,2017-05-24T19:35:47Z,0,https://twitter.com/Reinder2013,Rotterdam,2017-05-26T22:33:54Z,32,32,['http://www.reinderlanjouw.nl/'],twitter,MICROBLOG,https://twitter.com/Reinder2013,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Reinder🏳️‍🌈Lanjouw,3600000,0,False,"['Pauw', 'SoundsOfChange']",POST,6.5.171,https://twitter.com/i/videos/867861109243498497
99,https://pbs.twimg.com/profile_images/844284323801059330/q7Pcm_WI_400x400.jpg,UNKNOWN,wijnandboerboom,https://twitter.com/wijnandboerboom,boerwijnand,980524388,1495590000008,https://twitter.com/wijnandboerboom/status/867090437923905536,,2017-05-24T01:40:19Z,,twitter.com,Brussels,BE,PPLC,"Brussels, Belgium",SOURCE_LOCATION,"Brussels, Bruxelles-Capitale, Brussels Capital, Belgium",2800866,"50.85045,4.34878",Brussels Capital,s6x9KrzZ1asAUjTTCF4LYXCm0Sg,867090437923905536,,,,https://pbs.twimg.com/media/DAiAK6QWsAITMNG.jpg,SOURCE_TASK,nl,2017-05-24T01:40:19Z,,,"Dader is zoon van Libische vluchtelingen, destijds opgevangen door het VK om hen te beschermen.",True,GMKGVqXgFOm-FEy0GTPjiEPHWaI,TEXT,95,,314,,https://twitter.com/wijnandboerboom/status/867090437923905536,2017-05-23T18:24:39Z,False,,,https://twitter.com/wijnandboerboom/status/867090437923905536,NEUTRAL,1495590019560100026,63208,True,https://pbs.twimg.com/profile_images/783260510493999104/_3lqMJPv_bigger.jpg,tomvangrieken,https://twitter.com/tomvangrieken,Tom Van Grieken,145611608,867083872680509441,https://twitter.com/tomvangrieken/status/867083872680509441,https://twitter.com/tomvangrieken,Tom Van Grieken,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],Q52YXcF8-xO_GbvPO-LN3NNGX4E,365794,2012-11-30T06:02:00Z,2017-05-24T01:40:18Z,"<p>My IQ is not as good as . . . | racist since 2016, december 9th | (listing me without permission will be blocked and reported)</p>",0,0,4457,336,372,wijnandboerboom,A8v470X2gLGn4uj0bF4EgL_CIZE,200,0,https://pbs.twimg.com/profile_images/844284323801059330/q7Pcm_WI_400x400.jpg,0,2017-05-10T22:30:03Z,2017-05-24T01:40:18Z,2017-05-10T22:35:11Z,0,https://twitter.com/wijnandboerboom,"Brussels, Belgium",2017-05-24T01:40:18Z,29,29,,twitter,MICROBLOG,https://twitter.com/wijnandboerboom,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,boerwijnand,3600000,0,False,,POST,6.5.166,
100,https://pbs.twimg.com/profile_images/707908269151535104/KxuDxMvG_400x400.jpg,UNKNOWN,DiaconieHekMaas,https://twitter.com/DiaconieHekMaas,Diaconie Hekelingen,707905849818267648,1495704300023,https://twitter.com/DiaconieHekMaas/status/867280978766692352,,2017-05-25T09:28:58Z,,twitter.com,,,,,,,,,,5xuGCU61j77RslZJqtTW0C8138s,867280978766692352,,,,,SOURCE_TASK,nl,2017-05-25T09:28:58Z,,,Stichting Nieuw Thuis Rotterdam koopt 200ste woning voor vluchtelingen. Een huis als basis om te integreren,True,hoJYhVBlkcQfgT6W2YQaP2DoAgI,TEXT,107,,304,,https://twitter.com/DiaconieHekMaas/status/867280978766692352,2017-05-23T06:32:00Z,False,,,https://twitter.com/DiaconieHekMaas/status/867280978766692352,NEUTRAL,1495704538200100004,72523,True,https://pbs.twimg.com/profile_images/730061031150596096/QKXd7vog_bigger.jpg,RDStad,https://twitter.com/RDStad,AD RotterdamsDagblad,380204515,866904529006145536,https://twitter.com/RDStad/status/866904529006145536,https://twitter.com/RDStad,AD RotterdamsDagblad,RAW,,twitter.com,['#sLTlvNQHFfi3l6LXdQXo7pl7I3I'],L8rF9k_jl_84E7iTJAtvlppld4I,355974,2016-03-10T04:28:00Z,2017-05-25T09:27:53Z,"<p>Wij zijn de Diaconie van de Protestantse Gemeente Hekelingen-Maaswijk <img src=""https://abs.twimg.com/emoji/v2/72x72/26ea.png"" alt=""⛪"" title=""Church"">Dorpskerk Hekelingen 'Wij hebben-zowel geestelijk als materieel-ontvangen om te delen'</p>",0,0,15,24,65,DiaconieHekMaas,O3VZxO2ms97o0JHTPGqPPqkfvNA,200,0,https://pbs.twimg.com/profile_images/707908269151535104/KxuDxMvG_400x400.jpg,0,2016-11-27T13:01:55Z,2017-05-25T09:27:55Z,2016-11-28T23:12:52Z,0,https://twitter.com/DiaconieHekMaas,,2017-05-25T09:27:53Z,32,32,['http://www.kerkhekelingen.nl'],twitter,MICROBLOG,https://twitter.com/DiaconieHekMaas,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Diaconie Hekelingen,3600000,0,False,,POST,6.5.171,
101,https://pbs.twimg.com/profile_images/801147917918683137/L6VJ_-Gh_400x400.jpg,UNKNOWN,vlaams_leeuwtje,https://twitter.com/vlaams_leeuwtje,Flemish Lion,139307919,1495631400082,https://twitter.com/vlaams_leeuwtje/status/867089007120973824,,2017-05-24T13:13:25Z,,twitter.com,,,,,,,,,,XI_ihwIgQHdIbCymF5knHTuPLso,867089007120973824,,,,https://pbs.twimg.com/media/DAiAK6QWsAITMNG.jpg,SOURCE_TASK,nl,2017-05-24T13:13:25Z,,,"Dader is zoon van Libische vluchtelingen, destijds opgevangen door het VK om hen te beschermen.",True,GMKGVqXgFOm-FEy0GTPjiEPHWaI,TEXT,95,,314,,https://twitter.com/vlaams_leeuwtje/status/867089007120973824,2017-05-23T18:24:39Z,False,,,https://twitter.com/vlaams_leeuwtje/status/867089007120973824,NEUTRAL,1495631605137200061,50282,True,https://pbs.twimg.com/profile_images/783260510493999104/_3lqMJPv_bigger.jpg,tomvangrieken,https://twitter.com/tomvangrieken,Tom Van Grieken,145611608,867083872680509441,https://twitter.com/tomvangrieken/status/867083872680509441,https://twitter.com/tomvangrieken,Tom Van Grieken,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],S4PNmcr3sCbe68FJ8yqk0wCZS3A,348905,2010-05-01T10:51:00Z,2017-05-24T13:13:23Z,"<p>Johann Gottfried Seume: Wo keine Gerechtigkeit ist, ist keine Freiheit, und wo keine Freiheit ist, ist keine Gerechtigkeit.</p>",0,0,11661,2072,319,vlaams_leeuwtje,vfvnkLcqhCQv3f1KTUR2L6Vy5Nw,200,0,https://pbs.twimg.com/profile_images/801147917918683137/L6VJ_-Gh_400x400.jpg,0,2017-05-10T20:36:38Z,2017-05-24T13:13:24Z,2017-05-11T01:10:03Z,0,https://twitter.com/vlaams_leeuwtje,,2017-05-24T13:13:23Z,32,32,,twitter,MICROBLOG,https://twitter.com/vlaams_leeuwtje,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Flemish Lion,3600000,0,False,,POST,6.5.166,
102,https://pbs.twimg.com/profile_images/861606657222209537/nAFOyxh8_400x400.jpg,UNKNOWN,wileikelboom,https://twitter.com/wileikelboom,Wil Eikelboom,208198379,1495670400028,https://twitter.com/wileikelboom/status/867428932131450887,,2017-05-25T00:04:41Z,,twitter.com,Amsterdam,NL,PPLC,Amsterdam,SOURCE_LOCATION,"Amsterdam, Gemeente Amsterdam, North Holland, Netherlands",2759794,"52.37403,4.88969",North Holland,nU41kGoUUevaxIEMwwH8kTRTRag,867428932131450887,,,,https://pbs.twimg.com/media/DAluGNJXgAE6F9h.jpg,SOURCE_TASK,nl,2017-05-25T00:04:41Z,,['https://t.co/5sm8PrzqBa'],IND bepaalt dat vluchtelingen #Nietgaygenoeg zijn. @JaspervanDijkSP en @kathalijne stelden kamervragen. http://s.parool.nl/tce60-a4496567/ ,True,0BPW-FSKG0Vdv-eG3kbH4Sq6pVk,TEXT,139,"['JaspervanDijkSP', 'kathalijne']",324,,https://twitter.com/wileikelboom/status/867428932131450887,2017-05-24T11:44:10Z,False,,,https://twitter.com/wileikelboom/status/867428932131450887,NEUTRAL,1495670681916800020,72328,True,https://pbs.twimg.com/profile_images/640619747462225920/3DOLEOVq_bigger.jpg,ewa_slutzky,https://twitter.com/ewa_slutzky,Ewa Slutzky,1382097979,867345476009553926,https://twitter.com/ewa_slutzky/status/867345476009553926,https://twitter.com/ewa_slutzky,Ewa Slutzky,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],QUt-EH3tNq4zWzmu7C8J5rkNdsA,350059,2010-10-26T01:50:00Z,2017-05-25T00:04:40Z,"<p>advocaat | vreemdelingenrecht | human rights lawyer | <a href=""https://twitter.com/prakkenoliveira"" rel=""nofollow"">@<b>prakkenoliveira</b></a> | voorzitter <a href=""https://twitter.com/asieladvocaten"" rel=""nofollow"">@<b>asieladvocaten</b></a> | bestuur <a href=""https://twitter.com/netwerkdem"" rel=""nofollow"">@<b>netwerkdem</b></a> | pers. titel | rt/like ≠ instemming</p>",0,0,11404,6963,950,wileikelboom,PaFw7N0NDzoEuxshxM-62-mMtDs,200,0,https://pbs.twimg.com/profile_images/861606657222209537/nAFOyxh8_400x400.jpg,0,2017-05-10T16:05:15Z,2017-05-25T00:04:40Z,2017-05-11T03:13:35Z,0,https://twitter.com/wileikelboom,Amsterdam,2017-05-25T00:04:40Z,23,23,['http://www.prakkendoliveira.nl/nl/advocaten/wil-eikelboom/'],twitter,MICROBLOG,https://twitter.com/wileikelboom,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Wil Eikelboom,3600000,0,False,['Nietgaygenoeg'],POST,6.5.171,
103,https://pbs.twimg.com/profile_images/848985827346698241/lO7QlEi0_400x400.jpg,UNKNOWN,ikbenKRIS,https://twitter.com/ikbenKRIS,Kris van der Veen,49559332,1495868700033,https://twitter.com/ikbenKRIS/status/868041766452293632,,2017-05-27T07:09:50Z,,twitter.com,Amsterdam,NL,PPLC,"Amsterdam, The Netherlands",SOURCE_LOCATION,"Amsterdam, Gemeente Amsterdam, North Holland, Netherlands",2759794,"52.37403,4.88969",North Holland,9ihOrNk6MoqCUbRfquK4KpK-wz0,868041766452293632,,,,https://pbs.twimg.com/media/DAtDEtLXYAQElvg.jpg,SOURCE_TASK,nl,2017-05-27T07:09:50Z,,,Een bijzondere uitvoering van 'A night like this' van @caroemerald samen met Syrische vluchtelingen. #SoundsOfChange #Pauw,True,BVmEu0j6t8KspFP5fzw01Gmna8o,TEXT,122,['caroemerald'],334,,https://twitter.com/ikbenKRIS/status/868041766452293632,2017-05-25T21:53:07Z,False,,,https://twitter.com/ikbenKRIS/status/868041766452293632,NEUTRAL,1495868990563700000,37533,True,https://pbs.twimg.com/profile_images/843984436333101057/xnHwtjHo_bigger.jpg,pauwnl,https://twitter.com/pauwnl,Pauw,17022916,867861109243498497,https://twitter.com/pauwnl/status/867861109243498497,https://twitter.com/pauwnl,Pauw,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],cb_roklshVen_b51BkoQcsqrAEY,374242,2009-06-21T11:45:00Z,2017-05-27T07:09:48Z,<p>Act as if what you do makes a difference. It does.</p>,0,0,3002,1845,543,ikbenKRIS,WUumosp-L-NLgw4e2uowAzSGu9o,200,0,https://pbs.twimg.com/profile_images/848985827346698241/lO7QlEi0_400x400.jpg,0,2017-05-18T20:02:08Z,2017-05-27T07:09:49Z,2017-05-25T01:55:49Z,0,https://twitter.com/ikbenKRIS,"Amsterdam, The Netherlands",2017-05-27T07:09:48Z,31,31,['https://nl.linkedin.com/in/krisvanderveen'],twitter,MICROBLOG,https://twitter.com/ikbenKRIS,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Kris van der Veen,3600000,0,False,"['Pauw', 'SoundsOfChange']",POST,6.5.171,https://twitter.com/i/videos/867861109243498497
104,https://pbs.twimg.com/profile_images/867400382041010176/kVpNVf-R_bigger.jpg,MALE,LeDernierCoup_,https://twitter.com/LeDernierCoup_,Gianni #LFC,97923638,1495662000061,https://twitter.com/LeDernierCoup_/status/867094895986606081,,2017-05-24T21:44:17Z,,twitter.com,,,,Adinkerke - Belgium,DEFAULT,,,,,yEN7ZM4A9OnzJKlkdVzCQhbq41k,867094895986606081,,,,,SOURCE_TASK,nl,2017-05-24T21:44:17Z,0.0,,De dader was dus een zoon van vluchtelingen. De zoveelste al en toch zijn die vluchtelingen welkom! Weg ermee!,True,FamzqWjPT79NJJ9u6oSwt3PGkWk,TEXT,110,,314,,https://twitter.com/LeDernierCoup_/status/867094895986606081,2017-05-23T19:08:27Z,False,,,https://twitter.com/LeDernierCoup_/status/867094895986606081,NEUTRAL,1495662257211900032,81561,,,,,,,,,,,NONE,0.0,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],lR-0JkEUx-bcCqqtqKR4OVgKnL0,366252,2009-12-19T07:47:00Z,2017-05-24T21:44:04Z,<p>Avril Lavigne-Sophie Milzink-Coldplay-Sturm Der Liebe-Stuk TV-Moordvrouw-Flikken Maastricht-Angela Schijf-Chicago PD-Chicago Fire-Car SOS-Fast &amp; Furious-England</p>,0,0,2959,1116,970,LeDernierCoup_,wFI6jlwPARVgqwdzulmu7jMVj_U,200,0,https://pbs.twimg.com/profile_images/867400382041010176/kVpNVf-R_400x400.jpg,0,2017-05-10T20:50:24Z,2017-05-24T21:44:16Z,2017-05-11T02:48:09Z,0,https://twitter.com/LeDernierCoup_,Adinkerke - Belgium,2017-05-24T21:44:04Z,33,33,['http://www.instagram.com/dtsken'],twitter,MICROBLOG,https://twitter.com/LeDernierCoup_,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Gianni #LFC,3600000,0,False,,POST,6.5.166,
