,author_avatar_img,author_gender,author_handle,author_link,author_name,author_user_id,bucket,canonical,comments,date_found,dislikes,domain,geo_city,geo_country,geo_featurename,geo_location,geo_method,geo_name,geo_name_id,geo_point,geo_state,hashcode,identifier,image1_src,image2_src,image3_src,image_src,index_method,lang,last_updated,likes,links,main,main_authoritative,main_checksum,main_format,main_length,mentions,metadata_score,metadata_updates,permalink,published,replied,replied_link,replied_profile_link,replied_profile_title,resource,sentiment,sequence,sequence_range,shared,shared_author_avatar_img,shared_author_handle,shared_author_link,shared_author_name,shared_author_user_id,shared_identifier,shared_permalink,shared_profile_link,shared_profile_title,shared_type,shares,site,source_assigned_tags,source_content_checksum,source_content_length,source_created,source_date_found,source_description,source_favicon_height,source_favicon_width,source_favorites,source_followers,source_following,source_handle,source_hashcode,source_http_status,source_image_height,source_image_src,source_image_width,source_last_posted,source_last_published,source_last_updated,source_likes,source_link,source_location,source_next_update,source_parsed_posts,source_parsed_posts_max,source_profiles,source_publisher_subtype,source_publisher_type,source_resource,source_setting_author_policy,source_setting_index_strategy,source_setting_minimum_content_metadata_score,source_setting_update_strategy,source_spam_probability,source_title,source_update_interval,source_user_interactions,source_verified,tags,type,version,video_player
85,https://pbs.twimg.com/profile_images/730660963989499904/IIl4IFBW_bigger.jpg,UNKNOWN,ED_nieuwsfeed,https://twitter.com/ED_nieuwsfeed,Eindhovens Dagblad,288242219,1495860600087,https://twitter.com/ED_nieuwsfeed/status/868271326368104448,,2017-05-27T04:50:21Z,,twitter.com,Eindhoven,NL,PPL,Eindhoven,SOURCE_LOCATION,"Eindhoven, Gemeente Eindhoven, North Brabant, Netherlands",2756253,"51.44083,5.47778",North Brabant,lT2Zuq-tXTLpZTc-D9s_38Tiid8,868271326368104448,,,,https://pbs.twimg.com/media/DAy4KvVV0AAcqmX.jpg,SOURCE_TASK,nl,2017-05-27T04:50:21Z,0.0,['https://t.co/qFsPDY5c4M'],'Oorlog' op zee tegen redders vluchtelingen http://dlvr.it/PFbVnW ,True,A6vV_m4zYQl2jplj7Hbl76YfDaQ,TEXT,66,,314,,https://twitter.com/ED_nieuwsfeed/status/868271326368104448,2017-05-27T01:03:10Z,False,,,,https://twitter.com/ED_nieuwsfeed/status/868271326368104448,NEUTRAL,1495860621462700004,37087,,,,,,,,,,,NONE,0.0,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],EilRo3XmY_WKRhCVvAU3QM1gUwc,347502,2011-04-26T07:06:00Z,2017-05-27T04:50:20Z,<p>Nieuws van de redactie van het ED.</p>,0,0,0,1010,1,ED_nieuwsfeed,SoEPGbwjBxJelD6JcjD5ai9X9Ro,200,0,https://pbs.twimg.com/profile_images/730660963989499904/IIl4IFBW_400x400.jpg,0,2017-05-24T23:27:16Z,2017-05-27T04:50:20Z,2017-05-25T00:26:55Z,0,https://twitter.com/ED_nieuwsfeed,Eindhoven,2017-05-27T04:50:20Z,20,20,['http://www.ed.nl'],twitter,MICROBLOG,https://twitter.com/ED_nieuwsfeed,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Eindhovens Dagblad,3600000,0,False,,POST,6.5.171,
86,https://pbs.twimg.com/profile_images/1443986682/ava_bigger.png,UNKNOWN,Krapuul,https://twitter.com/Krapuul,krapuul.nl,53372492,1495905300066,https://twitter.com/Krapuul/status/868502758671953921,,2017-05-27T17:17:05Z,,twitter.com,,NL,,Nederland,SOURCE_LOCATION,Netherlands,2750405,"52.37403,4.88969",,zG0GwYxf6IHq6Z8UaLclo7PtGR4,868502758671953921,,,,,SOURCE_TASK,nl,2017-05-27T17:17:05Z,1.0,['https://t.co/AOqK9e6GbF'],Nazi's willen oorlog met redders vluchtelingen - | Krapuul http://tinyurl.com/yclnnu7b ,True,1nxX2Qph7pTuW55C-NWQzwO60Kg,TEXT,87,,306,,https://twitter.com/Krapuul/status/868502758671953921,2017-05-27T16:22:48Z,False,,,,https://twitter.com/Krapuul/status/868502758671953921,NEUTRAL,1495905425479000108,2366,,,,,,,,,,,NONE,1.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],gpCSmA74-tDtKyAT3XIn0s-Usjg,331765,2009-07-03T05:33:00Z,2017-04-18T21:06:00Z,<p>Automatisch feed van berichten op Krapuul.nl. Dit account gaat niet in discussie. Waarom niet? Omdat de auto feed van krapuul niet alles schrijft of leest.</p>,0,0,3,2495,511,Krapuul,HwgxhTBNlG1q0b5vqZ8fQxF8Vuo,200,0,https://pbs.twimg.com/profile_images/1443986682/ava_400x400.png,0,2017-05-27T15:22:47Z,2017-05-27T17:17:04Z,2017-05-27T16:21:31Z,0,https://twitter.com/krapuul,Nederland,2017-05-27T17:17:02Z,20,20,['http://krapuul.nl'],twitter,MICROBLOG,https://twitter.com/krapuul,,DEFAULT,0,ADAPTIVE,0.0,krapuul.nl,3330441,0,False,,POST,6.5.171,
87,https://pbs.twimg.com/profile_images/722819871898267648/pK-3SDlA_bigger.jpg,MALE,vicenl,https://twitter.com/vicenl,VICE NL,20158213,1496085900088,https://twitter.com/vicenl/status/869113939451314176,,2017-05-29T19:29:14Z,,twitter.com,Amsterdam,NL,PPLC,Amsterdam,SOURCE_LOCATION,"Amsterdam, Gemeente Amsterdam, North Holland, Netherlands",2759794,"52.37403,4.88969",North Holland,xs04Ch6mqJj9FzBzyvNeWbFXSSg,869113939451314176,,,,https://pbs.twimg.com/media/DA-2Z6OW0AAgdWG.jpg,SOURCE_TASK,nl,2017-05-29T19:29:14Z,1.0,['https://t.co/xzKqaBZmg2'],Als vluchtelingen en Europeanen samen feesten: http://bit.ly/2r3AGhi ,True,XpxS9pBpDG9h61DVNRm6ZDIF3Do,TEXT,69,,326,,https://twitter.com/vicenl/status/869113939451314176,2017-05-29T08:51:25Z,False,,,,https://twitter.com/vicenl/status/869113939451314176,NEUTRAL,1496086154040300155,54088,,,,,,,,,,,NONE,1.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],xEZfhm60abaWcttnCoJB-GpUhYg,345284,2009-02-05T07:49:00Z,2017-05-29T19:29:12Z,"<p>VICE is een poel van prachtdocumentaires, kwaliteitsjournalistiek en verderf.</p>",0,0,68,14562,766,vicenl,6UfyxSHbP9ZOUVGqWr27wbtb7N0,200,0,https://pbs.twimg.com/profile_images/722819871898267648/pK-3SDlA_400x400.jpg,0,2017-05-24T17:30:33Z,2017-05-29T19:29:13Z,2017-05-25T06:50:42Z,0,https://twitter.com/vicenl,Amsterdam,2017-05-29T19:29:12Z,20,20,['http://www.vice.com'],twitter,MICROBLOG,https://twitter.com/vicenl,,DEFAULT,0,ADAPTIVE,0.0,VICE NL,3600000,0,True,,POST,6.5.171,
88,https://pbs.twimg.com/profile_images/587339982928379904/y42lSzyK_bigger.jpg,MALE,MichelLuitze,https://twitter.com/MichelLuitze,Michel Luitze,3155709034,1496193600096,https://twitter.com/MichelLuitze/status/869121883572252672,,2017-05-31T01:24:17Z,,twitter.com,Haarlem,NL,PPLA,"Haarlem, netherlands",SOURCE_LOCATION,"Haarlem, Gemeente Haarlem, North Holland, Netherlands",2755003,"52.38084,4.63683",North Holland,4Iua_pEwEFfhbOPK4D2TPgnHEaQ,869121883572252672,,,,,SOURCE_TASK,nl,2017-05-31T01:24:17Z,0.0,['https://t.co/bhrxjQA5Tx'],De focus op vluchtelingen kan anders http://fb.me/7WM01Yupi ,True,Z9X1HytwX2NxPhJk_5MLdINsfyE,TEXT,60,,314,,https://twitter.com/MichelLuitze/status/869121883572252672,2017-05-29T09:22:59Z,False,,,,https://twitter.com/MichelLuitze/status/869121883572252672,NEUTRAL,1496193857236700108,88996,,,,,,,,,,,NONE,0.0,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],lSONDgxl-L4qdqhGWGi_eN7Dtwg,343014,2015-04-11T02:33:00Z,2017-05-31T01:24:14Z,<p></p>,0,0,324,30,83,MichelLuitze,jnBDJ-aLmKCZWQJZg05il0hrMeA,200,0,https://pbs.twimg.com/profile_images/587339982928379904/y42lSzyK_400x400.jpg,0,2017-05-25T09:28:43Z,2017-05-31T01:24:16Z,2017-05-25T23:46:43Z,0,https://twitter.com/MichelLuitze,"Haarlem, netherlands",2017-05-31T01:24:14Z,27,27,,twitter,MICROBLOG,https://twitter.com/MichelLuitze,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Michel Luitze,3600000,0,False,,POST,6.5.177,
89,https://pbs.twimg.com/profile_images/1443986682/ava_bigger.png,UNKNOWN,Krapuul,https://twitter.com/Krapuul,krapuul.nl,53372492,1496085600010,https://twitter.com/Krapuul/status/869258227623624704,,2017-05-29T19:20:28Z,,twitter.com,,NL,,Nederland,SOURCE_LOCATION,Netherlands,2750405,"52.37403,4.88969",,gFQL6Nid6b5WPtq_ykXfpLK9ifY,869258227623624704,,,,,SOURCE_TASK,nl,2017-05-29T19:20:28Z,0.0,['https://t.co/AOqK9e6GbF'],Nazi's willen oorlog met redders vluchtelingen - | Krapuul http://tinyurl.com/yclnnu7b ,True,1nxX2Qph7pTuW55C-NWQzwO60Kg,TEXT,87,,304,,https://twitter.com/Krapuul/status/869258227623624704,2017-05-29T18:24:46Z,False,,,,https://twitter.com/Krapuul/status/869258227623624704,NEUTRAL,1496085628745100089,63510,,,,,,,,,,,NONE,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],NqdITTbeIzFKTJiKL4cJer7Z4mg,330721,2009-07-03T05:33:00Z,2017-05-29T19:20:27Z,<p>Automatisch feed van berichten op Krapuul.nl. Dit account gaat niet in discussie. Waarom niet? Omdat de auto feed van krapuul niet alles schrijft of leest.</p>,0,0,3,2494,511,Krapuul,HwgxhTBNlG1q0b5vqZ8fQxF8Vuo,200,0,https://pbs.twimg.com/profile_images/1443986682/ava_400x400.png,0,2017-05-29T17:24:44Z,2017-05-29T19:20:27Z,2017-05-29T18:17:17Z,0,https://twitter.com/krapuul,Nederland,2017-05-29T19:20:27Z,20,20,['http://krapuul.nl'],twitter,MICROBLOG,https://twitter.com/krapuul,,DEFAULT,0,ADAPTIVE,0.0,krapuul.nl,3600000,0,False,,POST,6.5.171,
90,https://pbs.twimg.com/profile_images/1517999394/logo_foodlog_bigger.jpg,UNKNOWN,foodlog_nl,https://twitter.com/foodlog_nl,foodlog.nl,16891107,1496085600074,https://twitter.com/foodlog_nl/status/868842197981986816,,2017-05-29T19:22:53Z,,twitter.com,,NL,,Nederland,SOURCE_LOCATION,Netherlands,2750405,"52.37403,4.88969",,emQe1QEloFAS5lxxUHgBCXjaBH4,868842197981986816,,,,,SOURCE_TASK,nl,2017-05-29T19:22:53Z,0.0,,G7-Top Taormino fiasco rond klimaat en vluchtelingen,True,64h4qFIUyuovSPjxmzMYdmF9qLA,TEXT,52,,304,,https://twitter.com/foodlog_nl/status/868842197981986816,2017-05-28T14:51:36Z,False,,,,https://twitter.com/foodlog_nl/status/868842197981986816,NEUTRAL,1496085773221700199,66974,,,,,,,,,,,NONE,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],XTJ_9oY32UuW7A2NidYhXhWWLPk,356240,2008-10-21T11:42:00Z,2017-05-29T19:22:50Z,"<p>Lekker, scherp &amp; zinnig. Steun Foodlog en word lid: <a href=""https://t.co/bYovmIfXdL"" rel=""nofollow noopener"" title=""http://www.foodlog.nl/profiel/aanmelden/""><span>http://www.</span><span>foodlog.nl/profiel/aanmel</span><span>den/</span><span><span>&nbsp;</span>…</span></a></p>",0,0,227,10643,1815,foodlog_nl,2k-4KMfvQwaX2B9vpkeqA1FHdTQ,200,0,https://pbs.twimg.com/profile_images/1517999394/logo_foodlog_400x400.jpg,0,2017-05-24T18:12:33Z,2017-05-29T19:22:50Z,2017-05-25T08:49:47Z,0,https://twitter.com/foodlog_nl,Nederland,2017-05-29T19:22:50Z,23,23,['http://www.foodlog.nl'],twitter,MICROBLOG,https://twitter.com/foodlog_nl,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,foodlog.nl,3600000,0,False,,POST,6.5.171,
91,https://pbs.twimg.com/profile_images/796663713864491008/WeKq2B9w_bigger.jpg,UNKNOWN,Knack,https://twitter.com/Knack,Knack,260169083,1496025600040,https://twitter.com/Knack/status/869005578001158144,0.0,2017-05-29T02:42:02Z,0.0,twitter.com,Brussels,BE,PPLC,"Brussels, Belgium",SOURCE_LOCATION,"Brussels, Bruxelles-Capitale, Brussels Capital, Belgium",2800866,"50.85045,4.34878",Brussels Capital,1wLTzbtdgOxhUOU_PKbvo-dTmHQ,869005578001158144,,,,https://pbs.twimg.com/media/DA9T94bW0AIDOoO.jpg,SOURCE_TASK,nl,2017-05-29T05:58:02Z,0.0,['https://t.co/d2D9p7ATbk'],Vluchtelingen dagvaarden Australische staat over offshore detentiecentra http://ebx.sh/2rvy0KO ,True,oVC_qNcUQ8kvmt6qnnXOoByEH7U,TEXT,95,,314,1.0,https://twitter.com/Knack/status/869005578001158144,2017-05-29T01:40:49Z,False,,,,https://twitter.com/Knack/status/869005578001158144,NEUTRAL,1496025722182100026,77140,False,,,,,,,,,,NONE,1.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],10K8sNcv4KdY1DgsCIQ1CQBrVT0,348953,2011-03-03T02:13:00Z,2017-04-18T21:30:57Z,<p>De hele dag nieuws op de officiële twitteraccount van Knack.be</p>,0,0,14,63017,1857,Knack,nmVE8VM1v9ACaXwmaIQ4ouBCPQM,200,0,https://pbs.twimg.com/profile_images/796663713864491008/WeKq2B9w_400x400.jpg,0,2017-05-29T01:04:52Z,2017-05-29T02:42:01Z,2017-05-29T01:09:17Z,0,https://twitter.com/knack,"Brussels, Belgium",2017-05-29T02:42:42Z,20,20,['http://www.knack.be'],twitter,MICROBLOG,https://twitter.com/knack,,DEFAULT,0,ADAPTIVE,0.0,Knack,5603559,0,True,,POST,6.5.171,
92,https://pbs.twimg.com/profile_images/843468723654742016/sjW3lNXC_bigger.jpg,UNKNOWN,lutgroenez,https://twitter.com/lutgroenez,Lut groenez,606619193,1496218500084,https://twitter.com/lutgroenez/status/869828479096954880,,2017-05-31T08:15:02Z,,twitter.com,,,,,,,,,,SNoQKuhVr6iTOUYMxKNnbjxckCA,869828479096954880,,,,,SOURCE_TASK,nl,2017-05-31T08:15:02Z,1.0,['https://t.co/n62wd55Dkv'],TSJECHIË ZAL QUOTA VLUCHTELINGEN NEGEREN https://fenixx.org/2017/05/30/tsjechie-zal-quota-vluchtelingen-negeren/ … via @Fub_Fub,True,MSNShPiPh-6LTZyMJHAPZmJ9txA,TEXT,127,['Fub_Fub'],306,,https://twitter.com/lutgroenez/status/869828479096954880,2017-05-31T08:10:44Z,False,,,,https://twitter.com/lutgroenez/status/869828479096954880,NEUTRAL,1496218502699900052,42784,,,,,,,,,,,NONE,1.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],AGlOpHRdf7Ma6arMqNL3JQ7569Q,370432,2012-06-12T01:36:00Z,2017-05-29T19:42:43Z,<p></p>,0,0,33842,1572,1009,lutgroenez,hNAGivG1OPjfMiE48Qujw_FujBI,200,0,https://pbs.twimg.com/profile_images/843468723654742016/sjW3lNXC_400x400.jpg,0,2017-05-30T17:40:45Z,2017-05-31T08:15:00Z,2017-05-31T03:12:02Z,0,https://twitter.com/lutgroenez,,2017-05-31T08:15:27Z,38,38,,twitter,MICROBLOG,https://twitter.com/lutgroenez,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Lut groenez,18202000,0,False,,POST,6.5.177,
93,https://pbs.twimg.com/profile_images/664549909039816704/hJYGEXmb_bigger.png,UNKNOWN,coclimburg,https://twitter.com/coclimburg,COC Limburg,51724991,1496194200008,https://twitter.com/coclimburg/status/868768955992813568,,2017-05-31T01:30:07Z,,twitter.com,Maastricht,NL,PPLA,"Bogaardenstraat 43, Maastricht",SOURCE_LOCATION,"Maastricht, Gemeente Maastricht, Limburg, Netherlands",2751283,"50.84833,5.68889",Limburg,ZuSGJiPFlU8_vPe8Wwzz-Q21ryQ,868768955992813568,,,,https://pbs.twimg.com/media/DA58wsLVoAEOlns.jpg,SOURCE_TASK,nl,2017-05-31T01:30:07Z,3.0,['https://t.co/5DVB6JneIY'],Cocktail Limburg voor lhbt-vluchtelingen timmert aan de weg http://www.coclimburg.nl/cocktail-limburg-lhbt-vluchtelingen-timmert-aan-weg/ …,True,xJX9OIO_pZtJX_gmzigPp6QnUho,TEXT,139,,316,,https://twitter.com/coclimburg/status/868768955992813568,2017-05-28T10:00:34Z,False,,,,https://twitter.com/coclimburg/status/868768955992813568,NEUTRAL,1496194207519700117,32708,,,,,,,,,,,NONE,4.0,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],aRIs7L3Ru4h77BIAl-EoAgkvEXI,344101,2009-06-28T06:07:00Z,2017-05-31T01:30:05Z,<p>Dé LHBT-organisatie van Limburg! | The LGBT organisation of Limburg.</p>,0,0,10,1035,181,coclimburg,SwHbtNYA8wplDd4Y8uM5kdJnj8c,200,0,https://pbs.twimg.com/profile_images/664549909039816704/hJYGEXmb_400x400.png,0,2017-05-23T09:50:17Z,2017-05-31T01:30:06Z,2017-05-26T00:50:41Z,0,https://twitter.com/coclimburg,"Bogaardenstraat 43, Maastricht",2017-05-31T01:30:05Z,20,20,['http://www.coclimburg.nl'],twitter,MICROBLOG,https://twitter.com/coclimburg,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,COC Limburg,3600000,0,False,,POST,6.5.177,
94,https://pbs.twimg.com/profile_images/861433694392913921/WJCnGfDw_bigger.jpg,UNKNOWN,VTMNIEUWS,https://twitter.com/VTMNIEUWS,VTM NIEUWS,167309264,1496160600041,https://twitter.com/VTMNIEUWS/status/869584480260034560,0.0,2017-05-30T16:13:32Z,0.0,twitter.com,Vilvoorde,BE,PPL,Vilvoorde,SOURCE_LOCATION,"Vilvoorde, Provincie Vlaams-Brabant, Flanders, Belgium",2784604,"50.92814,4.42938",Flanders,-eeGD85czneABVX3Cedzkk9mviE,869584480260034560,,,,https://pbs.twimg.com/media/DBFieBfWAAIiP2f.jpg,SOURCE_TASK,nl,2017-05-30T22:51:47Z,4.0,['https://t.co/bfJ45eUxyM'],Twee vluchtelingen uit silo in Brugge gered. http://bit.ly/2qCIdQB ,True,thF8RYpv1HC99ahzAkbBp33fGtU,TEXT,67,,315,4.0,https://twitter.com/VTMNIEUWS/status/869584480260034560,2017-05-30T16:01:10Z,False,,,,https://twitter.com/VTMNIEUWS/status/869584480260034560,NEUTRAL,1496160812951600015,55041,False,,,,,,,,,,NONE,2.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],CSK7aodqU-XMFq_mEpMxtvJf_9g,352753,2010-07-16T12:23:00Z,2017-05-29T19:22:10Z,"<p>Dit is de officiële Twitter van VTM NIEUWS. Je kan reageren via <a href=""https://twitter.com/hashtag/VTMNIEUWS?src=hash"">#<b>VTMNIEUWS</b></a>.</p>",0,0,207,171151,673,VTMNIEUWS,Pd-Av4R-tAyRo2y-vn00Y8GGojM,200,0,https://pbs.twimg.com/profile_images/861433694392913921/WJCnGfDw_400x400.jpg,0,2017-05-30T15:25:31Z,2017-05-30T16:13:31Z,2017-05-30T15:57:17Z,0,https://twitter.com/vtmnieuws,Vilvoorde,2017-05-30T16:13:33Z,24,24,['http://VTMNIEUWS.be'],twitter,MICROBLOG,https://twitter.com/vtmnieuws,,DEFAULT,0,ADAPTIVE,0.0,VTM NIEUWS,974891,0,True,,POST,6.5.171,
95,https://pbs.twimg.com/profile_images/843859208189759489/vWmmKYWp_bigger.jpg,UNKNOWN,FocusWTV,https://twitter.com/FocusWTV,Focus & WTV,108968942,1496197200016,https://twitter.com/FocusWTV/status/869577184616304641,,2017-05-31T02:21:00Z,,twitter.com,Roeselare,BE,PPL,Roeselare,SOURCE_LOCATION,"Roeselare, Provincie West-Vlaanderen, Flanders, Belgium",2787889,"50.94653,3.12269",Flanders,wmlwcqUfHxB-NLKSlsRK5VZi0HQ,869577184616304641,,,,,SOURCE_TASK,nl,2017-05-31T02:21:00Z,0.0,['https://t.co/JDF4zVPIMN'],Syrische vluchtelingen ontsnappen aan verstikkingsdood http://bit.ly/2rjKHaN  #FocusWTV #Brugge,True,vv4GHOy2musehwxRD8e9sEDGhPU,TEXT,95,,314,,https://twitter.com/FocusWTV/status/869577184616304641,2017-05-30T15:32:11Z,False,,,,https://twitter.com/FocusWTV/status/869577184616304641,NEUTRAL,1496197260699900144,72916,,,,,,,,,,,NONE,0.0,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],IDSP6fbl30xlqDKardfqNslcErM,358547,2010-01-27T07:24:00Z,2017-05-31T02:20:52Z,"<p>Regionale televisiezenders | Tussen West-Vlamingen | Maak mee het nieuws via redactie@focus-wtv.be | Facebook: <a href=""https://t.co/1eyFc6WtHU"" rel=""nofollow noopener"" title=""http://on.fb.me/1O4KPLi""><span>http://</span><span>on.fb.me/1O4KPLi</span><span><span>&nbsp;</span></span></a> | Instagram: focuswtv</p>",0,0,2408,12676,1069,FocusWTV,c445om3pdO-YPvqtdSXrAbE4lZk,200,0,https://pbs.twimg.com/profile_images/843859208189759489/vWmmKYWp_400x400.jpg,0,2017-05-26T16:15:01Z,2017-05-31T02:20:59Z,2017-05-26T16:24:47Z,0,https://twitter.com/FocusWTV,Roeselare,2017-05-31T02:20:52Z,24,24,['http://www.focus-wtv.be'],twitter,MICROBLOG,https://twitter.com/FocusWTV,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Focus & WTV,3600000,0,True,"['Brugge', 'FocusWTV']",POST,6.5.177,
96,https://pbs.twimg.com/profile_images/787188561950957568/ggkrVQZu_bigger.jpg,FEMALE,RachelHeijne,https://twitter.com/RachelHeijne,Rachel Heijne,130431574,1496630400002,https://twitter.com/RachelHeijne/status/870698443622068225,,2017-06-05T02:40:06Z,,twitter.com,,NL,,Utrecht,SOURCE_LOCATION,"Utrecht, Netherlands",2745909,"52.37403,4.88969",Utrecht,kW9QWoQUv6X1G0dSKeLyQYCIMT4,870698443622068225,,,,,SOURCE_TASK,nl,2017-06-05T02:40:06Z,6.0,,En ik mag met ze meelopen 😃@ekotkamp @KarinBoelhouwer @GLProvUtrecht #NvdV17 Statenleden wandelen voor vluchtelingen http://www.ad.nl/utrecht/statenleden-wandelen-voor-vluchtelingen~af948025/?utm_source=twitter&utm_medium=social&utm_campaign=socialsharing_web …,True,YhVvbnEnz-r_EccZbT2vfcH9GX4,TEXT,262,"['KarinBoelhouwer', 'GLProvUtrecht']",326,,https://twitter.com/RachelHeijne/status/870698443622068225,2017-06-02T17:47:40Z,False,,,,https://twitter.com/RachelHeijne/status/870698443622068225,POSITIVE,1496630406218100021,84702,True,,KarinBoelhouwer,https://twitter.com/KarinBoelhouwer,Karin Boelhouwer,21662484,870316834410647552,https://twitter.com/KarinBoelhouwer/status/870316834410647552,https://twitter.com/KarinBoelhouwer,Karin Boelhouwer,REPLY,2.0,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],0Rt9JMgB0Aa0FurNL1DUsa0-HMA,372594,2010-04-07T01:09:00Z,2017-06-05T02:40:01Z,"<p>Directeur VVM netwerk van milieuprofessionals, vice-voorzitter GroenLinks Utrecht</p>",0,0,19,626,371,RachelHeijne,TGMzuEuwWsdVLvKbctrRO_bhH2M,200,0,https://pbs.twimg.com/profile_images/787188561950957568/ggkrVQZu_400x400.jpg,0,2017-05-23T21:19:32Z,2017-06-05T02:40:04Z,2017-05-31T02:32:32Z,0,https://twitter.com/RachelHeijne,Utrecht,2017-06-05T02:40:01Z,27,27,['http://www.vvm.info'],twitter,MICROBLOG,https://twitter.com/RachelHeijne,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Rachel Heijne,3600000,0,False,['NvdV17'],POST,6.5.180,
97,https://pbs.twimg.com/profile_images/803306881708097536/Y_rbgQXG_400x400.jpg,UNKNOWN,polr,https://twitter.com/polr,polr,373430527,1496193600073,https://twitter.com/polr/status/869643196552400896,,2017-05-31T01:21:38Z,,twitter.com,,BE,,Belgium,SOURCE_LOCATION,Belgium,2802361,"50.85045,4.34878",,m0JrtHDbWVNOTn7g0qE9quBkBBE,869643196552400896,,,,,SOURCE_TASK,nl,2017-05-31T01:21:38Z,,['https://t.co/pWhOlU5KIU'],Fact check: Vluchtelingen niet de oorzaak van stijgende armoede https://www.apache.be/2017/05/30/vluchtelingen-niet-de-oorzaak-van-stijgende-armoede/?sh=8cff08e9d35363fb76404-783867436 … via @Apache_be,True,fDB33zvV3StBQEVelRH_x-khIJw,TEXT,201,['Apache_be'],302,,https://twitter.com/polr/status/869643196552400896,2017-05-30T19:48:37Z,False,,,,https://twitter.com/polr/status/869643196552400896,NEUTRAL,1496193698184700186,22673,True,https://pbs.twimg.com/profile_images/596568817582616576/veHc8USP_bigger.jpg,Patwanzee,https://twitter.com/Patwanzee,Patricia Wanzeele,53103094,869641718278361088,https://twitter.com/Patwanzee/status/869641718278361088,https://twitter.com/Patwanzee,Patricia Wanzeele,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],Rtr2ARyUUBmNX8VDhrYhzM1vkE4,367499,2011-09-14T08:27:00Z,2017-05-31T01:21:35Z,"<p>Linux fanaat, fervente wandelaar. <a href=""https://t.co/FhgcLGjsXq"" rel=""nofollow noopener"" title=""https://mastodon.network/@repo""><span>https://</span><span>mastodon.network/@repo</span><span><span>&nbsp;</span></span></a></p>",0,0,6692,2274,2131,polr,Xq9fHUdCCdwI9PnCZaGvV4Zjtg4,200,0,https://pbs.twimg.com/profile_images/803306881708097536/Y_rbgQXG_400x400.jpg,0,2017-05-25T20:39:24Z,2017-05-31T01:21:35Z,2017-05-25T23:05:47Z,0,https://twitter.com/polr,Belgium,2017-05-31T01:21:35Z,37,37,,twitter,MICROBLOG,https://twitter.com/polr,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,polr,3600000,0,False,,POST,6.5.177,
