,author_avatar_img,author_gender,author_handle,author_link,author_name,author_user_id,bucket,canonical,comments,date_found,dislikes,domain,geo_city,geo_country,geo_featurename,geo_location,geo_method,geo_name,geo_name_id,geo_point,geo_state,hashcode,identifier,image1_src,image2_src,image_src,index_method,lang,last_updated,likes,links,main,main_authoritative,main_checksum,main_format,main_length,mentions,metadata_score,metadata_updates,permalink,pinned,published,replied,replied_profile_link,replied_profile_title,resource,sentiment,sequence,sequence_range,shared,shared_author_avatar_img,shared_author_handle,shared_author_link,shared_author_name,shared_author_user_id,shared_identifier,shared_permalink,shared_profile_link,shared_profile_title,shared_type,shares,site,source_assigned_tags,source_content_checksum,source_content_length,source_created,source_date_found,source_description,source_favicon_height,source_favicon_width,source_favorites,source_followers,source_following,source_handle,source_hashcode,source_http_status,source_image_height,source_image_src,source_image_width,source_last_posted,source_last_published,source_last_updated,source_likes,source_link,source_location,source_next_update,source_parsed_posts,source_parsed_posts_max,source_profiles,source_publisher_subtype,source_publisher_type,source_resource,source_setting_author_policy,source_setting_index_strategy,source_setting_minimum_content_metadata_score,source_setting_update_strategy,source_spam_probability,source_title,source_update_interval,source_user_interactions,source_verified,tags,type,version,video_player
32,https://pbs.twimg.com/profile_images/704096669793652736/FvO90dPF_bigger.jpg,UNKNOWN,DDStandaard,https://twitter.com/DDStandaard,Dagelijkse Standaard,88406498,1494783600017,https://twitter.com/DDStandaard/status/863808722124111872,0.0,2017-05-14T17:41:03Z,0.0,twitter.com,,NL,,Nederland,SOURCE_LOCATION,Netherlands,2750405,"52.37403,4.88969",,3qW1pxMqxRCF-UMs64VZ4O1RRQ0,863808722124111872,,,,SOURCE_TASK,nl,2017-05-15T09:05:02Z,7.0,,Gekte: overheid wil studenten uit woningen kunnen gooien voor vluchtelingen,True,DDYLD4d53BlwAbhVpkxMDVNcgSU,TEXT,75,,305,9.0,https://twitter.com/DDStandaard/status/863808722124111872,,2017-05-14T17:30:22Z,False,,,https://twitter.com/DDStandaard/status/863808722124111872,NEUTRAL,1494783663695900492,69517,False,,,,,,,,,,NONE,22.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],bsi7UNij_Rm8MA7v0YfA-GiMAfc,334318,2009-11-08T04:13:00Z,2017-04-18T21:28:29Z,<p>De Dagelijkse Standaard. No-nonsense en betrouwbaar</p>,0,0,9,7945,499,DDStandaard,0NHWapOscl04OAUop3ZJUyMIRbE,200,0,https://pbs.twimg.com/profile_images/704096669793652736/FvO90dPF_400x400.jpg,0,2017-05-14T15:45:05Z,2017-05-14T17:41:03Z,2017-05-14T15:48:02Z,0,https://twitter.com/ddstandaard,Nederland,2017-05-14T17:41:32Z,20,20,['http://www.dagelijksestandaard.nl/'],twitter,MICROBLOG,https://twitter.com/ddstandaard,,DEFAULT,0,ADAPTIVE,0.0,Dagelijkse Standaard,6809083,0,False,,POST,6.5.166,
33,https://pbs.twimg.com/profile_images/704096669793652736/FvO90dPF_bigger.jpg,UNKNOWN,DDStandaard,https://twitter.com/DDStandaard,Dagelijkse Standaard,88406498,1494715500080,https://twitter.com/DDStandaard/status/863511693263065089,0.0,2017-05-13T22:48:01Z,0.0,twitter.com,,NL,,Nederland,SOURCE_LOCATION,Netherlands,2750405,"52.37403,4.88969",,-GGYSwF7FVm7CVoXjEyaaMfejbQ,863511693263065089,,,,SOURCE_TASK,nl,2017-05-14T12:17:05Z,7.0,,Gekte: overheid wil studenten uit woningen kunnen gooien voor vluchtelingen,True,DDYLD4d53BlwAbhVpkxMDVNcgSU,TEXT,75,,306,6.0,https://twitter.com/DDStandaard/status/863511693263065089,,2017-05-13T21:50:05Z,False,,,https://twitter.com/DDStandaard/status/863511693263065089,NEUTRAL,1494715681341200193,27380,False,,,,,,,,,,NONE,13.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],RkTqxZ73DEWCvC9qICWIU8oO8DU,333911,2009-11-08T04:13:00Z,2017-04-18T21:28:29Z,<p>De Dagelijkse Standaard. No-nonsense en betrouwbaar</p>,0,0,9,7933,498,DDStandaard,0NHWapOscl04OAUop3ZJUyMIRbE,200,0,https://pbs.twimg.com/profile_images/704096669793652736/FvO90dPF_400x400.jpg,0,2017-05-13T21:20:06Z,2017-05-13T22:48:00Z,2017-05-13T21:40:02Z,0,https://twitter.com/ddstandaard,Nederland,2017-05-13T22:48:21Z,20,20,['http://www.dagelijksestandaard.nl/'],twitter,MICROBLOG,https://twitter.com/ddstandaard,,DEFAULT,0,ADAPTIVE,0.0,Dagelijkse Standaard,4097836,0,False,,POST,6.5.166,
34,https://pbs.twimg.com/profile_images/735477136685969409/mnDZsRxn_bigger.jpg,UNKNOWN,DeSpeld,https://twitter.com/DeSpeld,De Speld,20136749,1494946800035,https://twitter.com/DeSpeld/status/864469642156310529,0.0,2017-05-16T15:02:03Z,0.0,twitter.com,Amsterdam,NL,PPLC,"Amsterdam, The Netherlands",SOURCE_LOCATION,"Amsterdam, Gemeente Amsterdam, North Holland, Netherlands",2759794,"52.37403,4.88969",North Holland,Z1MMrLQ5tyyQCJoga-QvulnSWD8,864469642156310529,,,https://pbs.twimg.com/media/C_82WtEVYAA7TIz.jpg,SOURCE_TASK,nl,2017-05-18T05:37:03Z,37.0,['https://t.co/xSHP8irIrH'],Mislukken formatie toch weer de schuld van de vluchtelingen - 'Zonder vluchtelingen hadden de partijen nog gepraat' http://speld.nl/?p=72132 ,True,7N_zLjrn-opwrOivg9ogjM67IKY,TEXT,141,,316,6.0,https://twitter.com/DeSpeld/status/864469642156310529,,2017-05-16T13:16:38Z,False,,,https://twitter.com/DeSpeld/status/864469642156310529,NEUTRAL,1494946923506000008,52735,False,,,,,,,,,,NONE,35.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],lIRkKOLdxwFDtnB-2Bx_xtP3haM,319356,2009-02-05T02:45:00Z,2017-04-18T21:11:03Z,"<p>Binnenhof Reisgids <a href=""https://t.co/J0K62eQJU8"" rel=""nofollow noopener"" title=""http://tinyurl.com/p34ux6d""><span>http://</span><span>tinyurl.com/p34ux6d</span><span><span>&nbsp;</span></span></a>, App voor iPhone <a href=""https://t.co/gK5wuJMTPI"" rel=""nofollow noopener"" title=""http://tiny.cc/wi3irw""><span>http://</span><span>tiny.cc/wi3irw</span><span><span>&nbsp;</span></span></a> - Android <a href=""https://t.co/xEPBGs6AVK"" rel=""nofollow noopener"" title=""http://tinyurl.com/ll765th""><span>http://</span><span>tinyurl.com/ll765th</span><span><span>&nbsp;</span></span></a> - Live <a href=""https://t.co/2RNU0jZzin"" rel=""nofollow noopener"" title=""http://speld.nl/de-speld-live/""><span>http://</span><span>speld.nl/de-speld-live/</span><span><span>&nbsp;</span></span></a></p>",0,0,12,183136,1517,DeSpeld,OMqun5Tz0viPLca34rgEdEuGOpo,200,0,https://pbs.twimg.com/profile_images/735477136685969409/mnDZsRxn_400x400.jpg,0,2017-05-15T19:38:57Z,2017-05-16T15:02:02Z,2017-05-16T06:51:03Z,0,https://twitter.com/despeld,"Amsterdam, The Netherlands",2017-05-16T15:02:57Z,20,20,['http://www.speld.nl'],twitter,MICROBLOG,https://twitter.com/despeld,,DEFAULT,0,ADAPTIVE,0.0,De Speld,29512954,0,True,,POST,6.5.166,
35,https://pbs.twimg.com/profile_images/508913910695460864/aYTM-DPL_bigger.jpeg,MALE,RinzeONE,https://twitter.com/RinzeONE,Rinze Broekema ONE,2797581386,1495707300047,https://twitter.com/RinzeONE/status/864520502018179073,,2017-05-25T10:16:03Z,,twitter.com,The Hague,NL,PPLG,"Den Haag, Brussels, London",SOURCE_LOCATION,"The Hague, Gemeente Den Haag, South Holland, Netherlands",2747373,"52.07667,4.29861",South Holland,TppGKb3c0VEYxecyfrdTRsJejfc,864520502018179073,,,,SOURCE_TASK,nl,2017-05-25T10:16:03Z,0.0,,Betalen van Afrikaanse landen voor opvang vluchtelingen. Iets wat ze al doen. Meest vluchtelingen in wereld leven in straatarme landen.,True,om8cGo6IMzvi5izIyAWzsqJYfmg,TEXT,135,,314,,https://twitter.com/RinzeONE/status/864520502018179073,,2017-05-16T16:38:44Z,False,,,https://twitter.com/RinzeONE/status/864520502018179073,NEUTRAL,1495707363200100125,61847,,,,,,,,,,,NONE,0.0,twitter.com,['#sLTlvNQHFfi3l6LXdQXo7pl7I3I'],LkiXKCYbBXY8LLydhUR4LqZf3nQ,356238,2014-09-08T02:31:00Z,2017-05-25T10:16:02Z,"<p>Lobbyist for the poorest in the world, working for ONE in the Netherlands. Tweets my own. For official see <a href=""https://twitter.com/ONENederland"" rel=""nofollow"">@<b>ONENederland</b></a></p>",0,0,337,594,925,RinzeONE,AOCeE3aWfUeUInHteeuV5AtqvDg,200,0,https://pbs.twimg.com/profile_images/508913910695460864/aYTM-DPL_400x400.jpeg,0,2017-03-30T13:12:41Z,2017-05-25T10:16:02Z,2017-03-30T19:20:00Z,0,https://twitter.com/RinzeONE,"Den Haag, Brussels, London",2017-05-25T10:16:02Z,20,20,['http://www.one.org/nl'],twitter,MICROBLOG,https://twitter.com/RinzeONE,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Rinze Broekema ONE,3600000,0,False,,POST,6.5.171,
36,https://pbs.twimg.com/profile_images/796663713864491008/WeKq2B9w_bigger.jpg,UNKNOWN,Knack,https://twitter.com/Knack,Knack,260169083,1495049400005,https://twitter.com/Knack/status/864926170588041224,0.0,2017-05-17T19:31:03Z,0.0,twitter.com,Brussels,BE,PPLC,"Brussels, Belgium",SOURCE_LOCATION,"Brussels, Bruxelles-Capitale, Brussels Capital, Belgium",2800866,"50.85045,4.34878",Brussels Capital,9sE1lAOB8ny20exep9Yw1EUKqa0,864926170588041224,,,https://pbs.twimg.com/media/DADVxHTXkAALZBf.jpg,SOURCE_TASK,nl,2017-05-17T19:58:47Z,1.0,['https://t.co/SRFN5x2WIb'],Vluchtelingen op Grieks eiland behandeld wegens voedselvergiftiging http://ebx.sh/2pWXJqx ,True,9jOjt9UgXmnGXKUlbmRKeaPS3AE,TEXT,90,,314,1.0,https://twitter.com/Knack/status/864926170588041224,,2017-05-17T19:30:43Z,False,,,https://twitter.com/Knack/status/864926170588041224,NEUTRAL,1495049463158800000,69005,False,,,,,,,,,,NONE,1.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],i8FuAXIQwjTUN7WLeXsLnjtGAwc,332949,2011-03-03T02:13:00Z,2017-04-18T21:30:57Z,<p>De hele dag nieuws op de officiële twitteraccount van Knack.be</p>,0,0,14,62882,1860,Knack,nmVE8VM1v9ACaXwmaIQ4ouBCPQM,200,0,https://pbs.twimg.com/profile_images/796663713864491008/WeKq2B9w_400x400.jpg,0,2017-05-17T18:57:11Z,2017-05-17T19:31:02Z,2017-05-17T19:01:31Z,0,https://twitter.com/knack,"Brussels, Belgium",2017-05-17T19:31:09Z,20,20,['http://www.knack.be'],twitter,MICROBLOG,https://twitter.com/knack,,DEFAULT,0,ADAPTIVE,0.0,Knack,1776959,0,True,,POST,6.5.166,
37,https://pbs.twimg.com/profile_images/696732050078863361/3IIOdO3Y_bigger.jpg,UNKNOWN,expressbe_nl,https://twitter.com/expressbe_nl,Express.be NL,82613792,1495034100078,https://twitter.com/expressbe_nl/status/864839415574777859,,2017-05-17T15:19:03Z,,twitter.com,,BE,,Belgium,SOURCE_LOCATION,Belgium,2802361,"50.85045,4.34878",,gCTrQiKA-ZPieo9BhxIoRZzF4H4,864839415574777859,,,,SOURCE_TASK,nl,2017-05-17T15:19:03Z,0.0,,Italiaanse maffia verdient meer aan vluchtelingen dan aan drugs,True,A9r00A5bY5tse090ZLUN_4N7Pi0,TEXT,63,,304,,https://twitter.com/expressbe_nl/status/864839415574777859,,2017-05-17T13:45:59Z,False,,,https://twitter.com/expressbe_nl/status/864839415574777859,NEUTRAL,1495034343266600015,94878,,,,,,,,,,,NONE,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],le8XsAcwQvMbFE09DvqhiV0z6z4,335320,2009-10-15T06:13:00Z,2017-04-18T21:30:54Z,<p>Express.be: Het zakenportaal voor België.</p>,0,0,4,2479,55,expressbe_nl,3ZPDvBSSSGU9CZYH69AeqDOxxQU,200,0,https://pbs.twimg.com/profile_images/696732050078863361/3IIOdO3Y_400x400.jpg,0,2017-05-17T12:37:36Z,2017-05-17T15:19:02Z,2017-05-17T12:47:02Z,0,https://twitter.com/expressbe_nl,Belgium,2017-05-17T15:19:13Z,20,20,['http://www.express.be/content/nl/'],twitter,MICROBLOG,https://twitter.com/expressbe_nl,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Express.be NL,9130062,0,False,,POST,6.5.166,
38,https://pbs.twimg.com/profile_images/762252728760406016/SvCkeHn-_bigger.jpg,UNKNOWN,ADnl,https://twitter.com/ADnl,AD.nl,134810937,1494925800079,https://twitter.com/ADnl/status/864405175271911424,,2017-05-16T09:13:34Z,,twitter.com,,NL,,Nederland,SOURCE_LOCATION,Netherlands,2750405,"52.37403,4.88969",,M1Jwm25AtAsdZp2zNXONmmDqkSc,864405175271911424,,,,SOURCE_TASK,nl,2017-05-16T09:13:34Z,0.0,,Europese Unie maant leden om meer vluchtelingen op te nemen,True,9baT5Ln8920TMJceTazEJfPCkWA,TEXT,59,,304,,https://twitter.com/ADnl/status/864405175271911424,,2017-05-16T09:00:28Z,False,,,https://twitter.com/ADnl/status/864405175271911424,NEUTRAL,1494926014194500034,15079,,,,,,,,,,,NONE,1.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],DwBYu0F1azopzzNKScBu2G4jkeQ,342440,2010-04-19T07:20:00Z,2017-04-18T21:09:34Z,"<p>Officieel Twitteraccount van het AD. 24/7 het laatste nieuws, volg ook <a href=""https://twitter.com/ADsportwereld"" rel=""nofollow"">@<b>ADsportwereld</b></a> en <a href=""https://twitter.com/ADshownieuws"" rel=""nofollow"">@<b>ADshownieuws</b></a>. Mail: internet@ad.nl. Webcare: <a href=""https://twitter.com/Webcare_AD"" rel=""nofollow"">@<b>Webcare_AD</b></a>.</p>",0,0,112,309003,1000,ADnl,EeMT7cU4OuYU2ImoN9JyZvmHl_8,200,0,https://pbs.twimg.com/profile_images/762252728760406016/SvCkeHn-_400x400.jpg,0,2017-05-16T08:50:24Z,2017-05-16T09:13:33Z,2017-05-16T08:54:00Z,0,https://twitter.com/adnl,Nederland,2017-05-16T09:13:31Z,29,29,['http://Instagram.com/ad_nl/'],twitter,MICROBLOG,https://twitter.com/adnl,,DEFAULT,0,ADAPTIVE,0.0,AD.nl,1169683,0,True,,POST,6.5.166,
39,https://pbs.twimg.com/profile_images/641874100185645056/037yAnm2_400x400.png,UNKNOWN,RTLOntbijtnws,https://twitter.com/RTLOntbijtnws,RTL Ontbijtnieuws,3606741977,1495707000094,https://twitter.com/RTLOntbijtnws/status/865069437887684608,,2017-05-25T10:14:41Z,,twitter.com,,,,The Netherlands,DEFAULT,,,,,63ITVMYDAEto6EWi9ovxIxDHTx4,865069437887684608,,,https://pbs.twimg.com/media/DAFXbySUIAARNGz.jpg,SOURCE_TASK,nl,2017-05-25T10:14:41Z,,['https://t.co/bLHua77V2F'],"Aantal minderjarige vluchtelingen en migranten dat alleen onderweg is, is in afgelopen jaren bijna vervijfvoudigd. https://www.rtlnieuws.nl/buitenland/toestroom-minderjarige-vluchtelingen-neemt-enorm-toe …",True,j5QRV-zvr4s0xHLSH1Jk_-m9ryo,TEXT,205,,314,,https://twitter.com/RTLOntbijtnws/status/865069437887684608,,2017-05-18T04:58:12Z,False,,,https://twitter.com/RTLOntbijtnws/status/865069437887684608,NEUTRAL,1495707281916800027,66494,True,https://pbs.twimg.com/profile_images/573877197691183104/vFG4SOh6_bigger.png,RTLnieuws,https://twitter.com/RTLnieuws,RTL Nieuws,20968385,865068981966786560,https://twitter.com/RTLnieuws/status/865068981966786560,https://twitter.com/RTLnieuws,RTL Nieuws,RAW,,twitter.com,['#sLTlvNQHFfi3l6LXdQXo7pl7I3I'],rGtaYaMB2kjI7QUC42bUZgvQ_k8,365665,2015-09-10T12:18:00Z,2017-05-25T10:14:38Z,<p>Het officiële account van RTL Ontbijtnieuws. Ma t/m vr van 6.30 tot 9.00 uur op RTL4.</p>,0,0,232,2685,114,RTLOntbijtnws,1nNMvHmKGz2CAOWuD2jfRxPV6so,200,0,https://pbs.twimg.com/profile_images/641874100185645056/037yAnm2_400x400.png,0,2016-11-28T04:32:08Z,2017-05-25T10:14:40Z,2016-11-28T23:33:29Z,0,https://twitter.com/RTLOntbijtnws,The Netherlands,2017-05-25T10:14:38Z,34,34,['http://www.rtlnieuws.nl'],twitter,MICROBLOG,https://twitter.com/RTLOntbijtnws,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,RTL Ontbijtnieuws,3600000,0,True,,POST,6.5.171,
40,https://pbs.twimg.com/profile_images/1994723760/logoDHFMzonder920_bigger.jpg,UNKNOWN,DenHaagFM,https://twitter.com/DenHaagFM,Den Haag FM,74416862,1495233300079,https://twitter.com/DenHaagFM/status/865689571346001920,0.0,2017-05-19T22:35:03Z,0.0,twitter.com,,NL,,Netherlands,SOURCE_LOCATION,Netherlands,2750405,"52.37403,4.88969",,UfDtOiZnFY0gsuWPVK5gUlgCyR8,865689571346001920,,,,SOURCE_TASK,nl,2017-05-20T16:59:02Z,1.0,,VVD: “Protest vluchtelingen in stadhuis bizar en zeer ongepast”,True,9OBvBcHLLK9bdgQAMvlJJcbHJ-I,TEXT,63,,304,1.0,https://twitter.com/DenHaagFM/status/865689571346001920,,2017-05-19T22:04:12Z,False,,,https://twitter.com/DenHaagFM/status/865689571346001920,NEUTRAL,1495233303996100001,70079,False,,,,,,,,,,NONE,0.0,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],IXa8klSXeK_tYyGTHrMjy8eTAnU,353253,2009-09-15T03:37:00Z,2017-04-18T21:33:04Z,"<p>Den Haag FM is dé omroep voor Den Haag en omgeving. Op 92.0 FM hoor je de hele dag het nieuws uit je eigen stad, sport, cultuur en de beste muziek.</p>",0,0,636,8112,772,DenHaagFM,xDAoLBdNC3md5YSufmiiDzzgJXQ,200,0,https://pbs.twimg.com/profile_images/1994723760/logoDHFMzonder920_400x400.jpg,0,2017-05-19T20:55:43Z,2017-05-19T22:35:01Z,2017-05-19T21:42:46Z,0,https://twitter.com/denhaagfm,Netherlands,2017-05-19T22:35:09Z,20,20,['http://www.denhaagfm.nl'],twitter,MICROBLOG,https://twitter.com/denhaagfm,,DEFAULT,0,ADAPTIVE,0.0,Den Haag FM,3141980,0,False,,POST,6.5.166,
41,https://pbs.twimg.com/profile_images/1347649690/stokstaartje2_400x400.jpg,FEMALE,Mongoosita,https://twitter.com/Mongoosita,Chantal Melser,292892938,1495600500027,https://twitter.com/Mongoosita/status/864439077457809409,,2017-05-24T04:38:42Z,,twitter.com,,NL,,"Nederland, Utrecht.",SOURCE_LOCATION,Netherlands,2750405,"52.37403,4.88969",,_QhUcI846d72YIShs0e9uPbhve8,864439077457809409,,,,SOURCE_TASK,nl,2017-05-24T04:38:42Z,,,Ik ben erg blij dat GroenLinks voet bij stuk hield over normaal behandelen vluchtelingen,True,jFV3ZXjThg16fctBM__4U3HxOng,TEXT,88,,314,,https://twitter.com/Mongoosita/status/864439077457809409,,2017-05-15T21:08:57Z,False,,,https://twitter.com/Mongoosita/status/864439077457809409,NEUTRAL,1495600722852900045,62127,True,https://pbs.twimg.com/profile_images/836921999507218432/nT3aD_oA_bigger.jpg,HuubBellemakers,https://twitter.com/HuubBellemakers,Huub Bellemakers,16822936,864226119016493059,https://twitter.com/HuubBellemakers/status/864226119016493059,https://twitter.com/HuubBellemakers,Huub Bellemakers,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],QBcKYlbJW55uYKqt_-U52qW8kJA,352948,2011-05-04T05:18:00Z,2017-05-24T04:38:39Z,<p>Hardlopen | Fietsen | Cijferfabriek | Pianospelen | Treinreiziger | Geocaching | N52 06.392 E005 05.076</p>,0,0,3185,256,431,Mongoosita,SHNt9IstoSv8paZ9_bNCjzboY2g,200,0,https://pbs.twimg.com/profile_images/1347649690/stokstaartje2_400x400.jpg,0,2017-05-09T11:13:00Z,2017-05-24T04:38:41Z,2017-05-10T23:16:48Z,0,https://twitter.com/Mongoosita,"Nederland, Utrecht.",2017-05-24T04:38:39Z,32,32,,twitter,MICROBLOG,https://twitter.com/Mongoosita,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Chantal Melser,3600000,0,False,,POST,6.5.166,
42,https://pbs.twimg.com/profile_images/710835421274574849/upcBcOth_400x400.jpg,UNKNOWN,Europarl_NL,https://twitter.com/Europarl_NL,Europees Parlement,37623918,1495191000091,https://twitter.com/Europarl_NL/status/865481601601294336,,2017-05-19T10:53:07Z,,twitter.com,Brussels,BE,PPLC,Brussel,SOURCE_LOCATION,"Brussels, Bruxelles-Capitale, Brussels Capital, Belgium",2800866,"50.85045,4.34878",Brussels Capital,1I7BvQ9mth6_HdubuOgf12dgVpc,865481601601294336,,,https://pbs.twimg.com/media/DAHgO0WV0AAGTMW.jpg,SOURCE_TASK,nl,2017-05-19T10:53:07Z,,['https://t.co/QAxxhOlcLX'],"EP spoort EU landen aan tot snelle herplaatsing vluchtelingen, in het bijzonder kinderen → http://bit.ly/2rv60my ",True,26YwengoXYxdCyMHyW0aIaI2B6c,TEXT,113,,314,,https://twitter.com/Europarl_NL/status/865481601601294336,,2017-05-18T14:54:55Z,False,,,https://twitter.com/Europarl_NL/status/865481601601294336,NEUTRAL,1495191187986000299,49591,True,https://pbs.twimg.com/profile_images/710835421274574849/upcBcOth_bigger.jpg,Europarl_NL,https://twitter.com/Europarl_NL,Europees Parlement,37623918,865219151203373058,https://twitter.com/Europarl_NL/status/865219151203373058,https://twitter.com/Europarl_NL,Europees Parlement,RAW,,twitter.com,['#G0YTWiryNleW5W4IWx2LALoQzdE'],zvJnQGak4aA0HeCXB9opKjOJtas,354588,2009-05-04T01:47:00Z,2017-04-18T21:20:37Z,<p>Volg het laatste nieuws van het Europees Parlement uit Brussel en Straatsburg. RT ≠ instemming.</p>,0,0,2473,41242,11835,Europarl_NL,zUbSgXge_npJUzHW_ZQwRVhzEno,200,0,https://pbs.twimg.com/profile_images/710835421274574849/upcBcOth_400x400.jpg,0,2017-05-18T14:54:55Z,2017-05-19T10:53:06Z,2017-05-19T05:19:02Z,0,https://twitter.com/europarl_nl,Brussel,2017-05-19T10:53:51Z,27,27,['http://www.europarl.europa.eu/portal/nl'],twitter,MICROBLOG,https://twitter.com/europarl_nl,,DEFAULT,0,ADAPTIVE,0.0,Europees Parlement,20087790,0,True,,POST,6.5.166,
43,https://pbs.twimg.com/profile_images/747396572992901120/UfpEENE2_400x400.jpg,UNKNOWN,DeLinkerWang,https://twitter.com/DeLinkerWang,De Linker Wang,385923388,1495665900083,https://twitter.com/DeLinkerWang/status/865635080680513536,,2017-05-24T22:46:47Z,,twitter.com,,NL,,Nederland,SOURCE_LOCATION,Netherlands,2750405,"52.37403,4.88969",,oNF7wrsZ448j6tBBRx2wYy0CKzs,865635080680513536,,,https://pbs.twimg.com/media/DAMafhTXkAAyhkL.jpg,SOURCE_TASK,nl,2017-05-24T22:46:47Z,,,@g_werkman draagt het stokje over aan @KarelJungheim het werk voor vluchtelingen vanuit de kerk gaat door!,True,21RbUAVrVeVQer4RByIispqLFW4,TEXT,106,"['g_werkman', 'KarelJungheim']",314,,https://twitter.com/DeLinkerWang/status/865635080680513536,,2017-05-19T13:47:56Z,False,,,https://twitter.com/DeLinkerWang/status/865635080680513536,NEUTRAL,1495666007944900042,60283,True,https://pbs.twimg.com/profile_images/2575258033/7acifcfcmphjwu226zbk_bigger.png,sjaakvisser,https://twitter.com/sjaakvisser,sjaak visser,134498046,865564684635787266,https://twitter.com/sjaakvisser/status/865564684635787266,https://twitter.com/sjaakvisser,sjaak visser,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],zmRI-Ar-dU6E_crVr3C0HH3davA,366947,2011-10-06T04:19:00Z,2017-05-24T22:46:45Z,<p>De Linker Wang - politiek met compassie. Religiewerkgroep van GroenLinks. Uitgever van magazine De Linker Wang.</p>,0,0,477,1450,916,DeLinkerWang,0AjS_gEc-tvR7O1_oRir5e9nHEY,200,0,https://pbs.twimg.com/profile_images/747396572992901120/UfpEENE2_400x400.jpg,0,2017-05-08T07:14:50Z,2017-05-24T22:46:46Z,2017-05-11T02:58:15Z,0,https://twitter.com/DeLinkerWang,Nederland,2017-05-24T22:46:45Z,33,33,['http://linkerwang.nl'],twitter,MICROBLOG,https://twitter.com/DeLinkerWang,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,De Linker Wang,3600000,0,False,,POST,6.5.171,
44,https://pbs.twimg.com/profile_images/577164231176421376/D9EmsKZo_400x400.jpeg,MALE,FrankTebbe,https://twitter.com/FrankTebbe,Frank Tebbe,58448134,1495687800076,https://twitter.com/FrankTebbe/status/865571723592306688,,2017-05-25T04:51:52Z,,twitter.com,,,,Nederlandse Rode Kruis,DEFAULT,,,,,_qibofXhVTvoxActvL7JydD6eEg,865571723592306688,,,https://pbs.twimg.com/media/DAFxp1eUQAEOkEQ.jpg,SOURCE_TASK,nl,2017-05-25T04:51:52Z,,['https://t.co/l0UAeOcRzS'],Nieuw project: Buddy2Buddy! Vrijwilligers helpen zelfredzaamheid van jonge vluchtelingen te vergroten. Lees meer: https://rodekru.is/Buddy2Buddy ,True,k0VagMkh1P8bJ5euKoMooS6Tfpg,TEXT,145,,324,,https://twitter.com/FrankTebbe/status/865571723592306688,,2017-05-18T06:52:07Z,False,,,https://twitter.com/FrankTebbe/status/865571723592306688,NEUTRAL,1495687912465900002,75176,True,https://pbs.twimg.com/profile_images/830896672028897280/MnxUFlOj_bigger.jpg,RodeKruis,https://twitter.com/RodeKruis,Rode Kruis,14567528,865097651301306368,https://twitter.com/RodeKruis/status/865097651301306368,https://twitter.com/RodeKruis,Rode Kruis,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],5ODJbrc1kW2bNfYWeu_WZ4Lmz-A,355513,2009-07-20T04:13:00Z,2017-05-25T04:51:51Z,<p>Hoofd Communicatie</p>,0,0,157,391,383,FrankTebbe,9VRAPzt5NBFM-99UKScmQ4bfHXU,200,0,https://pbs.twimg.com/profile_images/577164231176421376/D9EmsKZo_400x400.jpeg,0,2017-05-10T11:16:31Z,2017-05-25T04:51:51Z,2017-05-11T04:10:10Z,0,https://twitter.com/FrankTebbe,Nederlandse Rode Kruis,2017-05-25T04:51:51Z,31,31,['http://www.rodekruis.nl'],twitter,MICROBLOG,https://twitter.com/FrankTebbe,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Frank Tebbe,3600000,0,False,,POST,6.5.171,
